;section;speaker;role;text
10;Q&A;David Driscoll - Citi;Analyst;Just a quick follow-up on Andrew's question on gross margin. So, I understand your full-year comments, but wouldn't the second quarter maybe somewhat negatively impacted by the factors that you described? So, the price mix benefits more back half of the year, but the inflation I think is relatively even throughout the year. So, gross margin down in second quarter and then it gets positive in the back half. Just that little modeling clarification would be would be helpful. And then, I have a question on Blue Buffalo, please.
11;Q&A;Don Mulligan - CFO;Firm;Yes. I think that you're right, David. The flow will be such that we'll see a larger benefit both from HMM and price mix in the back half of the year. So, we expect to see some of the gross margin pressure continue in the second quarter.
12;Q&A;David Driscoll - Citi;Analyst;Okay. And then, on Blue Buffalo, you reiterated your double-digit sales growth guidance. Takeaway was up 9%. So, can you just talk a little bit about why you're so confident in the double-digit sales growth? And then maybe within that answer, just talk a little bit more about Pet Specialty and why you think you can improve the trends there?
13;Q&A;Jeff Harmening - Chairman and CEO;Firm;Yes, David. So, this is Jeff. I'll take that. I mean, there are a lot of moving parts in our business in general and specifically to Blue Buffalo with extra weeks and sell-ins and sellouts. But the key for me and I think in all of that, you hit the nail on the head which is 9% takeaway. And when consumers are buying it, usually good things follow, and we have 9% growth. And I'm confident, because we're generating that kind of growth and we still only have 3% household penetration among pet parents. We have a lot of room to expand in Food, Drug and Mass. We're only at 30% distribution. And in Pet Specialty, we think that we can not only improve our business, but in the process, help our retail customers. And we'll do it -- the way that General Mills builds categories, look, the more we look at this category, the more we like it, the more it feels like categories, we understand and know how to drive and will improve in Pet Specialty food through things like innovation, through shelf management, through merchandising, through consumer promotions, all the levers that we know in the rest of our food business. They all apply to Pet, and they all apply to the Pet Specialty channel. And so, we feel like we know how to do this. And we're committed to working with the new leadership in the Pet Specialty channel, to help Blue Buffalo, which we think -- we think, in turn can help their business as well.
14;Q&A;David Driscoll - Citi;Analyst;And then, Jeff, just one follow-up on your comments here. In the second quarter, I think you called out in your script, the year-ago sell-in from the initial FDM customers. Does that mean that Blue Buffalo sales will be flattish in this upcoming second quarter because of that real tough compare, could they actually be down? Just any magnitude of guidance would be helpful.
15;Q&A;Jeff Harmening - Chairman and CEO;Firm;Yes, David. I think when we think about the Blue Buffalo business, we do have confidence and a line of sight to the growth for the whole year, double-digit top and bottom line. But, one of the things that's also very clear to us is it's going to be variable, both on the top line and the cost side. On the top line due to changes in sell-in and inventory, and if you look at the quarterly results from last year, you'll see that our second quarter was a big one for Blue Buffalo because they had a lot of sell-in. So, I would anticipate that in the second quarter, I'm not going to give the absolute level of sale, but I would anticipate that our sell-through to consumers will far, far outpace our RNS realization that we show in the income statement. And as we continue to expand in the Food, Drug and Mass channel, I think that will reverse over time. And then, the same will be true on the cost side, as we're building new plants in Richmond, as we have a new treat facility up and going in Joplin, as we're building new distribution centers. The timing of those costs isn't always associated with the revenue. And so, we'll see a lot of variability and we'll just have to get used to that as we continue this expansion. It's all part of the expansion. We saw similar things with Annie's, Annie's which just happened to be a smaller business. And so, we'll make sure we flag to you. But, I think you have the general sense of how things are going to flow right.
16;Q&A;Operator;Operator;Thank you. Our next question comes from the line Chris Growe of Stifel. Please go ahead with your question.
17;Q&A;Chris Growe - Stifel;Analyst;Hi. Good morning. I just had a question for you, if I could. In relation to the U.S. where your sales were down in North American retail, 2%, but you gained share in the majority of your categories. So, it just seems that you need stronger sales growth across your categories to really accelerate your revenue growth. I guess, my question would be, do you expect your categories to grow in fiscal '19? And I guess, what are the initiatives you have in place, I'm sure, it's innovation-driven, marketing-driven to help accelerate the growth of these categories which seemed a bit of a impediment to your sales currently?
18;Q&A;Jon Nudi - Group President, North America Retail;Firm;Hey, Chris. It's Jon Nudi. So, we saw our categories in Q1 grow about 1%. We were flat. So, if you put non-measured channels on top, we expect -- we believe that we grew about 1% in total consumer movement. So, as we look forward, we think the categories will continue to grow. We feel really good about our plans as we move through the rest of the year. It really starts with supporting our big brands. And we feel good about our media plans and are above the line promotions as well. I feel really good about innovation. In fact, in Q1, we saw 15% more innovation or RNS coming from innovation in the year prior. We believe that our plans would get even stronger as we move through the year. And then, distribution will continue to build as well. So, Jeff mentioned, we're down about 1 point from a distribution standpoint in Q1. We expect to get back positive as we move throughout the year. And even in Q1, our share of distribution was actually positive as retailers are cutting back the number of SKUs, not shelves. So, we feel good about our plan for the year. In Q1, we saw about 2-point gap between total movement and RNS. And really that was related to pipeline and inventories at our customers. In fiscal '18, we saw about a 1-point gap. We expect that to be the case again in fiscal '19. So, you'll see some of that work back our way as we move throughout the year. So again, we feel that our categories are going to grow. We feel good about our ability to compete on and believe that we can deliver for the year.
19;Q&A;Chris Growe - Stifel;Analyst;And just one other question, if I could. And forgive me if I missed this, Don. But, how much was inflation up in the quarter? And then, I'm just curious on your SRM initiatives. Price mix was positive this quarter. Are there more price increases that go into place, something you want to get in each of those and not looking for that. But just to understand, is it that, is it more around reduced promotional spending or wait outside kind of things to help achieve stronger pricing through the year?
20;Q&A;Don Mulligan - CFO;Firm;Yes. Inflation is fairly leveled through the year. So, the 5% is pretty consistent. It may move a couple of basis points from here there, but pretty steady through the year. As I said, HMM will grow as global sourcing initiative to contribute. So, the gap between inflation and HMM will diminish as the year unfolds. SRM will be other driver of price realization and mix. And we're looking at all the levers, whether it's list price or price-pack architecture, the trade optimization and mix. And as we look at the year, I think we talked about this in July, we see each of those contributing about equally as the year unfolds. And you will see an increasing contribution from that as well as the quarters past.
21;Q&A;Jeff Harmening - Chairman and CEO;Firm;I'd like to build on Don's comment, just to remind you. I mean, we saw good, price mix -- net price realization on all four of our legacy segments, as well as Blue Buffalo. And so, the strategic revenue capability management that we're rolling out is we're really taking it global and I like what we're seeing across all of the different segments.
22;Q&A;Operator;Operator;Our next question comes from the line of Michael Lavery of Piper Jaffray. Please go ahead with your question.
23;Q&A;Michael Lavery - Piper Jaffray;Analyst;When you look at the distribution losses, can you give us a sense of where -- in what categories you think that should turn and become a positive tailwind, and how to think about the timing for something like that?
24;Q&A;Jon Nudi - Group President, North America Retail;Firm;"Michael, it's Jon. In the U.S., again, we've made big strides over the past year. We were down 5 points of distribution in fiscal '18; in Q1, we were down 1, but share of distribution actually grew. So, if you look at the categories that we're lagging right now, the biggest one is yogurt. And as Jeff mentioned, we're actually seeing much improved trends, in fact grew share half-point in Q1. So, as we continue to build momentum and really prove that we can deliver in the category, particularly bring innovation and segments like simply better, we expect our distribution to build in yogurt and improve as we move throughout the year. So that would be the biggest delta that we see as we move forward."
25;Q&A;Michael Lavery - Piper Jaffray;Analyst;And when you mention the innovation, obviously you've had some launches early fiscal '19 already. If you're looking at distribution from gains from innovation, would you have a similar amount of innovation coming or is it a step-up? What's the right way to think about the back half?
26;Q&A;Jon Nudi - Group President, North America Retail;Firm;Yes. So, if you think about our yogurt launches, the biggest one was YQ by Yoplait which is off to a good start. That's just launched in July. So, we're still building distribution. I think at this point, we're still only around 30% or 35% ACV. So, we expect that to continue to build. Oui Petites is another one that will build too. So, we expect both of those to continue to build throughout the quarter and throughout the rest of the year.
27;Q&A;Michael Lavery - Piper Jaffray;Analyst;Okay. That's helpful. And just the last one on the pricing. I know last year there was some accrual timing that distorted a little bit of the pacing or made the optics a little bit funny. Is there anything going on in this quarter that is similar to that?
28;Q&A;Don Mulligan - CFO;Firm;Nothing material to note.
29;Q&A;Operator;Operator;Thank you. Our next question comes from the line of Alexia Howard of Bernstein. Please go ahead with your question.
30;Q&A;Alexia Howard - Bernstein;Analyst;Hi. So, can I just ask about the Blue Buffalo profitability track here? It looks as though on an underlying basis, when you strip out the onetime items, it was probably down a bit in the first quarter. Is it mainly that the plant start-up costs really pressured profitability in the first quarter, and that that will improve as we move through the year? And then, can you quantify exactly how much Blue Buffalo benefited overall EBIT for the quarter as well? Thank you.
31;Q&A;Don Mulligan - CFO;Firm;Alexia, let me get the first question. If you strip out the purchase accounting impacts, both the inventory and the ongoing amortization, the profit margins for Blue Buffalo will be about 20% and that's versus a full year number last year about 23%. There's about a point or so from plant startups embedded in there. So, the profitability as a percent of sales is actually pretty close to what it was for the full year last year. Now, we think that's going to improve as the year unfolds. I mentioned, the driving factors, we're going to see increased price mixed benefits. We've announced some pricing a couple months ago. And as we expand further FDM, we'll get the product mix benefit of more wet and treat products. HMM and synergies are weighted to the back half. That includes opening a new warehouse that's going to help offset some logistics inflation. And we expect stronger volume growth as well which will leverage fixed costs. So, all those will benefit the margins as we -- as the year unfolds.
