;section;speaker;role;text
10;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Yes, so many questions wrapped in one, Ben - good job. On the CapEx perspective, as you look at our strategic plan, most of our strategic plan is coming from organic growth and productivity, so in order to fund that, we're going to have a little bit higher CapEx this year of about $1.3 billion. That will be of course in some of the projects we need to do to expand, like Spiritwood that we announced our JV with Marathon, but also again some productivity enhancements to make sure we deliver bigger volumes as we supply that demand. As you know, we are facing 2022 with a very strong perspective for the first quarter. We are entering the year with great momentum as we left 2021 also in a big high, so at this point in time, we continue to see a very strong 2022, and I think I described it in all of my commentary, ag services and oilseeds continue to firing on all cylinders and we expect a year as good as last year, or maybe even better. Carb solutions also going very strong with many--with very stable start and sweeteners, and you know, with always some uncertainty on ethanol but with a favorable environment, and [indiscernible] solutions continued to grow as we grew last year, and again nutrition going up about 15% per year operating profit growth on double-digit revenue growth.  All in all, we feel very good about all the things that we can control.
11;Q&A;Ben Theurer - Barclays;Analyst;Okay, perfect. Thank you very much. Then just one last question, just a quick one. If you think about your medium term targets, and I remember you've laid out obviously as well the initiatives for share buybacks, etc., but in light of the higher CapEx plus the increase in dividends, fair to assume that share buybacks, at least in the short term, aren't going to be a priority yet, correct?
12;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Yes, I think the priority for capital allocation is to de-leverage after we had maybe a couple of billion dollars invested in acquisitions, certainly fund the projects that we have in higher CapEx, as I described, and then the dividend, to support the dividend. Of course, cash flow generation is strong in ADM, you know we focus a lot on that, so as cash flow becomes available, we're going to think again in the five-year plan to have more buybacks in the later period, but if cash flow continues to be as strong, we may anticipate that a little bit. At this point in time, we don't expect significant M&A as part of our plans, so that would be the capital allocation decision.
13;Q&A;Ben Theurer - Barclays;Analyst;Perfect Juan, very clear. Thank you very much, and congrats again.
14;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Thank you Ben.
15;Q&A;Operator;Operator;Thank you Ben. We now have the next question from Ben Bienvenu of Stephens. Ben, please go ahead, your line is open.
16;Q&A;Ben Bienvenu - Stephens;Analyst;Hey, thanks. Good morning and congrats on the strong quarter.
17;Q&A;Ray Young - Executive Vice President, Chief Financial Officer;Firm;Thank you Ben.
18;Q&A;Ben Bienvenu - Stephens;Analyst;I wanted to follow up on the outlook commentary, which was really helpful and detailed. Of particular interest to us is the bio product commentary that you offered. I think within the carbohydrate solutions business, the commentary around starches and sweeteners makes sense. The bio products obviously benefited from a very strong fourth quarter, and I suspect perhaps you had an opportunity to secure margins into the first quarter, but the commentary is pretty positive through the balance of the year, and I realize higher production will help in benefiting operating profit for that business. Can you talk a little bit about what informs your view for the strength of the ethanol business sustaining into 2022?
19;Q&A;Ray Young - Executive Vice President, Chief Financial Officer;Firm;"Hey Ben, good morning. It's Ray here.  Yes, we finished up very strong in the bio products business, ethanol specifically. The fourth quarter demand environment was very, very constructive, and I think that's just reflective of what was happening in terms of the recovery in driving miles in United States, the holiday season. Gasoline demand was strong, that translates to strong demand for ethanol. On the supply side, actually the industry had some supply challenges, and so that translated to a very robust environment; in fact, our EBITDA margins in the fourth quarter for our ethanol business were above a dollar a gallon, which is very, very--you know, on a historical basis is very, very strong.  We indicated that as we go into 2022, we feel optimistic about ethanol as well. While inventories have built up a little bit in January, and that's just the seasonal nature of ethanol--of inventory builds, a couple things give us optimism for 2022. Number one, we do expect domestic demand for ethanol to be strong; in fact, it will be a growth year-over-year from '21 to '22, and frankly we're seeing ethanol demand probably returning back to pre-pandemic levels of demand here in the United States, so we're talking about domestic demand probably in the 14 billion gallon level.  Secondly, I think you're going to see a recovery around the world on gasoline demand and hence ethanol demand as well, and as you know, with the movement in crude oil prices in general, ethanol is becoming one of the most attractive oxygenates in the world, so we do see the export demand side of the equation in 2022 being also very constructive for ethanol, with ethanol probably recovering to 1.4 billion to 1.5 billion gallons in terms of export demand, so that's very, very constructive. Thirdly, we do believe that the regulatory landscape has clarified itself in the context of small refinery exemptions. I know there's some challenges going on here, but what we see right now is going forward, smaller SREs, as they call it, small refinery exemptions will not have an impact in terms of the supply-demand balances, and we talk internally that when they say 15 billion gallons, it means 15 billion gallons in terms of what we need to deliver to the marketplace, so that's actually a positive also for our industry, and then they've also remanded about 250 million gallons in terms of requirements as well going forward. When you add it all together, the fact that we're starting off the year with a fairly balanced supply-demand perspective in terms of U.S. ethanol inventories; two, a demand environment that's going to be even more constructive versus 2021; and three, a regulatory environment that seems to be supportive of where we want to go, we actually have a constructive viewpoint. As Juan indicated, directionally we're assuming $0.15 to $0.25 per gallon as EBITDA margins for 2022 - that's lower than the '21 assumption, and maybe we're just being a little bit conservative at this juncture as we start off the year, but nevertheless we do believe it should be a favorable environment for us as we move forward into 2022."
20;Q&A;Ben Bienvenu - Stephens;Analyst;Okay, that's great. Very helpful Ray, thank you. My second question is just related to the global operating environment, and in particular some of the goings on in Ukraine at the moment and tensions there. Is that--how is that manifesting itself today in terms of the impact to your business? I know from an asset footprint perspective, you guys don't have super-heavy exposure there, but they're a major producer of rapeseed, corn, wheat, barley, so I'm curious what impact you're seeing in the market today and how you think about the potential impact as we look into 2022, recognizing a lot of different scenarios could play out there.
21;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Yes Ben, of course you realize the supply of many commodities remains at their tightest levels in years, so I think any news around the world of disruption, whether it's weather or geopolitics is going to prolong the high prices well into, probably, 2023. As you described, at this point in time there are three things. We are all looking at the development of the crops in South America as they need to go through February rains, especially in Argentina and the harvest in Brazil. We are looking of course at geopolitical conflicts like the one you described, and also the expectations of the crop in the U.S., all this in the middle of a very strong demand.  As you said, Ukraine is a big exporter, especially if you think about corn and the ability to supply China's needs. You have the three main suppliers, whether it's the U.S. and you have Ukraine and you have Brazil, so hopefully Brazil with these rains will have a safrinha crop that is maybe a little bit better than what we expect, but among these three countries need to cover the supply of corn, and corn today is one of the best sources of energy and fat out there, one of the cheapest ones, so it's a very demanded product, so we're all paying attention to what happens [indiscernible].
22;Q&A;Ben Bienvenu - Stephens;Analyst;Okay, thank you Juan. Congrats on the quarter, and best of luck into 2022.
23;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Thank you Ben. Thank you very much.
24;Q&A;Operator;Operator;Thank you. We now have another question on the phone lines from Adam Samuelson of Goldman Sachs. Adam, please go ahead when you're ready.
25;Q&A;Adam Samuelson - Goldman Sachs;Analyst;Yes, thank you, and good morning everyone.
26;Q&A;Ray Young - Executive Vice President, Chief Financial Officer;Firm;Morning Adam.
27;Q&A;Adam Samuelson - Goldman Sachs;Analyst;I guess my first question is I want to come back to the outlook in carbohydrate solutions and just make sure I'm understanding the moving pieces to think about a full year 2022 outlook that's only slightly below 2021, where both your '22--'21 performance was above what you would have expected and 2025 for the unit, and just trying to think about the moving pieces with ethanol, and maybe there's a clarification point on the--when you talk about ethanol margin $0.15 to $0.25 a gallon EBITDA, is that purely the dry mill gallons within Vantage corn processors or is that including the wet mill, and I guess in that vein, in the fourth quarter, given the strong ethanol margin environment, I guess I was surprised just to have seen the starches and sweeteners business be down, if that should have also been benefiting from a strong U.S. ethanol environment, so maybe just help us think about some of the bridges of the pieces within the segment to get you to the '22 outlook.
28;Q&A;Ray Young - Executive Vice President, Chief Financial Officer;Firm;Yes Adam, it's Ray here, so $0.15 to $0.25 EBITDA margin represents total ethanol, wet mill and dry mill, so that's a combined basis on that assumption. In the fourth quarter, we had, as you saw, an outstanding quarter. VCP really benefited from the ethanol margins, and clearly starches and sweeteners also benefited as well on the ethanol side of the business. Our net corn cost was a little bit higher in the fourth quarter for starches and sweeteners, and recall when we hedged 2021 for corn, we put on a very attractive hedge position in 2020 for a lot of our 2021 requirements, but not all the requirements, so when we got to the fourth quarter, I think we were a little bit more exposed on net corn, so therefore the higher net corn cost translates to maybe a little bit lower margin on the sweetener side of the business there. We also had some operating challenges with the start-up of Bulgaria in Europe, which again is an opportunity, frankly speaking, for us in 2022, right, and we also had some higher energy costs over in Europe as well. As you know, natural gas prices ran up significantly in the back part of the year, so that impacted our energy costs over in Europe and that flowed through in terms of our starches and sweeteners segment.  There were a bunch of puts and takes that moved through the fourth quarter. Again, we think a lot of that will be behind us because I think we've put ourselves--you know, put in a good hedge position for 2022, and then also we believe that we've got the Bulgarian project, we've addressed a lot of those issues, and that should be a plus delta for us in 2022 as well.
29;Q&A;Adam Samuelson - Goldman Sachs;Analyst;Okay, that color is really helpful. If I could just switch gears over to the nutrition segment, and maybe help us think a little bit about the expectations for the business on an organic basis in 2022. I know there was a--you did some M&A through the second half of 2021, so you talked to 10%-plus revenue growth and 15%-plus profit growth. Can you help us think about the M&A contributions within that, and any specific parts of the business that you might be more optimistic than the segment average, and areas where the growth might be a little bit below that?
30;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Yes, so I think most of 2022 will be on an organic growth basis, if you will. The contribution still of the acquisitions is going to happen a little bit later. These acquisitions are not made, to be honest, for the accretion of 2022. As you recall, we are just building the nutrition business, so this is the strategic importance of positioning ourselves in the areas where we've been informing you. I think that we always like to have the policy of no surprises, and I think you heard me saying health and wellness is an area where we were going to invest, and that's why we did Deerland pet food, and that's why we did PetDine. We continue to think about the incredible potential of plant-based proteins, and that's why we did soy protein which is making us more international. I talked about how powerful we are in flavors, but we were under-represented, if you will, in the emerging markets, and that's why we invested in capacity in Pinghu for flavors in China, and we also acquired Fisa that gives us a beachhead into Central America, Caribbean, and maybe the northern part of Latin America.  When we look at the business, our confidence in the 15%-plus organic operating profit growth is given by our pipeline and our win rates, to be honest, that's why we look. Our pipeline continues to increase, our product launches continue to increase and actually accelerate, and our win rates have almost doubled from one year to the other, so the business is operating very well. We guided flat for Q1 just because of the way some of the costs fall, and they are more front-loaded into next year, but this is a business again that's been growing 34%, 20%, I think we're going to stabilize in the long term at this rate of 15%, 15%-plus with double digit organic growth, basically, without even touching the M&A for that growth.
31;Q&A;Adam Samuelson - Goldman Sachs;Analyst;Got it. That's all really helpful. I'll pass it on, thank you.
32;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Thank you Adam.
33;Q&A;Operator;Operator;Thank you. We now have a question from Robert Moskow of Credit Suisse. Robert, I've opened your line.
34;Q&A;Robert Moskow - Credit Suisse;Analyst;Hi, thanks for the question, and congrats on a great year.
35;Q&A;Ray Young - Executive Vice President, Chief Financial Officer;Firm;Thanks Robert.
36;Q&A;Robert Moskow - Credit Suisse;Analyst;Of course. Maybe you've kind of implied this already, but your pricing for corn sweeteners in 2022, can you describe how the negotiations went, and it looks like what you're guiding to was kind of flattish profits in North America for corn sweeteners as a result of that pricing. Is that a fair assessment?
37;Q&A;Ray Young - Executive Vice President, Chief Financial Officer;Firm;Yes Rob, our objective is really to maintain margins, and so through the course of the negotiations, I think it's fair to make an assumption that we've been able to maintain margins and offset the higher corn costs that has occurred recently. I think we've achieved that objective, and that's a fair assumption to assume as we go into 2022.
38;Q&A;Robert Moskow - Credit Suisse;Analyst;Okay, and maybe a follow-up, if expansion of refined soybean oil is driven by the growing demand of renewal biodiesel, have you been watching the industry--the planned industry expansion for all those refineries, and what kind of--is it achieving what you'd expect? Is the capacity coming online as expected, and is it having the results on demand for oil that you would expect?
39;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Yes, of course we keep a close eye into that. You have to understand that at this point in time, demand continues to outpace even the announced capacity expansions, but there is a reality also in this world of supply shortages and labor issues, that projects are not that easy to execute. I think that when you look at a battery of announcements like the way we've seen, I think it's reasonable to put a percentage that that is going to happen, either the reality or that they're all going to happen but in a little bit longer timeline. We tend to look at that from a long term basis of maybe something like two-thirds or 75% will happen. At this point in time, we see the volume coming our way, and you have to remember that the original oil story, Rob, it was due to high palm oil around the world, and that drove soybean and other oils up, and now on top of that, now we have the demand for RGD, so that--now, there is a full confluence of raw materials to be able to supply that oil. So yes, we are looking at this very closely, and at this point in time, everything is evolving as planned.
40;Q&A;Robert Moskow - Credit Suisse;Analyst;Okay, all right. Thank you.
41;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;You're welcome.
42;Q&A;Operator;Operator;Thank you Robert. We now have Tom Palmer of JP Morgan. Tom, your line is open, please go ahead.
43;Q&A;Tom Palmer - JP Morgan;Analyst;Good morning. Thank you for the questions, and congratulations on the quarter.
44;Q&A;Ray Young - Executive Vice President, Chief Financial Officer;Firm;Thank you Tom.
45;Q&A;Tom Palmer - JP Morgan;Analyst;Maybe I can follow up on Rob's question, just on the refined products outlook, and maybe a little more specific on how you're thinking about the set-up for 2022. We do have maybe the first larger wave of facilities coming online with pre-treatment units, although that is at least back half-weighted, I think, so maybe what's the assumption for refined products this year, and do you think that that addition in terms of capacity is going to have much impact, or as you were kind of noting with Rob, maybe just with timing and needs of still sourcing from, at least a portion from third parties, it won't be as impactful?
46;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Yes Tom, listen - we continue to believe we will add around a billion gallons per year of incremental RGD capacity and approach that 5 billion gallons total capacity by 2025. As I was telling Rob, we continually reframe the announced capacity and analyze the market conditions, so we have several scenarios in this. We do believe these announced capacities are important to and necessary to keep up with the expected demand growth for both vegetable oil, as I explained before, but also global meal demand needs. At this point, vegetable oil consumption is still growing faster than supply. We've gotten a little bit of good news from Sanoil availability from black seed that maybe will help bean oil tightness, and--. So regarding the pre-treat comments, in the end the vegetable oil will be required as a feedstock and pricing will reflect the value of this feedstock, likely based on carbon intensity, so we could see some shift in value between the crude oil and the refining. I think what we need to realize is we are at the early stages of this industry formation, so we're going to see some of that movement and sometimes we're going to capture the value in one place, sometimes we're going to capture the value in another one. But we are well positioned, our biodiesel plants are all integrated in refineries and all that, so we are watching it very closely and we feel good about how it's developing so far.
47;Q&A;Tom Palmer - JP Morgan;Analyst;Great, thank you for that. Maybe I'll segue with that to the crushing side. It seems like you're starting off the year with quite strong soy crush margins, perhaps higher than maybe you're guiding to for the year. Is there a, I guess, catalyst or driver that maybe makes margins weaker? Is there a bit of conservatism embedded? We see headlines around lysine shortage - is that something you're expecting to resolve itself and maybe see still a very favorable crush environment, but a little more normalized versus to start off the year?
48;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Yes, there are many--of course, this is a large industry, so many puts and takes. When we look at the demand side, the forecasted 2022 poultry production is going to be a record and near record for beef and hog, so protein demand continues to grow around the world, and that's sustaining a lot. There is a tight meat proteins and synthetic amino acids, and that's supporting soybean meal. Remember, I mentioned fat is very expensive today and energy as well, so corn at this point in time is the cheapest carbohydrate, that's pulling soybean meal into the Russian, and we expect that one point in time, the lysine market may be back into balance later in 2022. But still, the SMDs are very, very beneficial to soybean meal and to crush, so. I think also, don't forget RGD is also changing the dynamics for soybean meal, making soybean meal from the U.S. much more competitive and able to gain some export markets, and when you have maybe a less than stellar soybean crop in Argentina, Argentina being such a strong exporter of meal, I think that bodes well for crush margins in North America and also in Europe.
49;Q&A;Tom Palmer - JP Morgan;Analyst;Thank you.
50;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Thank you Tom.
51;Q&A;Operator;Operator;We now have the next question from Vincent Andrews from Morgan Stanley. Vincent, please ensure your line is unmuted locally, and you may go ahead.
52;Q&A;Steve Haynes - Morgan Stanley;Analyst;Hi, this is Steve Haynes on for Vincent. Wanted to ask a question on the bio solutions business and the $100 million of annualized revenue wins in 2021, and if you could maybe just provide some more color on specific end markets where you're getting those wins and then how to think about the size of that going forward.
53;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Yes, thank you for the question, Steve. Listen, we are very excited about how that business is developing. I think we recognized in the past that that business happened almost while we were not watching and it was a customer pull more than our push. Now, we have a segment approach to that. We have intentionality in developing that market and as such, the opportunities have flourished. I would say a strong contribution from packaging, a strong contribution from fermentation - you know, we're helping other people that are creating some of these materials out of a plant base, personal and homecare, a very important segment that is growing, and a growing contribution from pharma, construction and plant treatment. So as you can tell, as we continue to deploy marketing resources into some of these segments, we continue to have success. There are some segments that are more developed and larger for us and some segments that are more incipient, but I think it's going very well. We are working on the product mix as sometimes the growth is faster than our capacity, so we're trying to accommodate that and we're going to be having more capacity coming up soon to be able to sustain this 10% growth rate [indiscernible] that we have.
54;Q&A;Steve Haynes - Morgan Stanley;Analyst;Thank you.
55;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;You're welcome.
56;Q&A;Operator;Operator;Thank you Vincent. We now have Ken Zaslow of BMO Capital Markets. Ken, please go ahead when you're ready.
57;Q&A;Ken Zaslow - BMO Capital Markets;Analyst;Hi, good morning everyone.
58;Q&A;Juan Luciano - President, Chief Executive Officer;Firm;Morning Ken.
59;Q&A;Ray Young - Executive Vice President, Chief Financial Officer;Firm;Hey Ken.
60;Q&A;Ken Zaslow - BMO Capital Markets;Analyst;Let me just take a different approach. When you think about your--you talk about all the things that are happening on the demand side, but at your analyst day, you kind of did talk about the cost structure increasing and that there were going to be some headwinds. As I look forward, these headwinds don't seem to be materializing to the extent, or are they, and can you frame how you kind of put it during the analyst day and where you see they are going through to--you know, where you're seeing them now, where you see them through 2022, and are you really seeing them develop they way you thought they were or are they a little bit lower than you thought?
