;section;speaker;role;text
10;Q&A;John Murphy - Bank of America;Analyst;Okay, and then [Indiscernible] sorry, just a housekeeping question, Sherry, how much stock comp was an SG&A and R&D specifically in each line item, if you could just give us that if you have it.
11;Q&A;Sherry House - CFO;Firm;I can tell you across the two was $235 million and yes roughly double what it might have otherwise spend the chip is cumulative effect that I mentioned. It's really related to -- It has like a double trigger and you have to actually have the merger happen before you can put it up on your accounting statements.
12;Q&A;John Murphy - Bank of America;Analyst;Plus the stock is performing very well. So that's always a good a high-class problem to have. Thank you very much, guys. I appreciate it.
13;Q&A;Sherry House - CFO;Firm;Yeah, of course. And it was more, that it's a cumulative stock than it was the stock price to the quote, right?
14;Q&A;John Murphy - Bank of America;Analyst;Okay.
15;Q&A;Sherry House - CFO;Firm;Yeah.
16;Q&A;John Murphy - Bank of America;Analyst;Great. Thank you very much, guys.
17;Q&A;Operator;Operator;Thank you. As a reminder, ladies and gentlemen, we ask you that you limit yourself to one question and one follow-up. Our next question comes from the line of Adam Jonas with Morgan Stanley. Your line is open.
18;Q&A;Adam Jonas - Morgan Stanley;Analyst;Hi. Good evening, everybody and congrats on the MotorTrend Car of the Year Award. That's incredible. Especially considering it's your first car. So, well done.
19;Q&A;Peter Rawlinson - CEO and CTO;Firm;Thank you.
20;Q&A;Adam Jonas - Morgan Stanley;Analyst;Thanks, Peter. I had a question on the delta of reservations from the 13 at the end of the quarter to the over 17 now, can you give us a little -- My understanding is you opened up reservations to international, so I'd be curious what the like-for-like is of North American reservations within that delta. Then maybe within international, how much of a Saudi versus non Saudi or any color that would be helpful.
21;Q&A;Peter Rawlinson - CEO and CTO;Firm;We don't [Indiscernible] international reservations before we announce the 13,000, also, I mean, the bulk of reservations is our home markets, U.S. and we haven't even opened up the big market and teacher, which is China. But absolutely Saudi is great because it's our biggest market number of reservations, and that's really heartening that the country which is gained its wealth based upon its carbon economy is so forward-looking and sees the efforts in corrective product.
22;Q&A;Adam Jonas - Morgan Stanley;Analyst;Okay Peter, I'll leave it to you whether you want to disclose that or not, but just for my second question, on your distribution strategy, can you remind us why the advantages of going direct to consumer and why you are not using a franchise model. And I don't believe you're considering using a franchise model, but just wanted to confirm that. Thanks.
23;Q&A;Peter Rawlinson - CEO and CTO;Firm;That's correct, Devin. Well, I think the important thing here is that we are creating a new brand. It's not just about the product. The product defines the brand, but there's more here than just Lucid Air and a luxury brand. And the consumer experience in the consumer journey is too precious to delegate to third-party. We need to choreograph the consumer's journey through discovery, through intrigue, through purchase and ownership, and how better than to do it directly.
24;Q&A;Sherry House - CFO;Firm;You can also just driving consistency in messaging as well, you're not working with independent franchises and dealerships that it just really allows a lot more control, controlling pricing, there's a lot of benefits that we see in this direct relationship
25;Q&A;Adam Jonas - Morgan Stanley;Analyst;Thank you, Sherry. Thanks, Peter.
26;Q&A;Peter Rawlinson - CEO and CTO;Firm;Thank you.
27;Q&A;Operator;Operator;Thank you. Our next question comes from the line of Itay Michaeli with Citi. Your line is open.
28;Q&A;Itay Michaeli - Citi;Analyst;Great. Thank you. Hi, everybody. Just a first question. First, going back to the reservation growth up to 17,000. With the momentum you're seeing in reservations, how are you thinking about when to, I guess, more formally unveil gravity and even open up the reservation book there?
29;Q&A;Peter Rawlinson - CEO and CTO;Firm;Oh gosh. Well, I guess that with all things, in good time. I'd like to have Gravity to a level of greater substance that we can actually show a car, possibly later next year, I would say. But right now, I've got such laser focus on Air. The reservations are growing, increasing. And I'll tell you something else. I'm really particularly happy about the split in those reservations. We've got a really nice blend. I mean, we're sold out of our Dream Edition, as you know. We've expanded that to 520 units to reflect our 520 EPA rating and the growing demand. But we've got a really nice blend of reservations for Grand Touring and Touring until very much reflecting the sort of split that we will manufacture over the next 15 months or so.
30;Q&A;Sherry House - CFO;Firm;In fact, when you look at September 30th numbers, we had talked about the 13,000 reservations and we also had talked about that that reflects an order book and revenues of about 1.3 billion. So you can do the MSRP math from there and it gives you a good sense of where that mix wise and see consumer not over-index some pure, it's just a really nice balance. So we're happy with where it is and we'll keep watching it as we go forward. And we're also going to be enjoying decreasing costs over time and improving margins. And so we feel like we'll be in a really good position as some of these other products not pick up.
31;Q&A;Itay Michaeli - Citi;Analyst;That's all. That's very helpful and just maybe secondly, hoping you can update us on your latest thoughts on the Dream drive software strategy and in terms of partners versus what you might look to do in-house?
32;Q&A;Peter Rawlinson - CEO and CTO;Firm;Our strategy here today has been, of course, key focus on creating the very best electric vehicle in the world with the most advanced electric power train. And endowing that car with core foundations of hardware suite. 32 sensor suite, 14 cameras, with solid-state 120 degree line up, and a whole host of long range radar and closely mixed radar. So that's been the step 1 of the plan. Create the most advanced foundations for the house in terms of the hardware, and have software which is broadly competitive in the marketplace. Now we've achieved that, the next step will be to advance that software. Now, we're planning as a default to do that in-house and we're building the team. But and as you know, I'm very open here in Silicon Valley to potential partnerships in terms of the software but I see that as a potential bonus, I think the default position is going to be, development software now and take that to will cost standard based upon the hardware suite we've got and to develop that in-house.
33;Q&A;Itay Michaeli - Citi;Analyst;That's all, it's all very helpful. Thank you.
34;Q&A;Peter Rawlinson - CEO and CTO;Firm;Thank you.
35;Q&A;Operator;Operator;Thank you. Our next question comes from the line of Stan Shpetner with Pickering Energy. Your line is open.
36;Q&A;Stan Shpetner - Pickering Energy;Analyst;Hi, thanks for taking my question and congratulations on a new vehicle launch. Can you speak to, a little bit, of what degree of gross margin variability you have across the different versions of the Air. And how, over time, if you take a point of view, that to drive volumes over time, you'll have a greater proportion of pure sales and how -- what are the implications for that in terms of trend of gross margin as that mix shifts over time?
37;Q&A;Sherry House - CFO;Firm;Yeah, thanks so much for your questions. So we're expecting to have competitive growth margins by the time we reach mid decade. And you're going to see that our gross margins are not going to be there initially because we're activating depreciation expenses, we're training new employees, we're going to be driving efficiency within the manufacturing, arena over the next year, especially year and a half and then you're going to see as the volume increases just gross margins improving overall, is that absorption improves. With respect to your question about how are we thinking about the higher-priced model versus the pure were just in such a unique advantaged position because of our technology. But it's going to need lot to go from -- The tremendous machine of our Dream Edition and still be able to produce with the pure over 400 range -- 400 mile range, as well as of our 500-horsepower. And we can do that while reducing costs by reducing one of our motors, we also can reduce the battery pack and we have a lot of trim features that can be activated or deactivated to basically make up those products exactly to what the customer is seeking. So those are the enablers that we have.
38;Q&A;Peter Rawlinson - CEO and CTO;Firm;That's absolutely right. Right now, we're using our extraordinary efficiency to achieve range to create a technological tool to force, to define the brand as the range king. But, in the future where we use that technological advance as a commercial enabler, it means that we will be able to provide a car which is competitive with range. We'd be at 300 miles, 400 miles, whatever, but with a commensurately smaller, proportionately smaller battery back than the competition, because our technology is inherently more efficient. And because of that, because the battery pack is the single most expensive item in electric car, this will affect the margin and therefore, it -- have a direct bearing upon our viability -- our commercial viability as a Company.
39;Q&A;Sherry House - CFO;Firm;And the other thing I would just say there too is just -- We have an amazing team. We've got a terrific supply chain team. We've had terrific manufacturing team. They've done it before. They've done it at Audi. And if not just gotten the plants up and running and efficient, they brought the costs down. And all of the experiences coming to bear on our products and our factory and that's another important point that I wanted to make sure I left you with.
40;Q&A;Peter Rawlinson - CEO and CTO;Firm;I am with you in the factory with cost down going for the future, the car is designed that way.
41;Q&A;Stan Shpetner - Pickering Energy;Analyst;Thanks. Just to follow up. Earlier you mentioned that you have a fairly balanced order book between the different for versions of the Lucid Air. Can you give us a little bit of a sense of when next year that we could expect to see shipments of the pure to begin?
42;Q&A;Peter Rawlinson - CEO and CTO;Firm;I think it's in the latter part of next year when fuel comes out. But my impression is pure. I want to get the cost down. I want to fulfill our mission, which is the mass adoption of electric vehicles.
43;Q&A;Stan Shpetner - Pickering Energy;Analyst;Great. Thank you very much.
44;Q&A;Operator;Operator;Ladies and gentlemen, this concludes our question-and-answer session. I would now like to turn the call back over to Peter for closing remarks.
45;Q&A;Peter Rawlinson - CEO and CTO;Firm;Thank you so much. As you can see by what we've achieved in Q3 and by future plans, there is a tremendous amount of exciting activity here at Lucid. Supported by our industry-leading technology, our owning going investments in cutting edge manufacturing and the outstanding team we have assembled, we believe there are a sizable opportunities to shareholder value creation ahead of us. I would again like to thank our employees for getting us here. We have a truly unrivaled team. I'm proud of what we have accomplished, and I'm optimistic about the opportunity ahead of us. We look forward to speaking with you regularly and keeping you updated on the progress we're making. We aim to be transparent in our approach and look forward to engaging with you. Thank you so much for joining us here today.
46;Q&A;Operator;Operator;Ladies and gentlemen, this concludes today's conference call. Thank you for your participation. You may now disconnect.
