;section;speaker;role;text
10;Q&A;Jason Lippert - Chief Executive Officer;Firm;Yes, by beginning of Q4, sometime in Q3 is what we're thinking. But it depends obviously on the activity for retail and wholesale over the next quarter and half.
11;Q&A;Fred Wightman - Citi;Analyst;So throughout 2Q, things will continue to improve sometime in 3Q, sort of get to that equilibrium, and then entering 4Q you'll be good to go?
12;Q&A;Jason Lippert - Chief Executive Officer;Firm;Yes, as long as retail stays where it's at and sometimes we get notice very quickly about wholesale rate changes either for the positive or for the worst. So we really don't know until we hit it. But right now, we've got production schedules and things are - and things have normalized for the most part on the manufacturing, wholesale and OEM side.
13;Q&A;Fred Wightman - Citi;Analyst;Great. Thank you.
14;Q&A;Operator;Operator;And our next question is from Kathryn Thompson with Thompson Research. Your line is open.
15;Q&A;Brian Biros - Thompson Research;Analyst;Hey good morning. This is actually Brian Biros on for Kathryn. On the gross margin side, looks like it improved 80 basis points in the quarter. Can you unpack any other components of that and how much of that is sustainable versus kind of a onetime benefit in the quarter? I assume a lot of that is pricing gains from the January 1st price increase. But is there anything else to think about and kind of what that might look like going forward would be helpful?
16;Q&A;Brian Hall - Chief Financial Officer;Firm;Hey, Brian, it's Brian. The biggest portion of the improvement sequentially, I would say, is coming from lean investments, automation investments, really leaning out a lot of our processes for this production level. So a lot of its tied to labor along with the pricing adjustment that we put through, effective January 1, for tariffs. So those couple of things and then throw on a little bit of material improvement. Ever so slightly we've been continuing to kind of chip away at our inventory, and I think we're down $35 million in just the last two months in inventory. So that's helping us get to some of those cheaper material cost. But still on a quarterly basis, we've seen marginal improvement for materials. And a lot it is just been from rightsizing our business for this production level.
17;Q&A;Jason Lippert - Chief Executive Officer;Firm;And I would just add to that, that I think we rightsized a little bit quicker than the rest of the industry. We started back in late September, early October last year. We kind of threw out a wholesale total number for the business that was probably lower than what the industry association was forecasting and what some of the other people were forecasting, so I think the fact that we got to that quickly. And we still expect to see more continuous improvement on our projects, and see our numbers get better from that standpoint. So that's why - and I'd also add that January was atrocious, there was eight total production days for us in that month and that's much lower than what we've seen in the past. So the fact that we just had a January that was real - there was extra time off by the manufacturers and then we had several shutdown days due to winter weather. So January really weighted the quarter down and we would have normally had a little bit better month in there, so.
18;Q&A;Brian Biros - Thompson Research;Analyst;And just one more from me, it's on the - the content per unit, good numbers in the quarter. I think motorhome was up 7%. I mean, you can see it's a little down from I think last six quarters were up like double-digits. Is there anything to call out there? Is that just lapping the strong comp in Q1 2018 that I think was up 15%? Or is there, is there running out of stuff to put in the motorhome, is it kind of reaching the saturation point or anything to call out for that?
19;Q&A;Brian Hall - Chief Financial Officer;Firm;I'd tell you there's a couple of things there. One, as price increases were layered in, you started to see a little bump in the content which now we're pretty normalized there, so you see that fall off. And the other thing that we've talked about a lot is that furniture has been a huge contributor to our content gains overall for the past, call it, three to five years. And we have very high market share in furniture today, and so you're starting to see a little bit of that tail off. But what we're excited about is the innovation that's in the pipeline, the new products, so things that we think will continue to boost that number on a go-forward basis. So in the long term, we talk a lot about being in the 3% to 5% range is pretty reasonable for us to commit to. And I think that we can do better than that over time.
20;Q&A;Jason Lippert - Chief Executive Officer;Firm;And if you look at some of the opportunities we have on a our table with leveling, electric stabilization, some of the appliances that we're introducing over the next couple of quarters, there is still an excessive amount of content for us to get after and we continue - we feel we can continue to add mid-to-high single-digit growth over the next several years in content growth.
21;Q&A;Brian Biros - Thompson Research;Analyst;Got it. Thanks.
22;Q&A;Operator;Operator;Thank you. And our next question is from Craig Kennison with Baird. Your line is open.
23;Q&A;Craig Kennison - Baird;Analyst;Hey, good morning. Thank you for taking my questions. Jason, I wanted to ask about dealer inventory turns just based on the work you've done, to understand the retail and inventory dynamic. Where do you see turns today in the channel versus maybe this time last year?
24;Q&A;Brian Hall - Chief Financial Officer;Firm;Hey, Craig, it's Brian. I think that turns are getting a little bit better as they work down the inventory. Everybody always talks about that magic two turns a year number. My sense is, and I know you and I have talked about it, that given the capacity that the industry has from the OEMs perspective and the shorter lead times needed, that there's an opportunity for dealers to do even better there, just how quickly they can get new product. So what that magic number is going forward, I don't know. It's certainly gotten better. And as we work through and normalize inventories, I am sure that it'd be around that two or maybe even [indiscernible]. Just because I think there is an opportunity for the industry as a whole to do better.
25;Q&A;Jason Lippert - Chief Executive Officer;Firm;And in the upcoming quarter, I think that one of the biggest things to note is that the industry is phenomenal at adjusting and reacting. So sometimes we don't get the forecast right and can't see the future as good as everybody would like us to see it. But at the end of the day, when the dealers start making adjustments, the OEMs and suppliers make adjustments, we get where we need to be in a relatively quick fashion. So what we see out there right now is dealers pulling back on inventory, probably little bit more than normal because of interest rates and some other factors, and just a little bit of trepidation about what's coming. But that's ultimately healthy for the business, and wholesale rates are - and manufacturing rates are adjusting to meet the new demand. And it's still going to be a fifth best year on record likely, so I think we got to keep that in mind.
26;Q&A;Craig Kennison - Baird;Analyst;Could you help us frame the environment from an OEM's perspective? What is the lead time today maybe versus this time last year? How quickly can dealers get inventory on demand if retail comes back?
27;Q&A;Jason Lippert - Chief Executive Officer;Firm;"Because of the excess capacity, the dealers can get product pretty quickly. And everybody has got extra capacity, so they have kind of their pick. Their ordering behavior reflects that. So, I can't tell you the time frame, but when you look at last year first quarter, when people were worried about getting their products, ""hey, if I order it now, maybe I will get it in six to 10 weeks depending on the product at the manufacturer."" Today they can get it easily in a couple of weeks if they need it probably."
28;Q&A;Craig Kennison - Baird;Analyst;And then my last question is on the aftermarket and your strategy there. If we just look at new and used RV trends in retail in the last few years, the mix has been decidedly in favor of new product. But we're seeing some dealer shift, their emphasis to used as well. To what extent do used transactions create an opportunity in the same way that new transactions create an opportunity in the context of your aftermarket business?
29;Q&A;Jason Lippert - Chief Executive Officer;Firm;Yes, so with respect to aftermarket content, we have - you look at a trade happens, dealer gets a used product. If they want a good chance of selling that - and from what I understand in talking to a lot of dealers, the margins on used are every bit as good as new for the most part. So if they want to get that margin and get that opportunity, they're typically looking and dressing some of the things up in the RV. And a lot of those products, be it interior, exterior are LCI products, you look at furniture, you look at mattress - mattress is probably the first two things that you're going to change in an RV to freshen the look up and make it look a little bit newer. On the exterior, whether it's adding other products like jacks or leveling, anything like that, we have those products. And we're trying to access more non-traditional products for LCI through the aftermarket channel. Because at the end of the day, the dealers and the wholesale distributors, they have 100'] of 1,000's of SKUs, because they're not just trying to buy components for new products. They're trying to buy components for products that have been on the market for a decade. So they've got to hold a lot more SKUs and it's in their best interest to consolidate the supply base there. So we tend to take on more product lines and opportunities there because they just want to deal with fewer suppliers. So we love the used the opportunity and a lot of our products play right into that strategy, so. And there is a significant market there. Obviously, the used markets, I think almost as sizable as the new market.
30;Q&A;Craig Kennison - Baird;Analyst;Thank you.
31;Q&A;Operator;Operator;And our next question is from Daniel Moore with CJS Securities. Your line is open.
32;Q&A;Daniel Moore - CJS Securities;Analyst;Good morning. Thanks for taking my questions. Wanted to maybe switch gears a little bit, Jason, to Europe. And just update us on the health and outlook for growth in the caravan market, number one. Number two, are you seeing any pick up in, or acceleration in penetration or opportunity set for slide-out penetration? And I guess third is, as you've learned more about the market and expanded some of the offerings, has the total addressable market changed over the last year or two?
33;Q&A;Jason Lippert - Chief Executive Officer;Firm;Yes, so I'll start with the European caravan market. In general, it feels like the wholesale activity is kind of slowed down to a flat, flattish type growth right now, which is still decent. The opportunity for us is that it's a new market for us. Much like RV's, 20 years ago for LCI, even in the slow times we grew because there was lots of acquisition opportunities in that, lots of organic growth opportunities. And the same holds true for Europe right now, for us. With respect to slide outs, it's still one of those things that we're continuing to work with the industry and industry players over there on slide out technology, and we're making gradual progress. I think that the fact that Thor owns Hymer over there now is a big opportunity for us, because we now have somebody that owns a substantial player in Europe that is very familiar with slide-out technology. So those conversations have commenced, and we'll see where that goes. But it's a lot better opportunity for us with Thor owning Hymer than just trying to penetrate the Europe market without a North American owner in there. And then finally, in R&D, in general, we - one of the things we've done as we started to roll up some of the supply base over there to start R&D. So we have many projects going on inside and outside the RV business with respect to currently our Italian manufacturing base. So we've got slide-outs, and we've got bike racks, and we've got - we're actually working on some beds for some cruise ships over there. So just having an R&D based in Europe, and we're transitioning a lot of the knowhow and the R&D growth path and trajectory that we had in the U.S., over there. We think that we'll see some good fruit from that over the coming years.
34;Q&A;Daniel Moore - CJS Securities;Analyst;And then, Brian, just like last quarter, you gave us a little bit of - kind of a bracket of gross margin improvement sequentially, as we looked from Q1 to - Q4 to Q1. Given where shipments are, still working through some high cost inventories, any cadence with regard to gross margin improvement or just the sequential trends as relative to Q1?
35;Q&A;Brian Hall - Chief Financial Officer;Firm;Yes, I mean, I think that we've put forth a lot of effort to get a lot of the line items on the P&L in line with these production rates. So I don't anticipate a lot of change there. Any volume one way or the other is obviously going to help or hurt us from a fixed cost perspective. But I do see the one mover is going to be materials, we've just been steadily chipping away at that. And what's been on a year-over-year basis, we've talked about it being 20 basis points better, and then 40 basis points better. This quarter from Q1 versus Q4, sequentially, it got a little bit better. So I expect that to continue during the next couple of quarters somewhere in that range of adding - call it somewhere around 50 basis points, the 30 basis points of margin improvement. So we're slowly getting there. But that's kind of what I'm seeing in the next couple quarters.
36;Q&A;Daniel Moore - CJS Securities;Analyst;And lastly from me and I'll jump back. Given the sharp pullback in wholesale, any changes in the OEMs willingness or pushback on price increases, or is that relationship generally held steady with historics?
37;Q&A;Jason Lippert - Chief Executive Officer;Firm;Yes, that always happens on a pretty regular cadence stance. So it's - some of it is timing through index agreements and things like that, that we've got set up on multiple products. And the rest of it is just based on when we get rid of higher price inventory and move into some of the lower price stuff and vice versa. I did want to mention to not to go back to the Europe. We also made the announcement earlier this year that we hired a German leader that was actually an ex-Hymer executive. So we did that strategically to make sure that we transition that relationship probably better than we would have trying to operate out of Italy. And then we are looking at German based manufacturers in RV, rail and marine businesses in Germany as well. And having German leadership or having a German leader in that space will help us start to navigate and make good on some acquisitions and business development there as well.
38;Q&A;Daniel Moore - CJS Securities;Analyst;Got it. Appreciate it.
39;Q&A;Operator;Operator;Thank you. And our next question is from Scott Stember with CL King. Your line is open.
40;Q&A;Scott Stember - CL King;Analyst;Good morning. And thanks for taking my questions also.
41;Q&A;Jason Lippert - Chief Executive Officer;Firm;Hi, Scott.
42;Q&A;Scott Stember - CL King;Analyst;Jason, could you just go back to your comments, you had said that March and April were decent. So I'm just trying to get a sense, are we talking - and again, you probably would have to frame this a little bit just because you're not out in the front lines yourself with the - you think they were up a little bit, down a little bit, or are we thinking anywhere between down a couple and up a couple percentage points?
43;Q&A;Jason Lippert - Chief Executive Officer;Firm;You're speaking about wholesale?
44;Q&A;Scott Stember - CL King;Analyst;Retail.
45;Q&A;Jason Lippert - Chief Executive Officer;Firm;Retail, it's hard to say because we just don't have the numbers. All I can tell you is that it feels like, again, maybe flattish to down five from where we were last year, this time. I mean, all I have to gauge that out just canvassing dealers and OEMs. The bigger OEMs have been pretty positive about retail, so it's hard to say. I think with the retail numbers come out maybe even today for March, so - we look for the big differentials and whether they're concerning going down or just they're overly optimistic and retail is exploding. And we're just waiting, kind of, for the other shoe to drop when inventory corrects, and then we wait to see if the dealers are going to invest back in inventory. That's kind of what we're waiting for, and we don't anticipate having the - see some of that activity around those decisions until later in the next couple of quarters.
46;Q&A;Scott Stember - CL King;Analyst;And Brian, on the SG&A front, up 190 basis points. But it seems like it was probably something more than just lost leverage in there, because the absolute dollar figure on 10% lower sales than last year was up about $5 million. So was there any R&D related costs and are there any one-time items in there that we could try to get a sense of where we could look for SG&A to be for the rest of the year or at least on the quarters coming up?
47;Q&A;Brian Hall - Chief Financial Officer;Firm;Yes, I mean, I think if you go back through 2018 and look at on a - just a pure dollar basis at those production levels, it was, I want to say, approximately $80 million to $85 million per quarter. Q4 was a little different, because we had some unusual things going on but - so kind of $80 million to $85 million range is where I've expected to be. Now I would say Q1 is a little high, we had some one-time things and couple of things, it's really a culmination of about four different things. So looking at some acquisition costs, some relatively higher IT costs with some licenses et cetera, and little bit of some bonus adjustment there. But none of them individually all that material, but you put them all together and you're maybe getting a $3 million to $4 million of higher SG&A cost. So I would expect a little bit of that to come out going forward, but still kind of to stay within that range. I mean we've maintained the structure, we're focused on the long-term, we've got a lot of acquisitions in the pipeline and opportunities there, so a lot of those costs we've elected to not pull back on some of those more strategic items. So, I expect it to remain within that range, but relatively consistent throughout the year.
48;Q&A;Jason Lippert - Chief Executive Officer;Firm;Our plan is still to - to Brian's comment, our plan is still to continue to grow, especially in all the markets that we're already heavily growing in aftermarket, Europe, and the adjacent market. So we got to have some backbone there and we still got to build in some areas. So, yes.
49;Q&A;Scott Stember - CL King;Analyst;And just lastly, talk about the end markets and in your adjacencies you mentioned a whole slew of areas that you're growing in right now, whether it's boats or what not. Maybe just talk about how in demand in some of those bigger markets are?
50;Q&A;Jason Lippert - Chief Executive Officer;Firm;"Sure, so we still - in the adjacent side of the business, you look at marine, it's still a big opportunity for us. We made the Taylor Made acquisition last year, which is our largest acquisition. That's presented a ton of opportunities for us because it's just introduced us to a lot of customers that we didn't have any correspondence with before. So we're able to cross-sell some of our other products into those markets and really we've vamped up R&D there as well for Taylor Made and have used some capital for R&D projects. And they have some divisions over in Europe, so that's helped us get in the marine over in Europe and start doing some things over there. And then you look at cargo trailers, which we've been in. Any kind of trailer product that's towed behind a vehicle, cargo, equestrian, landscape, otherwise. We've got a pretty significant growth in that market as well around steel and suspension products. Buses are still a growing area for us. And then you look at rail, we purchased a company several years ago in Italy that was connected to all the train manufacturers and building windows. So as the rail project expand across all continents; really, India, U.S., there is significant rail activity going on. We're getting looks at all those projects and several in North America even because of the name, brand of the company that we bought the windows, the window manufacturer from several years ago. So each time we get into a new market or a new customer through an acquisition, we're able to apply synergies and some of our resources that we've got in other parts of the business to help grow those businesses even more."
51;Q&A;Scott Stember - CL King;Analyst;Got it. That's all I had. Thank you.
52;Q&A;Operator;Operator;Thank you. And our next question is from Bret Jordan with Jefferies.
53;Q&A;Bret Jordan - Jefferies;Analyst;Hey good morning guys.
54;Q&A;Jason Lippert - Chief Executive Officer;Firm;Good morning.
55;Q&A;Bret Jordan - Jefferies;Analyst;On the U.S. aftermarket, could you sort of maybe frame that size and growth rate? Is it benefiting from the sell-in of number of years of record new volume, trailing six or seven years?
56;Q&A;Brian Hall - Chief Financial Officer;Firm;Yes, I mean, we certainly look at that opportunity in the aftermarket business, which isn't very well defined because we've got millions of units out there being used. And it's been tough to figure out what the true opportunity is for us. But we've talked about it as being close to $1 billion opportunity. And certainly I think that given the age of a lot of those units and the replacement cycle that's, we benefit from that. So when you carve out acquisitions and things that have impacted that, the growth for us over the years, we still continue on an organic basis to click off anywhere from 15% to 20% year-over-year growth rate within that space. And the more product we put out there, the more new products that we introduce that are with aftermarket in the design plans, where we didn't used to do that, it just creates more opportunities.
57;Q&A;Jason Lippert - Chief Executive Officer;Firm;Yes, I think you just have to keep going back in looking at 1 billion and close to 1.5 billion of RV OEM components going into new vehicles every year, a substantial amount of those components will wear out and need replacement parts. And we're the only replacement choice in a lot of those cases. And like I mentioned earlier in some other comments, we are constantly working with all customers in the OEM space to take on more of that volume, even stuff that we're not traditionally manufacturers of, because they just would prefer to simplify the supply base as complex as that is for millions of SKUs over decades of production for all sorts of component parts, and that's just RV. So if you look at marine and rail and buses and cargo trailers and some of the other OEM businesses that we're in, all those businesses have aftermarkets. And our growth in those markets, while small today, or some of those numbers are small today as they continue to get more meaningful like the RV business has. The aftermarkets are going to grow on our influence, and those aftermarkets will be all that more meaningful and our margins are bigger there. So I think it's an awesome opportunity for us, like Brian mentioned. We kind of talked about it, hard to know the exact size of all those aftermarkets, so we kind of talk about it as a $1 billion opportunity here with meaningful margins.
58;Q&A;Bret Jordan - Jefferies;Analyst;And, Brian, I think you commented about eight production days in January. How many lost to weather versus scheduled loss in that month?
59;Q&A;Brian Hall - Chief Financial Officer;Firm;I want to say weather was four day - three or four days. It was probably at the end, yes.
60;Q&A;Bret Jordan - Jefferies;Analyst;Okay. Thank you.
61;Q&A;Operator;Operator;Thank you. And our next question is from Steve O'Hara with Sidoti & Company. Your line is open.
62;Q&A;Steve O'Hara - Sidoti & Company;Analyst;Hi, good morning. Thanks for taking the question. I think I had a bad connection. But I'm just curious if you talked about your content per unit in marine? And maybe if you haven't broken that out yet, when you might expect to and maybe how that's progressed?
63;Q&A;Brian Hall - Chief Financial Officer;Firm;Hey, Steve, it's Brian. We haven't really put out anything specific on it. But I can tell you we have looked at it. The content growth over the last four years is pretty substantial. But if you think about a lot of these furniture sets and what we put into the pontoon space, which is over 50,000 units a year, we're easily in excess of a couple $1,000 per unit. It's just making sure that we define the units appropriately, so there will be more to come on that.
