;section;speaker;role;text
10;Q&A;Mark Delaney - Goldman Sachs;Analyst;Very helpful. Thanks so much for taking the questions. And congratulations on having your first earnings report.
11;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Thanks, Mark.
12;Q&A;Operator;Operator;Your next question on the line of Jeff Osborne with Cowen and Company. Your line is open.
13;Q&A;Jeff Osborne - Cowen and Company;Analyst;Great. Congratulations for getting the first call. Couple questions on my end. I was wondering if you can touch on the percentage of the Ocean build materials that is nailed down now to give you the confidence in the margin. So you talked about, you highlighted a few key components, but just to hear magnitude that you can give us for the full vehicle cost?
14;Q&A;Geeta Gupta-Fisker - Chief Financial Officer;Firm;Thanks, Jeff. This is Geeta. I'll take that question. Jeff, we've organized the program in very sophisticated gateways. Our first gateway last year was what we call the product specification gateway, where we fundamentally identified specifications in the vehicle. Our next gateway, which is upcoming in March is what we call Target Assessment. At that point in time, we have nominated all our major suppliers, especially with long lead tooling. And this gives us a very high confidence in terms of what our bond would look like. At this point in time onwards, we clearly decide what features we think provide great content to the customers, or features we think that you know, we may not want at this point in time, but may introduced later in the lifecycle of the product. So we are very confident that we have achieved the bond targets we wanted to achieve. In fact, I would say that we have more content in the vehicle than we had originally planned for in July.
15;Q&A;Jeff Osborne - Cowen and Company;Analyst;Got it. That's great to hear. And then I may have miss - didn't hear you correctly. But on the experience centre you highlighted introducing the vehicle in November at the LA Auto Show. I think originally you were hoping to have an LA experience centre where people could see and touch the prototype in May, is that still on schedule, given COVID. I wasn't sure if that's the late?
16;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Due to COVID, it would make no sense to open experience center right now, so because nobody would be really able to go there. So we decided that there was no point in taking that extra cash outlay at this point in time. However, we have several locations that we're in the middle of negotiating. And whether we launch our vehicle at an experience centre or another event we haven't decided yet, but like I mentioned, due to COVID, I expect that the launch would be sometime maybe before November, hopefully at least end of this year. And again we are a little bit in the hands of COVID here. I don't see the point of doing a virtual launch because we have already shown our vehicle in many different online media. And so I really want to show this vehicle in reality having people drive it. That's the whole idea. So we'll find the right moment later this year to do it.
17;Q&A;Jeff Osborne - Cowen and Company;Analyst;Got it. That's all I had. Thank you.
18;Q&A;Operator;Operator;Your next question comes from the line of Itay Michaeli with Citi. Your line is open.
19;Q&A;Itay Michaeli - Citi;Analyst;Great. Hi, everybody. Congrats on the first earnings call. Just wanted to…
20;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Thanks, Itay.
21;Q&A;Itay Michaeli - Citi;Analyst;I just want to talk strategically, as we think about your growth over the next few years. And the revenue opportunities beyond the sale of the vehicle, and maybe specifically I was hoping to get an update on your latest thoughts on like the flexible lease model, Geeta, you mentioned some software opportunity that you're pursuing as well, as well as are there any potential options for your customers to share their vehicles through peer to peer and other constructs like that just want to get a sense of - those thoughts I mean in terms of the larger opportunity beyond the vehicle sale itself.
22;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Yeah, so maybe I'll just take the beginning of this question and hand it over to our CFO. So the whole idea about our flexible lease is that, we own the asset, and we lease this vehicle out over probably from the beginning to the end of his life. And it could be somewhere between 12 to 15 years. And you could see, let's say, maybe eight to 10 people getting into this vehicle over those 15 years. And if you imagine that the first person leases this vehicle, and as they are enjoying this vehicle, they're deciding to purchase some feature over the air for $1,000 and enjoying that feature. They then hand this vehicle back, let's say after two years, we now lease it out to another person. But before we send this out to for another lease, for a slightly lower price, we reset the vehicle to zero if you want, which means if this person, the second person wants to lease this vehicle, then there they are again paying for that feature that we have already developed. And that shows you the potential of selling a feature multiple times over the life of the vehicle, of course, also potentially upgrading this feature to give it even more value. But it shows you the mobility revenue, that is possible when we own this fleet, and we operate the vehicle. And we also think that our vehicles after four or five years will be way more attractive as a used vehicle in this lease form versus any other competitor, because our vehicles going to be maintained by us. the OEM. And it'll be on the full warranty because we maintain it. And that I thin, is really going to be a unique competitive advantages. I'll hand it over to Geeta to talk a little bit more about the revenue opportunities.
23;Q&A;Geeta Gupta-Fisker - Chief Financial Officer;Firm;Yeah, additional revenue opportunities, as I mentioned earlier, of course, is emission credits, which are clearly assets that we would generate, we are looking at even potentially pre selling some of these emission credits. And I think some other companies have shown that can be a great potential to generate revenue. And as I also mentioned that there are opportunities for us to share the FM 29 platform. So that's another potential source of revenue. Another areas into a direct to customer and we have our own app where we engage with our customers on a regular basis, we are exploring whether we should look at the business of captive insurance, which shared risk with various underwriters.
24;Q&A;Itay Michaeli - Citi;Analyst;That's all very, very helpful. One last one, just I think the press release mentioned some ongoing discussions for fleet reservations. Maybe you could share an update on maybe the size or timing around what we might expect around growth in fleets. I think it's particularly in Europe.
25;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Yeah, we see this as an incredible promise and market specifically in Europe, because in Europe, it's more normal than even large corporations actually are offering their employees and lease vehicle as part of retaining or attracting employees. And we have already we have just added as specific salesperson for fleet sales in Europe started a few weeks ago. So that's something that we're going to go aggressive into and beyond discussions with several groups over there and I have high hopes for this because our vehicle as the perfect size in Europe is obviously built in Europe. So I think this could be a very attractive avenue for growing sales for us.
26;Q&A;Itay Michaeli - Citi;Analyst;That's all very helpful. Thank you.
27;Q&A;Operator;Operator;Your next question comes from the line of Adam Jonas with Morgan Stanley. Your line is open.
28;Q&A;Adam Jonas - Morgan Stanley;Analyst;Thanks. Good evening everybody. Henrik, apples are nice, but there is just nothing quite like a fresh juicy pair, right? I have a question on engineering and capital resources, you're running two major projects? Well, again, let's assume the MOU moves forward, okay, and it seems like that that process is moving fairly aggressively as is your motto to move fast. But you'd be running two major projects by the middle of the year or later this year with two separate manufacturing partners in two different regions at scale. It's an amazing opportunity to take your technology and business model to scale to get jumped on competitors while managing the risk. But I'm wondering if your current capital base is set up to run these two programs simultaneously, or whether there may be a need, or opportunity to bring in more capital to ensure your financial strength of a partner during this important time of execution? So can you remind us how you think about minimum cash levels as well, Geeta? And anything else you might give us? Are you able to give us right now in terms of, if the MOU moves forward, how your projections of cash consumption by orders of magnitude could change this year? I'm sorry, there's a few questions in there. But I think you get the gist. And I think they're important.
29;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Yeah, thanks, Adam. I appreciate it. Let me just start by saying that we actually already have started this program. And the good news is that I'm pretty low patent the company, and I do close these jobs. So that's a good start. And so that's not a big influence right now, as we're in the design phase. But you're absolutely right, eventually we're going to have to spend some money on this project. One of the unique things I just want to highlight in this program is that Foxconn has committed to invest in this program. And that's something we're going to be going into details over as we move forward. But the program is on full speed, we're extremely excited about it. And a personal electric automotive revolution is something that I think is needed and really could change the market dynamics, specifically, if you talk about more mass market or higher volume in the right price segment, and this vehicle will be priced well below the ocean. And I think that's where the real opportunity is. So I'm going to hand it over to Geeta to go more in details around your financial questions.
30;Q&A;Geeta Gupta-Fisker - Chief Financial Officer;Firm;Yeah. Thanks, Adam. Adam, first of all, I want to confirm that I'm a fairly risk averse, CFO, whilst we have a CEO who looks at very exciting products, I am a risk averse CEO, looking at a balance sheet and investments that give us the right ROI. So first of all, we have no debt. We ended the year with over $1 billion, we have a clean balance sheet. So you're absolutely right, how would you look at resources for two programs? First of all, we are looking at how we maximize existing resources in both the company. Both the companies have existing IP, they have existing capabilities, and that's what the next few months will be spent. At the end of these next few months, we will clearly identify what investments both company needs to make. Now let's talk a little bit about our existing balance sheet. So today, we will -- in this year, we will be investing hundreds of millions of dollars in production tooling and equipment that we will own. Our discussions indicate that these can be potentially financed at low cost in a variety of ways if we want to do that, specifically for ESG forward company, then again, I'd mentioned about emission credits that can be monetized. Now, both the companies are committed to investing. It's not just Fisker investing. And as we all would agree, capital markets have decided that electrification is the future of automotive. And once we achieve some of our key R&D and production milestones, if we see both the need and an opportunity to further bolster our already strong balance sheet, we will do that in an efficient way.
31;Q&A;Adam Jonas - Morgan Stanley;Analyst;Okay. Thanks for that Geeta. And I just have one follow-up on batteries. I've been accused of overreacting on this, and but I'm kind of a nervous guy. I'm thinking that there could be a battery shortage, a very serious supply demand imbalance as we see EV demand and then the number of EV entrance promising such large volumes. Now, you've got -- again, you got to jump on this, and I would imagine that Magna and Foxconn are two partners that if they tell someone we need the batteries, is it that something you want to try to do. But, am I crazy? From your lens Geeta or Henrik, you think their battery shortage. Where would you rate battery shortage risk on a scale of one to 10? And how can you assure us here that that's not a gating factor for you? I'm talking cell supply specifically, as you know, to make good on your SOP and ramp efficaciously. Thank you.
32;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Yeah. Thanks Adam. So, we have already nominated our cell supplier, and it is one of the largest cell suppliers in the world that we've worked quite a long time with. And I, at this point, do not really see an issue for us for Fisker. And the reason is that this supplier is very well known for both Magna and Foxconn, as you said. So it's not like either the three companies have to go in -- on a cold call there. So for Fisker, I don't see as an issue. Now, can it be issues for other companies entering this space? Possibly. I also think it depends on how fast, of course, the EV growth is on each continent. Now we have seen that, for instance, in Europe, there is a lot of new factories being set up, as well as in Asia. I actually think the one that's lacking behind right now is the US. And that's just talking generally about battery, battery cell and battery pack production. So, we are already in discussions with our nominated cell supplier about setting up battery cell and battery pack manufacturing, both in potential Europe and the US. So it's definitely something where you've got to have a tight knit relationship with long-term in mind to make sure you have what you need. Geeta, you have a few things.
33;Q&A;Geeta Gupta-Fisker - Chief Financial Officer;Firm;Yeah. Adam, I just want to add. You're absolutely right by your sceptic, because whilst we've been talking to multiple battery companies, they've been burnt by many OEMs, who haven't delivered on the volumes that they requested. And as a result, what we found is all the battery companies are very, very selective in who they want to work with. And when you want to have a capacity lockdown, you have to have relationships. You also have to have a desirable product that the battery companies will want their batteries to be in, because they've heard this story before that somebody wants to make an EV. But fundamentally, nobody wants to buy. So it's not just the function of locking capacity, but it's exciting battery suppliers, bringing them with you on the journey, making them believe that this will be a win-win. And of course, there's only one company that's been able to do that, and we are very confident will be the second one.
34;Q&A;Adam Jonas - Morgan Stanley;Analyst;Thanks so much.
35;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Thank you, Adam. Dan, I'm going to jump in, in here for a second. Guys, retail investors are important to us. They make up a big percentage of our shareholder base, and I solicited some questions, we'll try to do some rapid fire, so we can get back to the analyst queue. But I'm just going to ask a few. I'm going to start with one. We heard you talking on social media about an IT center you're establishing in India, can you give us a little bit more detail on that?
