;section;speaker;role;text
20;Q&A;Operator;Operator;Thank you. Our next question comes from the line of Ryan Brinkman from JPMorgan. Your question, please.
21;Q&A;Ryan Brinkman - JPMorgan;Analyst;Hi, thanks for taking my question. I wanted to ask about the pace of the orders you have been receiving. I think that they'd maybe increased in the lead up to the IPO given the increased attention the product was getting after the first media reviews with R1T et cetera. Also maybe just because of the increased attention the company was getting around the IPO.  So it would be great to get an update what the pace of weekly orders has been looking like if that took another big leg up after the IPO with the company's name in the news, or maybe some of the market events you've done in California or elsewhere. Also be interested if there has been any maybe increased inbound interest in the RCV platform from potential non-Amazon fleet customers. Thank you.
22;Q&A;Jiten Behl - Chief Growth Officer;Firm;Yeah, hi, Ryan. I think you said it right. Over the last few weeks, we've definitely had an increased attention coming through all the coverage in the media. Equally importantly, with the launch of our First Mile program, and getting the vehicles to the customers, having them experience those vehicles, our first deliveries to which started out predominantly to our employees, but then now happening to non-employees, and end customers. They've all resulted in definitely an increase in interest, demand. And what you're seeing in terms of the heat map of our demand is that it's getting more and more intense.  We're seeing demand grow in all the big markets that we were always present. The intensity of demand is growing, both in the major markets and then also in the greater metropolitan areas around those major markets. So we are, I would say, more than anticipated definitely, but the demand still needs to be robust. On the RCV platform, we have, as you know, we have an exclusivity arrangement with Amazon in the Last Mile space. And, Amazon being the biggest player in the Last Mile delivery space, and having them as an anchor customer was a strategic decision that we made, allows us to learn fast, allows us to scale and how to deploy a large mega fleet.  But outside the Last Mile delivery space, there is a huge market out there. And we are seeing a lot of interest, inbound interest. We are actively engaged with players in this space, looking at different formats or configurations that could serve their specific use cases. So we are actually quite excited about the size of this opportunity outside the Last Mile delivery space. And what is even more interesting is the FleetOS. This fleet management platform that we are launching with first vehicles that will be delivered with Amazon, and it's going to be present with every vehicle that we sell as a monthly recurring fee. It also applies to other use cases and drove the scalability of this fleet management platform, the flexibility, the modularity of this provides a lot of opportunities to grow the services side of the business on the commercial side. So that's another unlock of value, long-term value that we've launched.
23;Q&A;Ryan Brinkman - JPMorgan;Analyst;Okay. That's very encouraging. Thank you. And then just lastly as a question on, I guess, battery sourcing strategy. How would you describe the relationship with Samsung? At what point does it make sense to have a maybe more custom designed battery pack or maybe to insource or partner with a battery company to vertically integrate manufacturing of the pack? Is there, I don't know, unit volume threshold, or maybe a date in mind by which you would like to bring batteries in house? How are you thinking about that?
24;Q&A;RJ Scaringe - Founder, Chairman and CEO;Firm;Ryan, this is a great question. In fact, I think it's probably one of the most important questions in the context of electrification. And really, it stems from the sheer scale of increase that we're going to need to see as an industry to produce all the batteries necessary to electrify in a 90 to 100 million vehicles a year, and eventually in the aggregate around one and a half billion cars on the planet. So as we've thought about this, we've developed a strategy that really has three, what I would call parallel approaches. And truly parallel, meaning these are not mutually exclusive. And in the first category of first element of that is sourcing an existing cell. And that's what we've done with Samsung SDI for launch vehicles. And it's a cylindrical 2170 cell, high nickel content cell. And we've sourced that from existing capacity, capacity that already existed in the world. That type of deal we see is really being -- we don't see a lot more deals like that happening across the industry.  Essentially, as the demand for cell starts to climb, we need to be building new capacity. And what we see is the second category or second approach, again, happening in parallel, is the need to create capacity or co-investing capacity with cell suppliers. And we're certainly doing that. We haven't announced any of those relationships yet. But for us to continue scaling out to 2023 and beyond that co-investment in capacity is going to be critical for us. And then really the last parallel path, last arm of the strategy for us, is taking an even more vertically integrated approach where we completely control the design of the cell, and the sourcing of the raw materials that go into the cell. And that third approach is core to our strategy. We've been working on that for quite some time. And in fact, we'll be producing cells in pilot form starting late next year. And that vertical integration of the cell doesn't mean the first two categories don't remain super important.  It just simply is in response to our intended growth. And when one looks at the amount of cells we'll need as a company, all three of those approaches, meaning sourced capacity that was already existing in the world, newly created capacity that we co-invest in with our supplier partners, and newly created capacity that we entirely invest in and control. All three of those pathways are going to be critical for us as we start to look out into the second-half of the 2020s, and scaling as a business.
25;Q&A;Ryan Brinkman - JPMorgan;Analyst;Very helpful. Thank you.
26;Q&A;Operator;Operator;Thank you. Our next question comes from the line of John Murphy from Bank of America. Your question, please.
27;Q&A;John Murphy - Bank of America Merrill Lynch;Analyst;Hey, everybody. A first question on the ramp of the preorders, because they're certainly a bit faster than maybe we were expecting. And we thought you'd have to have a more of these trucks out on the road to really build this momentum. But it's coming fast and furious here. So I'm just curious relative to your expectations, how the preorders are rolling in. And if you have any early read sort of on the demographics, and the vehicles that are certainly not being traded indirectly here, but where the buyers are coming from? Any sort of specifics around these folks because it's a lot and it's pretty quick.
28;Q&A;RJ Scaringe - Founder, Chairman and CEO;Firm;Yes, it's certainly exciting. Their response to the vehicle has been outstanding. And what we're seeing a lot of over the last, really over the last couple of months is heightened awareness of the company. Certainly the IPO contributed to that. But a lot of it's also been just the broad coverage that we've seen from a variety of different outlets and media sources. As I mentioned earlier, MotorTrend's selection of us as their 2022 Truck of the Year and their comments and sort of excitement around the vehicle is emblematic of what we've seen from a number of different publications. Coupling that with just more awareness of the vehicle, so some of our drive events that we've done and then the early deliveries we're doing, we often joke, every early customer turns into a sales representative for the company, because there is just so much excitement for the vehicle and so much excitement for the product. With that said, we do expect that to continue. We expect to as awareness continues to go up, that will lead to continued increase in preorder demand. And in some of the earlier questions, it certainly has us focused on how do we make sure we continue to ramp production. And as we talked about, we look for opportunities to pull ahead on our volume ramp.
29;Q&A;John Murphy - Bank of America Merrill Lynch;Analyst;And so RJ, any early read on who these folks? Are they previous buyers that are stepping up into trucks or the truck buyers that are staying in trucks? I mean, what's the early read on sort of the folks that are placing these preorders?
30;Q&A;Jiten Behl - Chief Growth Officer;Firm;Yeah, absolutely. I think this has been one of the -- it sort of has validated the strategy, and the hypothesis that we had in terms of positioning of the R1. We had always intended this vehicle to be in this whitespace. And by definition, the whitespace should be attracting share from a lot of adjacent markets and segments.  And you're absolutely right, what we are finding is a true validation of that hypothesis, where a vast majority of our customers are coming from, one, never having own electric vehicles, two for the R1T we have close to 90% of customers that have never own a truck. And that has been one of the factors where this vehicle is attracting so many shoppers and so much of cross buying activity that is resulting in interest in the product with this. And I will add this is a lot due to the coverage and the experience that our customers are having with the R1T. We are expecting this to actually only get even bigger, once the R1S hits the market, people are able to experience that up close and close personal are able to drive in it. So we are definitely -- it is more than we anticipated. Absolutely, very encouraging. And, as RJ mentioned, it has also opens up opportunities on what we could do from the quality of earnings, from a pricing point of view. So we are looking at all these options right now.
31;Q&A;John Murphy - Bank of America Merrill Lynch;Analyst;Well, it's something you'd have a real high class problem on your hands. Just lastly, on the Georgia facility, 7,500 jobs use a multiplier on that you could certainly argue for Georgia, this is going to be 50,000 to 100,000 net incremental jobs all in when you go through the value chain. I'm just curious as you worked out this deal with Georgia, what the terms are? And Claire, I mean, if you were to think about this on gross CapEx versus net CapEx, I mean, how big a benefit is it going to be to have worked with Georgia versus what you would have spent otherwise?
32;Q&A;Claire McDonough - CFO;Firm;Sure. So, relative to our original plan record, as we thought about the overall cost for our second facility, I would say that this is certainly an advantage position to what we originally anticipated in terms of growth CapEx metric that we would put out there in the market. And so, we've worked really closely with the State of Georgia across the incentive package here. It's a very attractive one for Rivian and we're really excited about not just the incentive package, but as you mentioned, the true talent pool that exists within that market that we think will be really optimal as we want to scale production and build out a significant second facility in the U.S. market.
33;Q&A;John Murphy - Bank of America Merrill Lynch;Analyst;Could you quantify that at all? I mean, it's a really good thing for Georgia. So, I mean, they should be pitching in. I'm just curious what maybe relative to your base case expectations versus what you're able to work out here, if you can give us an idea of what you got on the capital side, or NPV.
34;Q&A;Claire McDonough - CFO;Firm;I would say, we'll have more to come on that in future announcements. But right now, I would just say that it's certainly a great deal for Rivian and great deal for Georgia as well.
35;Q&A;John Murphy - Bank of America Merrill Lynch;Analyst;Great. Thank you very much.
36;Q&A;Operator;Operator;Thank you. Our next question comes from the line of Brian Johnson from Barclays. Your question, please.
