;section;speaker;role;text
10;Q&A;Burkhard Huhnke - Chief Technology Officer;Firm;It is comparable, it's on a similar level. So we've reduced couple of components in the electronic side, but in general you could actually say that's a similar - compared to other.
11;Q&A;Adam Jonas - Morgan Stanley;Analyst;Okay, great. And I appreciate that deal on the sharing between FM29 and FP28. You've called out some parts, I didn't know if it was - if by order of magnitude the value of those parts we're thinking about. Could it be something substantial like 20% or 30% or closer to 50%? I think you've mentioned sharing a battery, but just want to kind of get a sense in dollar terms, among a range, how much you think you could share between those two platforms?
12;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Because, obviously the batteries are major part of the vehicle, so as the innovative screen that we're developing together with Sharp. And then there is a few other things, as well so I would definitely say it, we'll be able to 30% in terms of value.
13;Q&A;Adam Jonas - Morgan Stanley;Analyst;Okay. And just the final one for me, there is so many great things to have. But last one for me, when we finalize the JV ownership structure or details about the JV itself beyond the binding agreement with Foxconn and Hon Hai. I'm wondering if you could give us a sense of timing of the details behind that binding agreement? Thanks.
14;Q&A;Geeta Gupta-Fisker - Chief Financial Officer and Chief Operating Officer;Firm;Hi, Adam, as you can imagine in a program that is so complex as the PEAR program, we are taking into consideration intellectual property, we're take into consideration tax. Also this program needs to be a global program, so we're looking at all possibilities. At this point in time, we haven't said whether this is a joint venture of both companies will continue its operations as they are and will look at a more commercial way or commercial contractual way of investing and sharing profits. So at this point in time, we are weaving through all the complications of tax and IP, but we do have a path forward and we hope to share that in the coming months.
15;Q&A;Adam Jonas - Morgan Stanley;Analyst;Okay. Geeta, then - as you're so efficient answering, I'm going to slip one more in here for you. I believed you, when you presented the Ocean timing at the time of the earlier this year. Our understanding was that, the company was fully funded through the end of 2022, again, excluding PEAR, you mentioned no need for additional capital this year, but I imagine there could be quite a big inflection spending next year. Could you say the company is fully funded through launch of PEAR or is that a totally different situation now and we need to see how those capital commitments play out into next year? Thanks.
16;Q&A;Geeta Gupta-Fisker - Chief Financial Officer and Chief Operating Officer;Firm;Good question, Adam. I did expect that one from you. So two things, first of all, Adam, we do not need to raise any additional capital in 2021 to either fund Ocean or PEAR. As you know, we took an additional $89 million that brought our cash reserves to a very healthy balance sheet of $985 million. We forecast that - or we gave the guidance today, an additional $30 million, which goes to operating expenses to the PEAR program. So given the fact that we are leveraging our existing asset base, we are on track for pear, we're on track for Ocean. Now let's talk a little bit about your question, do we need to see additional cash in 2022? Now the balance sheet remains super strong with $985 million. We also show a tremendous discipline in giving the guidance and sticking to it in Q1 and you will see it in the coming quarters. I just want to remind everybody how we can optimize the balance sheet if we need to. So at this point in time, we're investing 100s of millions of dollars in production, tooling and equipment, some of that you see in our Q1 numbers. And a lot of this can be financed at a low cost in a variety of these in a ESG forward manner. Number two, we again have a significant amount of IP that's in both the FM29 and FP28 programs and we still have not evaluated whether we licensed them out or not. Number three, we control all our emission credits and there are opportunities to monetize these ahead of time, if we wanted to. And again, I want to remind everybody my comments last time that capital markets continue to believe that electrification is the future of automotive. So once we have some additional milestones, if we feel, we need to add more cash to the balance sheet, we will. But at this point in time, we do not see any increase additional cash this year.
17;Q&A;Dan Galves - Vice President-Investor Relations;Firm;Thanks, Adam. Next question Li, please.
18;Q&A;Operator;Operator;Yes, thank you. Your next question comes from the line of Itay Michaeli from Citi. Your line is now open.
19;Q&A;Itay Michaeli - Citi;Analyst;Great. Hi everybody. Just a couple of questions. First, I think there at least mentioned some additional deals for fleet in the Europe in Q2, maybe talk a little bit about those deals? And are they - some of those in the reservation numbers?
20;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Yes, so we actually hired a specific person over in Europe to pursue the fleet deals and we are pursuing the top 100 companies in Europe with a highest ESG goals that actually want to go fully electric. And I think we will be announcing some interesting deals here in the near future. It's a little too early to talk about it right now, but I see an incredible positive trend, because when you look at the European market in our segment of vehicle, about half of all vehicles sold in Europe are actually feed deals, and our vehicle is perfect position for that. So I'm pretty excited about the forecast of that and I think you're going to see some significant upside already this year.
21;Q&A;Itay Michaeli - Citi;Analyst;Okay. That's helpful. And just as a follow-up, two product questions. First on the Ocean, any update on when we'll see, or you will launch the kind of full configurator for all the trim combinations? And then secondly on the FP28, anything you could share in terms of targeted range and performance for the starting price?
22;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Yes. So on the Ocean, we are sort of waiting on still November, because we got some pretty significant news on technology that we're going to show it on the Ocean in - at November at the LA auto show. So we have decided to actually make that coincide with our app and website update, will you then be able to fully configure the vehicle colors, options, packages, we'll announce details of specifications, details of the pricing and everything is pretty much in line with our forecast. So you'll unfortunately have to wait until November, but it really is born out of the fact that we added some new technology features in the vehicle that we think is going to really put us way ahead of the competition, so we don't want to show that too early. When it comes to the PEAR program, as I mentioned, this is kind of a really revolutionary program. The reason we are working with Foxconn on business, because we truly want to create a revolutionary vehicle. And that's something that doesn't happen often in the car industry. And the point where this vehicle is trying to see if we can re-imagine what our vehicle should be for the future consumer. And I see personally a lot of trends that will change significantly over the next three to five years, that I think this vehicle can cadence with. First of all I think people are going to move away from the traditional segmentation of vehicles and this year already with the Ocean, where more than 50% of the people who has ordered the Ocean are coming from other vehicle categories, which is kind of unique. I've been in the industry for 30 years, and when you develop a vehicle, you always look at your main competitors and you get 95% of your customers from those, that's not the case with the Ocean. So because of that, we are specifically targeting the PEAR as almost like a non-segment vehicle that could take customers away from any vehicle of any type. And because of that, you need to have a vehicle that also then basically introduces some completely new innovative features and nobody else have, but everybody will desire. And I'm sorry to kind of use this very typical example, but that's exactly what happened with the iPhone, when it came out, it was the first phone, that was a small computer with no buttons and it attracted people from Motorola, Nokia and every other phone maker, Blackberry, the laugh that held out even with that went to Apple, and of course, now you have Samsung, et cetera. But the point of this vehicle is exactly to do that. And I can't imagine anybody better than Foxconn to do that, in terms of specifications, absolutely no. I don't want to give away to the competition what we're thinking, because it's so radical, it's a complete departure away from today's thinking of making a car. I personally had to get completely out of my little car bugs and think about how would a tick company design a vehicle rather than how would a car designer or car company design a vehicle.
23;Q&A;Itay Michaeli - Citi;Analyst;Thanks for your time.
24;Q&A;Dan Galves - Vice President-Investor Relations;Firm;Next question, Li.
25;Q&A;Operator;Operator;Thank you. Your next question comes from the line of John Murphy from Bank of America. Your line is now open.
26;Q&A;John Murphy - Bank of America;Analyst;Good afternoon, everybody. Maybe just a quick follow-up to that. Henrik as you're developing a revolutionary new product in the industry $30 million in spending, this year seems like not a lot of money. Could this cost a lot more money in the future for both yourselves and Foxconn and how should we think about program costs for this - I mean for something that's very revolutionary, that sounds very inexpensive?
27;Q&A;Henrik Fisker - Chief Executive Officer;Firm;Yes. So I think there is couple of things that's very unique to this program. First of all Foxconn and Fisker is jointly investing into this program, both of us have quite a lot that we bring to the table, we now have pretty well staffed in the engineering and design group. So we don't have to go out and hire those people for that, they're sort of coming into this program as the Ocean is moving to the next phase of commercialization. And then you have Foxconn, of course, that has an immense supply chain. And here is what I think a lot of people - what nobody is talking about. The fact is that as we move from gasoline vehicles, which have been perfected over 100 years, we move from gasoline vehicles into electric vehicles, that's only part of the story, we're actually moving into vehicles with theoretically are computers on wheels. Now, who would be the best supplier in the world to supply the most cost effective, highest quality components for your computer, your smartphone? Probably up, Foxconn, they have one of the biggest supply chains of electronics in the world, I have been amazed when I've seen the pricing for some of these components, I mean, I couldn't even imagine, because the pricing is so different what I'm used to in the car world and that's why we're going to be able to make a vehicle for less than $30,000. So I can concentrate not on having to invent certain electrical components, but rather coming up with two innovative things and innovation doesn't necessarily need to cost more money, it's about being brilliant, coming up with smart ideas, thinking out of the box and taking risk. And this is the risk of product, the rewards could be huge, which I think there will be, the people who've kind of seen this program and is very few, - the chop sheet work, quite frankly amazed by it. But it is so new that we don't want to go out and talk about it right now, it's just too early, I mean, we're 30 months away and it would give too much away to the competition. But in terms of investment, the big investment will really start happening in 2023 and at that point, Fisker is making a wholesome revenue.
28;Q&A;John Murphy - Bank of America;Analyst;Second question real quick, headcount is the same kind of thing you're being incredibly efficient, and I got to know you're getting a lot done with 203 people. I'm sure everybody is sweating hard here at the company and working really hard to get all this done, because it's a lot for 203 people. At some point, do you think you need to expand and accelerate that headcounts dramatically as you get closer to SOP? Or are you going to be able to operate with this very efficient army of very hardworking people, they get a whole lot done and leverage partnerships to get it done.
29;Q&A;Henrik Fisker - Chief Executive Officer;Firm;So if you truly dig into the traditional car industry, you will realize that despite it only talk about it, a lot of the components in cars today are made by suppliers. I think we have just kind of gone a little on a more extreme level on that, where we have said, a lot of things that are not really creating IP or our mundane task, we are getting out of suppliers. So we have a great relationship with Magna and they have an amazing engineering force, while we have 100s and 100s of people working there on our behalf on our program, of course we keep expanding, and that's why I've said, I can see us adding quite a lot of development people, but we are trying to avoid is hiring fillers. I know some companies out there are really excited about announcing when they've hired 1,000 people and maybe half of them 500 at just fillers, but we don't have any fillers, we don't want any fillers. Tupac doesn't even have a secretary, sometimes he uses me, but the things is, that we are just so efficient that I'm myself designing the cars. And I think that's - again, even innovating doesn't come, if I give you a million people doesn't mean you're going to come up with an amazing idea. Einstein and a few others did it pretty much by themselves. So I'm not worried about that. I think of course as we get out to the market, we're going to hire a ton of marketing and sales people, we're going have people standing and I experienced sends us explaining all vehicles, but that's still about 18 months away, until then we're really just hiring a lot of brilliant engineers, software engineers really smart people that helps create innovative products.
30;Q&A;Geeta Gupta-Fisker - Chief Financial Officer and Chief Operating Officer;Firm;"Hey, John; this is Geeta. Just want to - John, I just want to highlight a little bit about our asset-light model and your question is actually quite good because it kind of answers the fundamental philosophy of the company, which is the platform sharing the SF process. So I just want to remind that we start our programs with something called platform sharing, and as a result we are not developing every single component in the car from scratch. So you don't need to have an engineering talent that is designing and engineering every single component. If you don't do that, you don't need to have a corresponding purchasing team or a corresponding SG&A staff. So platform sharing is really critical for that lean asset-light. The second part I want to highlight in both the programs, we are co-engineering. So we do have a staff at Magna that supports the engineering program. The third part I want to highlight also, we talk about direct staff at Fisker, we also have a huge pool of indirect and direct labor on the books of Magna Steyr, where they will be building our cars. So there will be thousands of people who will be building our car at Magna Steyr, same at Foxconn. And then finally, as Henrik alluded to, we are ramping up our sales and service staff, both in Europe and U.S. So yes, we will ramp up, but in the right manner, we would not have staff that is like Henrik said fillers, but they are everyday adding incremental value."
31;Q&A;Dan Galves - Vice President-Investor Relations;Firm;Thanks, John. Li, I'm just going to jump in, we took some questions from the technology platform over the last couple of weeks from retail investors. I want to ask a couple of those. The first one is that there are actually several highly voted questions on chip supply and how Fisker plans to secure supply in that third area. Burkhard?
