;section;speaker;role;text
10;Q&A;Mark Russell - Chief Executive Officer;Firm;Thanks, Jeff.
11;Q&A;Operator;Operator;Thank you. Our next question is from Chris McNally with Evercore ISI. Please proceed with your question.
12;Q&A;Chris McNally - Evercore ISI;Analyst;Thanks so much team. So, it was encouraging to see the delivery guidance. I mean, it seems like this is the year that trucks are being delivered. But clearly, Kim, in your prepared remarks, it seems like batteries and cells and really more packs is sort of the critical limiting factor for the year. Could you talk a little bit about what you have secured for 2023? Because I guess the industry is title around and everyone is worried about even '23-'24 capacity. So as you ramp towards that 2,500 capacity, again, how much will cells impacts the issue going forward?
13;Q&A;Kim Brady - Chief Financial Officer;Firm;Chris, thank you. And that's a great question. As you know, I think we have indicated that we have entered into a long-term supplier agreement for battery cells with LG. Not only that, we have a battery cells and pack arrangement with Proterra. We can tell you that for 2023, we are in excess of approximately 2,400 units at this point in terms of cell allocation that's been confirmed and we are continuing to work with our suppliers in terms of pack delivery. As you know, we have two suppliers and we are continuing to work with them to expand capacity as well as efficiency and manufacturing yield and we are starting to slow improvements and we feel pretty optimistic - cautiously optimistic at this point, where we are looking to continue to expand our capacity or module impact manufacturing as well as to receive additional allocation.
14;Q&A;Mark Russell - Chief Executive Officer;Firm;And Chris, let me just add a little bit more…
15;Q&A;Chris McNally - Evercore ISI;Analyst;Yes, sorry…
16;Q&A;Mark Russell - Chief Executive Officer;Firm;I was just going to add a little bit more color to that, Chris. And I am sure you would hear this from more than just us. But in our conversations with at the C-suite level with all of our suppliers that the number of suppliers that are talking about expanding their capacity is virtually 100%. I don't know a single person out there that's right now talking about keeping capacity or reducing capacity going forward into '23 and '24. So that's how these things get solved eventually as we get more capacity and it's a matter of the lead time for that capacity. And that's why I am cautiously optimistic that in '23 and '24 we're going to see different conditions.
17;Q&A;Kim Brady - Chief Financial Officer;Firm;And as Mark suggested, we are proactively working with our cell suppliers. And there is some indication that we could receive additional allocation for battery cells in 2022 and potentially also increase what has been allocated to us for 2023.
18;Q&A;Chris McNally - Evercore ISI;Analyst;And just so - I just want to make sure I used the right term, the 2,400 cells worth of - trucks - worth of cells for 2023. Is that secured? Is that your allocation, meaning is there a penalty if that's not delivered, because that's obviously a big number? And then the second follow-on would be on the tax side, is Proterra, is that new supply agreement included in 2022 or is that mostly going to be a benefit to 2023, because that's obviously going to help a lot on the pack side?
19;Q&A;Kim Brady - Chief Financial Officer;Firm;So, when it comes to pack side for Proterra, most of that will be for 2023. We anticipate that we may able to receive some packs, including cells towards the end of the year. We are still working through that timing. And when it comes to having secured battery cells for 2023, we have 2,300 sets already secured.
20;Q&A;Chris McNally - Evercore ISI;Analyst;Secured. Fantastic. And then one just real quick one on the model when we just back into the revenue per Tre BEV, it looks like it's roughly $295,000, $300,000 I think there was some discussion that the price was more in the $325,000 to $350,000. Can you just walk us through that dynamic? It's just again, maybe I am missing something, but just literally revenue divided by trucks?
21;Q&A;Mark Russell - Chief Executive Officer;Firm;Chris, the answer to that is that's just an average that we are using for the early sales periods. Yes, the numbers you are talking about and higher are numbers that are kicked around in the market. Obviously, with early customers who committed to us early and when we have a pilot program, those are the folks that get the best terms ever. And then they go up from there. Jeff Kauffman just asked the question about how are those changing, the more proven these trucks are, the more momentum we have and the more weight we have in negotiation in the marketplace. So I wouldn't project forward on those numbers. Those are the numbers you are going to see from us kind of on average coming out of the gate.
22;Q&A;Kim Brady - Chief Financial Officer;Firm;So Chris, when we think about that, it is somewhat conservative number. As you know, we have limited number of trucks that we will be able to deliver in 2022. We will be very focused on key markets, especially in California. And in California, as you know, we qualify for HV as well as there is greater restriction in terms of standards as well as greater demand. And so we plan to maximize our pricing as much as possible. We are simply providing some guidance purely for modeling purposes and we want to be on the conservative range. However, we will be much more aggressive when we actually negotiate with customers.
23;Q&A;Mark Russell - Chief Executive Officer;Firm;And just to be - just to clarify, Chris, when we say that we have the cells secured, that doesn't mean we have them in inventory, they are not in our possession necessarily. We have some in our possession, but the number that Kim gave you is the ones we have secured in that we have committed allocation from the manufacturer and we have prepaid some of the cash in advance and that's as secure as you get at this point.
24;Q&A;Chris McNally - Evercore ISI;Analyst;100% understood on all points. I really appreciate the detail. And if I can just squeeze one last one on Slide 8, you gave the update of all your previous announcements it's great to see them all on one slide. I am just curious for the fuel cell vehicle, is it possible given even that it's a couple years out, does it make sense to take on another sort of second anchor mega client to the size of Budweiser? Are you able to get lead times that far out, because obviously, it's such an important program? I think the idea of having to the diversity is or whether it's a strategic investment by a second play, it just seems like it's - it could be so important. Just curious if that's something that could be entertained or are you so capacity constrained for the next couple of years. That's something that's more down the road.
25;Q&A;Mark Russell - Chief Executive Officer;Firm;We are talking through a number of questions or a number of customers all the time, Chris. And the ones that are most interesting to us are the ones that can be the kind of anchors you are talking about here in these first few years. So, we would be open to adding to that. But as you can see, we have got a pretty robust backlog here, have MoUs LOIs and contracts. And to the previous point about the more proven these trucks are, the more momentum we have in the marketplace. And that's why I wouldn't be interested in selling a whole lot more trucks right now, because we get stronger and stronger, pretty much everyday every week at this point.
26;Q&A;Chris McNally - Evercore ISI;Analyst;Appreciate the detail guys.
27;Q&A;Operator;Operator;Thank you. Our next question is from Mike Shlisky with D.A. Davidson. Please proceed with your question.
28;Q&A;Mike Shlisky - D.A. Davidson;Analyst;Hey, good morning, guys. If I can start off follow-up on the Proterra agreement, could you really give some just some color as to why you went with Proterra, why even add them in the first place? And then just what was it about that particular product that usually do and will some customers have to kind of reevaluate all the trucks and all their orders if we are going to have a whole different battery in the system down the road or it's going to be very smooth behind the scenes transition here?
29;Q&A;Mark Russell - Chief Executive Officer;Firm;Good question, Mike. The reason that we added Proterra is to have a second source. Most importantly, we don't want to be single threaded on any critical components. So, we have got a proven pack in the form of the one we are using now and supply chain back to the cells. The Proterra solution is a module and pack solution, it's not a different cell. We are using the same cells with both suppliers and we are the ones securing the cells generally, although in the case of Proterra, they also have some of their own cells, which is very helpful in the current environment. But what's attractive about Proterra is they had a module that was already proven, because they have done a lot of work in the bus market. So, upscaling that module for the size of a Class A truck was relatively easy lift for us technically. And so we have - it gave us a quick second source that gets us pack availability, as Kim said in the fourth quarter this year and ramps up even more next year. So, we have two sources to rely on. And in the Proterra case, they have got some really good data and background from their previous work. In commercial transportation, they have got a pack with a lot of data behind it already.
30;Q&A;Kim Brady - Chief Financial Officer;Firm;So Mike, this is something that we have thought about a lot and had a lot of discussions with our manufacturing folks in terms of integrating packs to our trucks. And as you know, with respect to packs that Romeo provides to test Nikola design and with respect to Proterra, there are following similar configuration and design, such that integration becomes less of an issue and is something similar to what we have already are integrating Romeo packs into our trucks. We also want to make sure that there is a clear distinction. Proterra agreement comes with battery cells, whereas Romeo packs we are delivering battery cells.
31;Q&A;Mike Shlisky - D.A. Davidson;Analyst;And again, this is a follow-up, you have to reevaluate the trucks with all those customers again, if they have a different battery system in them, is that correct or…
32;Q&A;Mark Russell - Chief Executive Officer;Firm;There is a - there - that's good point, Mike. There is validation work that goes along with changing the pack at all. If you change anything you have to retest and validate it. Of course, yes, that's true. That's one of the reasons why we won't have a Proterra pack on a truck until the fourth quarter. It will be all - it will all be Romeo until then.
33;Q&A;Mike Shlisky - D.A. Davidson;Analyst;Okay, okay. Fair enough. I just wanted to ask secondly on the supply chain question, you didn't mention it in your prepared remarks and both in the first phase, are you having any issues with obtaining some of the equipment that you need before Phase 2 or anything in Phase 1 delayed as far as building the Asheville, Coolidge itself. Do you feel like that will not be a hindrance by Q1 '23?
34;Q&A;Kim Brady - Chief Financial Officer;Firm;No, it will not be an issue. We have been on plan in terms of our build - our schedule for our facility in Coolidge. And right now, we are working on Phase 2. And we have already started that process. And we anticipate by Q1 of 2023 we will have Phase 2 completed. And at that point, our capacity will increase to approximately 20,000 units running two shifts.
35;Q&A;Mark Russell - Chief Executive Officer;Firm;But Mike, that's a great question. And we should highlight the extraordinary performance of our manufacturing teams, particularly teams dedicated to building the facilities. Because both the German facility in Ulm and the U.S. facility here in Coolidge, Arizona were built basically on time and on budget, which in today's environment, building and construction materials have their shortages, the same as vehicle manufacturing. And that team has done an extraordinary job of getting these facilities up and running. It's just awesome.
36;Q&A;Mike Shlisky - D.A. Davidson;Analyst;Indeed. Thanks so much, guys. I will leave it there.
37;Q&A;Operator;Operator;Thank you. Our next question is from Bill Peterson with JPMorgan. Please proceed with your question.
38;Q&A;Bill Peterson - JPMorgan;Analyst;Yes, hi, thanks for taking my questions this morning and providing a lot of the details in the press release as well as on the call thus far. On the hydrogen structure, you mentioned in the release, you expect basically to find locations, break ground and begin production. It seems like it's somewhat of a delay relative to what we saw in the last quarter. So I was hoping you can provide an update on your hydrogen production plans, I guess using your own electrolyzers as well as some of the timing of the partnerships that were announced last quarter, and then maybe wrapping it up, like what are your commitments financially, at least in these production and partnerships?
39;Q&A;Mark Russell - Chief Executive Officer;Firm;So Bill, let me answer the first part of that and then I will ask Kim to talk about the financing. And they are related because of who are the partnerships have been able to line up. And you are correct that we are not where we wanted to be at this point. We want it to be further - we wanted to have something announced by now. But our commitment is to get something announced. And ground broken and get construction commenced on both the first hub and the first station this year. So, we are committed to making more progress going forward. This turns out to be - this turns out to be a difficult thing to do. We knew it would be difficult, but it's been more difficult than we anticipated to actually get the first locations permitted, ground broken, construction commenced, because we haven't done it yet. I can tell you, we are close. It's not for lack of work and effort. We have an extraordinary team on this as well. And I am confident that once we get to the point of actually breaking ground and commencing construction, we will be able to go quickly as we have proven with the construction of our manufacturing facilities. These facilities are - you got to remember one of the things about these facilities is they are going to be fairly unique in the world. The first hub that we build will be somewhat of a unique facility in the world to produce hydrogen at commercial scale from hydrogen electrolysis. In some cases, we will be using petroleum sources in capturing carbon at WVR in Indiana, and we may actually add that to other facilities as well. But the basis of these facilities will be hydrogen electrolysis making hydrogen from water using electricity. That's the reason we have that APS rate you see on that slide. That's the reason that we have had those partnerships with Nel on electrolysis. That's the reason we have the partnership with Trans Canada or TC Energy rather and where TC Energy has the balance sheet and the capital budget and the strategic intent to get into this business. That's why this is just the marriage between us made in heaven, because we have the demand for the hydrogen, they have an intent to get in the business of making hydrogen and moving it around. And we get together and we can - they are happy to help us build the facilities and in some cases bring locations. They have locations that are all - many locations that are already ideally suited for potential hub production. And they are going to be great partners for us. We have the right pieces of the puzzle in place. And now it's about execution. That's what this has all been about from the beginning, is getting the concept and the model on the plan into execution. So, that's our challenge this year is to do that. Now, Kim do you want to talk about the financing?
40;Q&A;Kim Brady - Chief Financial Officer;Firm;Bill, the way you want to think about this is that as you know, as we announced hubs, as well as dispensing locations, hubs will be special purpose vehicles. So, you will be off balance sheet. And the way we should think about is that the asset or the project will typically be financed with 70% debt, 30% equity, that equity could be owned by Nikola as well as TC Energy. And in many of those situations, because Nikola, our cash concerns, we are going to be very capital efficient. In first few sessions, we may purposely decide that we will own very little equity. However, an off-take agreement with the hub will be 100% Nikola, we will control the molecules. And so we will be controlling and marketing and selling hydrogen to our customers. And then let's think about dispensing locations. When we have talked about previously, with respect to on-site gas base generation, we discussed CapEx of $16 million, $17 million, $20 million per station. We are looking at mostly dispensing locations where we will not be generating hydrogen, what that means is that cost for dispensing stations will likely be around $8 million, potentially $9 million per station. And many of these stations once again, we are looking at various partnership arrangements, such as partners, such as TA, where we are leveraging their own existing footprint. And we will be building small dispensing locations where CapEx could be funded by both parties. And we are also talking to third-parties who will actually fund the CapEx. And then once again, we control delivering molecules to the dispensing locations. So, what I am telling you is that we are going to be highly capital efficient. And to the extent that we can execute SLA approach, but still control molecules, we are going to do that.
