;section;speaker;role;text
10;Q&A;Harrie Schippers - President and Chief Financial Officer;Firm;We typically comment on 2020 once we get closer to it, so that's probably something for the next call.
11;Q&A;Stephen Volkmann - Jefferies;Analyst;All right. I figure it might be worth a try. Can I sneak one more in on just kind of what you're seeing relative to pricing in the new truck environment?
12;Q&A;Harrie Schippers - President and Chief Financial Officer;Firm;Yes. As we look at the pricing realization in trucks, in the second quarter we saw I'm going to say a couple of percent, price realization largely offset by costs. And so that's kind of in balance with each other.
13;Q&A;Stephen Volkmann - Jefferies;Analyst;Okay. Great. Thank you very much.
14;Q&A;Operator;Operator;Our next question comes from Andrew Casey with Wells Fargo Securities. Your line is now open.
15;Q&A;Andrew Casey - Wells Fargo Securities;Analyst;Thanks a lot. Good morning as well.
16;Q&A;Preston Feight - Chief Executive Officer;Firm;Good morning.
17;Q&A;Andrew Casey - Wells Fargo Securities;Analyst;I have a question on the shipments. It went up about 1.5% in Q2 from Q1. It's a little different than the outlook on the short term that you gave last quarter of 2% to 4%. Was the entire difference between actual and predicted driven by Europe? And if so, I guess, to piggyback on Steve's question, can you describe what your European order intake maybe was compared to last year? And then, also, some color around the overall market development.
18;Q&A;Preston Feight - Chief Executive Officer;Firm;Yes. So, just look at the - start at the highest level, although, we did see growth in North America this year and that was, as we've said, offset a little bit by what we experienced in Europe. We have really good balance here, right now, between our order intake and our build rates. So we've got that set up really well. And in fact, if you look at the first half market share results, we had 16.7%, which is above last year's record 16.6%. So that's set up very nicely for us right now. And we kind of see that order intake, as I said, matching into what we are doing with build right now.
19;Q&A;Andrew Casey - Wells Fargo Securities;Analyst;Okay. Thank you. And then on the - just specifically looking at the truck segment margin and it pretty much seemed to be in line with what you were looking for. But flattish, up maybe 10 basis points year-over-year and then down from Q1, despite higher revenue in both cases. Can you elaborate now that the quarter is done in terms of what some of the headwinds might have been that limited the segment's ability to realize, maybe, some the better margin leverage on that revenue growth?
20;Q&A;Preston Feight - Chief Executive Officer;Firm;Sure. I think if you look at - if you start with - it was 14.8% in the overall gross margin, it feels very strong. So when we look at it from a year-over-year standpoint, truck has been able to hold onto that. I think, the reason it doesn't see significant movement up is because it's already operating at a very high level. So we're at a very efficient point in the gross margins. And then, I think if you just talked about it a little bit from a sequential standpoint, only difference between Q1 and Q2 has to do with really the customer mix that's happened between quarter one and quarter two.
21;Q&A;Andrew Casey - Wells Fargo Securities;Analyst;Okay. Thank you very much.
22;Q&A;Operator;Operator;Our next question comes from Joel Tiss with BMO. Your line is now open.
23;Q&A;Joel Tiss - BMO;Analyst;Hey, guys. How's it going?
24;Q&A;Preston Feight - Chief Executive Officer;Firm;Really good. How's it going for you?
25;Q&A;Joel Tiss - BMO;Analyst;All right. I wondered, just to try to be Steve for a second here. Can you talk about second half production instead of just third quarter? And the production schedules and just sort of give us a little bit of an idea, so maybe we can have a small window into the fourth quarter.
26;Q&A;Preston Feight - Chief Executive Officer;Firm;Well, we - if I try to talk about it in terms of second half, we have, again, North America going up in the second half. And then, Europe, we think is stable where we got it right now. So we feel like those are balanced for what we would expect to see through the second half.
27;Q&A;Joel Tiss - BMO;Analyst;Okay. And then beyond the customer mix, it sounded like in North America, but maybe I am reading too much into that. Is there any negative margin? The incremental margins at 10%, you've been kind of running 12% or 13%, is there any - because Latin America was so strong, is that a factor in there or not at all?
28;Q&A;Preston Feight - Chief Executive Officer;Firm;Latin America is a small percentage of the business still, so it really didn't have that much weeding factor to us. I mean, there is a little bit of benefit to it, but there's not a lot.
29;Q&A;Joel Tiss - BMO;Analyst;Okay. And then just last, the receivable's up 30%. Is there any color you can add to that? Why is that so high?
30;Q&A;Preston Feight - Chief Executive Officer;Firm;Increasing in the build rates has been the primary driver of that.
31;Q&A;Joel Tiss - BMO;Analyst;Okay. So it just seems like it's up a lot more than builds. Okay. Thank you very much.
32;Q&A;Preston Feight - Chief Executive Officer;Firm;You're welcome.
33;Q&A;Operator;Operator;Our next question comes from the line of Jerry Revich with Goldman Sachs. Your line is open.
34;Q&A;Jerry Revich - Goldman Sachs;Analyst;Yes, hi. Good morning and good afternoon, everyone.
35;Q&A;Preston Feight - Chief Executive Officer;Firm;Good morning and good afternoon.
36;Q&A;Jerry Revich - Goldman Sachs;Analyst;I am wondering if you could expand on your comments on the European production adjustment that you took in the quarter that could match income in order rates. When was that production adjustment take place? And as we think about the third quarter, normal seasonality would have production down 5% to 10% sequentially for you in Europe. So are we on at the right production point entering the third quarter where we should see that normal seasonality? Or is production coming down sequentially more than that normal 5% to 10% rate?
37;Q&A;Preston Feight - Chief Executive Officer;Firm;So the adjustments we made were just in the second quarter and again they happened throughout the second quarter and they still delivered this excellent market share that we saw. From the third quarter looking forward, we do have a normal summer shutdown, which is a three week summer shutdown, so there is an overall effect on the market. But from a daily build rate standpoint we're in a good position.
38;Q&A;Jerry Revich - Goldman Sachs;Analyst;Okay. And in North America, we obviously know that you folks are build-to-order and when market are in flex, we typically see production adjustments from you folks first, so when you folks are raising build rates sequentially 3Q versus 2Q, does that imply that you've had a full backlog scrub and you're comfortable with the level of dealer inventories? Can you just confirm that point and that expected deliveries for 3Q have firm customer specifications through them as opposed to what are some typical dealer specs?
39;Q&A;Preston Feight - Chief Executive Officer;Firm;I think you did a really nice job of it. I think we actually do, do backlogs to make sure we have clean orders in there and we do build-to-order. And as we look through that and we see that there is still very strong order backlog. And Harrie said that 36% of the backlog for the industry is ours. And so we want to make sure that we get the trucks to the customers. They need the trucks to run the businesses. And so we're in a manner of building as quickly as we can for them.
40;Q&A;Jerry Revich - Goldman Sachs;Analyst;And in terms of the level of dealer inventories, can you just calibrate outside of the industry statistics that we have. You mentioned a backlog were 36% of backlog what about out of inventories?
41;Q&A;Preston Feight - Chief Executive Officer;Firm;So if you think of the inventory numbers for the industry they're at 2.8 months and for PACCAR in North America it's 2.3. So we have our inventory in a very good position with our dealers.
42;Q&A;Jerry Revich - Goldman Sachs;Analyst;Okay. All right. Thank you.
43;Q&A;Operator;Operator;Our next question comes from the line of Ann Duignan with JPMorgan. Your line is now open.
44;Q&A;Ann Duignan - JPMorgan;Analyst;Hi, everybody. I'd like to circle back to Europe, I mean registrations year-to-date are up closer to 10% and your deliveries are basically flat, maybe up slightly year-to-date. Can you talk about the discrepancy, have we seen a pull forward of registrations ahead of the mid-year tachograph requirement? Or is there anything unusual going on in the marketplace versus how you are choosing to deliver?
45;Q&A;Preston Feight - Chief Executive Officer;Firm;I think you actually nailed it Ann. I think that remote tachograph is probably the biggest impact on what's put forward the orders in front of June 15th. And so that's what we saw. And we still expect the market in the 300,000 to 320,000 truck range. And we should be able to have really excellent market share and with our build rates from the first half and second half for that.
46;Q&A;Ann Duignan - JPMorgan;Analyst;And just as a follow-up to that again on Europe, given the announcement today and the new leadership in the UK, does that raise or reaccelerate the concerns on Brexit and the impact that that could have on freight and just the whole industry as we get closer to the end of the year? What are you hearing over there in terms of now it sounds like it's a little bit more definitive?
47;Q&A;Preston Feight - Chief Executive Officer;Firm;Yes. So one of the nice things for us is we are the market leader in the UK. We have a great job all around Europe and our share is up in Europe and up in the UK also specifically. So as we look at what might happen with Brexit, we have a great advantage in that we do manufacture all our truck models for the UK, in the U.K. So I don't know what the outcomes will be, but PACCAR is really well positioned with our manufacturing based in Europe to take advantage of it either way it goes.
48;Q&A;Ann Duignan - JPMorgan;Analyst;I meant more broadly what impact it might have on just freight and the whole European economy, any comments on that?
49;Q&A;Preston Feight - Chief Executive Officer;Firm;Yes, I don't think we know that answer any better than anybody else. I would say that we've been pleasantly surprised with how the UK has performed in the first half of the year. There have been strong customer demand in the first half and that's been great.
50;Q&A;Ann Duignan - JPMorgan;Analyst;Okay. Thank you. I'll get back in line. I appreciate it.
51;Q&A;Preston Feight - Chief Executive Officer;Firm;Thanks, Ann.
52;Q&A;Operator;Operator;Our next question comes from David Leiker with Baird. Your line is now open.
53;Q&A;David Leiker - Baird;Analyst;Good morning, everyone.
54;Q&A;Preston Feight - Chief Executive Officer;Firm;Good morning.
55;Q&A;David Leiker - Baird;Analyst;I wanted to talk about this kind of triangle effect between orders, backlog, inventory if you can throw counsels in there. Now what we're going through here in North America is while the order rates have fallen, the backlogs have remained elevated. And I'm not sure we've ever gotten through a period of falling orders where backlogs remained elevated. I am wondering if that may change a little bit of the economics, the earnings you might see as these lower order rates flow through the numbers?
56;Q&A;Preston Feight - Chief Executive Officer;Firm;I think one thing you just need to keep in mind is the bigger picture what happened last year with 458,000 industry orders last year. So that's a big number and it takes a while for that to normalize through things. But it's not going to have an effect on our financial performance. We've got great financial performance and our dealers are doing really well and our customers love the trucks. And so, those things continue to work well and the results will be solid.
57;Q&A;David Leiker - Baird;Analyst;Great. And just I'm going to take on Europe also. Any particular markets or areas over there that you feel more worried than others? I mean, a lot of those - a lot of your customers from those markets are exporting out of Europe and to other parts of the world as well?
58;Q&A;Preston Feight - Chief Executive Officer;Firm;I think that Europe has done really well this year for us. I mean, obviously, we have the market range of 300,000 to 320,000 trucks and us gaining share. So this would be the fourth year in a row about 300,000, if it stays like this and that's a fantastic market size. And the DAF team, all the employees, the teams, the dealers are doing a great job of growing the business. I think, the customers love the trucks and the fuel economy is outstanding. It's working really well.
59;Q&A;David Leiker - Baird;Analyst;Okay. Great. Thank you.
60;Q&A;Operator;Operator;Our next question comes from Steven Fisher with UBS. Your line is now open.
61;Q&A;Steven Fisher - UBS;Analyst;Thanks. Good afternoon and good morning.
62;Q&A;Preston Feight - Chief Executive Officer;Firm;Good afternoon and good morning.
63;Q&A;Steven Fisher - UBS;Analyst;How do the orders that you guys have taken for 2020 compare to the level of what you typically take in at this time of the year for the following year? I assume it's got to be much higher. And if that's so, I guess why are - I guess going back to Steve Volkmann's question, why are customers rushing to place orders if freight fundamentals are softening?
64;Q&A;Preston Feight - Chief Executive Officer;Firm;Well, I would say it this way. As I'd say, we probably just get to the first part of your question, we do see order intake for 2020 higher than we typically see it. That's in large part because in a different market, you might see that there's a lot more activities surrounded about filling 3Q and 4Q of the current year you're in. But since that's substantially full, there is interest in 2020. And so that's kind of just I think where people's energies go to.
65;Q&A;Steven Fisher - UBS;Analyst;But with freight fundamentals softening, why wouldn't they just waited out a little bit to see how the rest of the year is going to go?
66;Q&A;Preston Feight - Chief Executive Officer;Firm;I think some people do, but freight fundamentals are really mixed, right? We have a great economy in North America. GDP growth is occurring, I think through May ATA truck tonnage was up 4.4%. So there's not like things are going badly. And we spend a lot of time as a team with our employees and our dealers talking to customers. Customers are doing a good job. You see the truck companies' earnings reports and they are coming out really strong in a lot of cases. So, there's lot of reason for optimism too.
67;Q&A;Steven Fisher - UBS;Analyst;Got it. And then you said that the costs offset price in the quarter. It sounded like price you said it was a couple of percent which may be down 1% or so from the first quarter. I would have expected cost to be coming down. So I guess why was the pricing growth moderating? And should we be expecting that costs are actually coming down going forward here?
68;Q&A;Preston Feight - Chief Executive Officer;Firm;Harrie, you want offer your color?
69;Q&A;Harrie Schippers - President and Chief Financial Officer;Firm;It's like Preston just said, it's mostly customer mix that pricing was aligned with the cost increases more or less.
70;Q&A;Steven Fisher - UBS;Analyst;And what was that customer mix difference between Q2 and Q1?
71;Q&A;Preston Feight - Chief Executive Officer;Firm;So, the customer difference is in the first quarter a lot of dealers lot of stock trucks on their lots and those are small quantity buys and then we get into a more distributed look at customer mix in the second quarter. So, there's still the stock orders, but then there's just the low to large-sized customer orders come in.
72;Q&A;Steven Fisher - UBS;Analyst;Terrific. Thanks, guys.
73;Q&A;Preston Feight - Chief Executive Officer;Firm;You bet.
74;Q&A;Operator;Operator;Our next question comes from Seth Weber with RBC Capital Markets. Your line is now open.
75;Q&A;Seth Weber - RBC Capital Markets;Analyst;Hey. Good morning, everybody. I just wanted to go back. I think your guidance for the parts revenue growth for this year you moderated the top end, I think you're now saying 5% to 7%, it was previously 5% to 8%. Is there anything you can call out there that is causing the sort of moderation? Thanks.
76;Q&A;Preston Feight - Chief Executive Officer;Firm;Yes. Sure, the parts business is really doing fantastic. It continues to perform at a high level. Take the opportunity to say as we look at where investments are going in that business and new distribution centers in Ponta Grossa, Brazil, and Las Vegas and the way the team is moving through their initiatives with things like e-commerce and TRP growth is really fantastic. The only reason for any adjustment is really a currency effect that we pushed into the 5% to 7%.
77;Q&A;Harrie Schippers - President and Chief Financial Officer;Firm;It's the revenues in Europe in euros that translate into a fewer dollars when we do the translation.
78;Q&A;Seth Weber - RBC Capital Markets;Analyst;That's helpful. Thank you. And then maybe just a quick follow-up. The FinCo margin actually came down sequentially. Is there anything that you'd call out there? And is that sort of the run rate we should think of going forward? Thank you.
79;Q&A;Preston Feight - Chief Executive Officer;Firm;I don't think so. I don't think it's - when we look at the new business generation, it's actually up quarter-over-quarter. So it's more about portfolio that you're talking about. But the team is doing really good. If you look at the earnings per quarter, it went up to $80 million and to the $164 million in the first half and it's just doing fantastic.
80;Q&A;Harrie Schippers - President and Chief Financial Officer;Firm;Yes.
81;Q&A;Seth Weber - RBC Capital Markets;Analyst;Okay. Thank you very guys.
82;Q&A;Operator;Operator;Our next question comes from Ross Gilardi with Bank of America. Your line is now open.
83;Q&A;Ross Gilardi - Bank of America;Analyst;Yes. Thanks, guys. I was just wondering what are you seeing in the Mexican truck market and what would you do if some of the trade tensions that started to rematerialize a couple of months ago came back? And do you think your overall footprint in North America given your relative lack of exposure to Mexican production is behind any of the order share strength you've seen? In other words are customers perhaps ordering more from PACCAR just because there's greater surety of supply, given some of your competitors being relatively more exposed to Mexican production?
84;Q&A;Preston Feight - Chief Executive Officer;Firm;I think the team in Mexico has just done a really good job down there. We have great trucks. Obviously, the newest trucks we've introduced, the latest generation are fantastic were well received by the customers. And so, their share was exceptionally good. And if you look at the recent emissions changes happened in the middle of the year. So there is a strong buy ahead of that. But even since then, order intake has been positive and doing quite well. I don't think it's really affected by where people think we're going to build the trucks. And we, obviously, can build trucks in Mexico for Mexico. We can make our domestic U.S. and Canadian production in local markets. So I think we just have a great manufacturing footprint that works well and I don't think there is anything about trade tensions affecting that, I think, it's more about great trucks and people.
85;Q&A;Harrie Schippers - President and Chief Financial Officer;Firm;I guess, that's the point. Most of what you produce in Mexico is for the Mexican market, correct? And if you did see tariffs all of a sudden, actually come back and put into place, do you feel like you have sufficient capacity in the US market to just relocate some of that production in a very short-term basis?
86;Q&A;Preston Feight - Chief Executive Officer;Firm;Yes. We do have that capability.
87;Q&A;Ross Gilardi - Bank of America;Analyst;Okay. And then, I think, you made a comment about adding engine capacity in Mississippi, if I heard it right. And I'm wondering if you could talk a little bit more about that. Are you seeing share shift more towards the MX engine with the trucks that you're selling?
88;Q&A;Preston Feight - Chief Executive Officer;Firm;The MX engine, MX-11 and 13 engines are doing really well. They are providing, I think, just outstanding fuel economy in the market space. People had time to get used to them obviously now. And we're seeing strong demand from our customers for those engines, for their lightweight and high performance. So we've increased our capacity in Columbus and just recently finished that capacity increase at the end of the second quarter and going to be able to build some more engines for our customers in the second half.
89;Q&A;Ross Gilardi - Bank of America;Analyst;Can you say it roughly how much you've increased capacity in Columbus?
90;Q&A;Preston Feight - Chief Executive Officer;Firm;It's been meaningful, but it's 10% to 20% kind of numbers.
91;Q&A;Ross Gilardi - Bank of America;Analyst;Got it. Okay. Thank you. And just lastly on Brazil, maybe you could comment there. I mean, you've had obviously pretty explosive growth over the last couple of years. Remind us where you are on markets share? And I think from the beginning, the target was to get to 10% in 5 to 6 years. As you continue to get closer to that number, do you start to grow more in line with the Brazilian market in the next couple of years?
92;Q&A;Preston Feight - Chief Executive Officer;Firm;Well, the trucks, the DAF trucks in Brazil are working very, very well for our customers. I was down there just a couple of months ago and the dealers and customers are really excited with the performance they get, reliability, durability and fuel economy that they're providing in Brazil. So that's enabling our continued growth. From a year-over-year standpoint, market share is up just a bit and it will continue to grow, continue to make investments in Brazil. Parts business is doing really well down there. In the middle of building a new distribution center in Ponta Grossa, 160,000 square-foot distribution center in Ponta Grossa, which will support the business growth. And the market overall is improving in Brazil. So really feeling good about the efforts our team has made down there. The results they're bringing, the success with the dealers now and just how the business is going to continue forward.
93;Q&A;Ross Gilardi - Bank of America;Analyst;Thank you.
94;Q&A;Preston Feight - Chief Executive Officer;Firm;You bet.
95;Q&A;Operator;Operator;Our next question comes from the line of Jamie Cook with Credit Suisse. Your line is now open.
96;Q&A;Jamie Cook - Credit Suisse;Analyst;Hello. I guess, just a question, specifically, what is your visibility in 2020 this quarter, relative to last quarter? I am just trying to understand if it's increased to what degree? And then my second quarter - second question is, assuming industry forecasts are correct next year, I'm just - if you can walk us through over there, is there anything we should consider with regards to decrementals relative to previous cycles in the sense that one I would assume the parts business, obviously, helps your margins, you have the content on the MX engine at the same time one could argue you are more vertically integrated and R&D costs should be structurally higher. So if there's anything you could help us out with? And then one is the - are the shift decrementals be meaningfully different in Europe versus the U.S? Thanks.
97;Q&A;Preston Feight - Chief Executive Officer;Firm;Sure. There is a lot of questions in there, I'm not sure I can get it right for you. From a 2020 order intake, I think that we're seeing as I said earlier, the higher percentage than we do typically. We have great visibility that means, comparatively to normal [Technical Difficulty] but it feels positive compared to previous years. From effective what 2020 overall market is going to be, I think as Harrie said, and we all say is it's a little bit early we're talking about what the full market size is going to be in 2020. And from an effect on decremental margin or margins or incremental margins, they may end up being, I'd say, that we see that we keep our operating costs really low, and I think that means those relatively minor shifts in the decremental or incremental margins and continue to provide good value to our - to the margin the overall margin stateside.
98;Q&A;Jamie Cook - Credit Suisse;Analyst;Okay. But no meaningful difference relative to previous downturns? I mean, is there any structural reason why decrementals would be better? Or just, I mean, if you're right on the top line in incrementals that's a different question, but are decrementals should…
99;Q&A;Preston Feight - Chief Executive Officer;Firm;No. I don't think so.
100;Q&A;Jamie Cook - Credit Suisse;Analyst;Okay. Thank you.
101;Q&A;Preston Feight - Chief Executive Officer;Firm;You bet.
102;Q&A;Operator;Operator;Our next question comes from Courtney Yakavonis with Morgan Stanley. Your line is now open.
103;Q&A;Courtney Yakavonis - Morgan Stanley;Analyst;Hi. Thanks. Thanks for the question. Just going back to Andy's question on your production this quarter. I think you had originally forecasted that all the increase would be from North America and kind of it looks like it was pretty evenly split between North America and other. So why is your North America production in line with your expectations? I know we discussed your kind of at once, but just wanted to confirm that.
104;Q&A;Preston Feight - Chief Executive Officer;Firm;Yes. Our North American production was in line with expectation. I think the only place where there was any slight change was in Europe where we just made sure we got our build rates adjusted to the market. So that's the overall effect.
105;Q&A;Courtney Yakavonis - Morgan Stanley;Analyst;Okay. Got you. And then just on the CapEx waves , just want to make sure, is this similar to last quarter where it's a lot of projects getting done faster or moving more quickly than expected? Or are there any new projects that we should be thinking about?
106;Q&A;Preston Feight - Chief Executive Officer;Firm;Sure. It's really fun, I mean, we're making these great investments in the future for the company, and so that's why you're seeing the CapEx changes. But we have just some fantastic opportunities that are really in terms of our capacity and quality in our factories, our distribution centers for parts and used trucks. And then maybe most importantly for the long-term benefit is the investments in new products that we are creating. And so there is a lot of programs going on and they're successfully moving along. And we think it's really building a bright future for us.
107;Q&A;Courtney Yakavonis - Morgan Stanley;Analyst;Okay. Got you. And then just finally in South America I think you slightly reduced your industry guidance there. I just wanted to confirm that and maybe how it compares. I think last quarter you had guided to Brazil up 55,000 to 75,000, just wanted to understand the dynamics at play there?
108;Q&A;Harrie Schippers - President and Chief Financial Officer;Firm;I don't think the guidance for Brazil is the same as what we did last time. I think for total South America, the range might have dropped 5,000. So from a - I think we're now…
109;Q&A;Preston Feight - Chief Executive Officer;Firm;100 to 110 for South America in total.
110;Q&A;Harrie Schippers - President and Chief Financial Officer;Firm;Yes, but it's outside Brazil.
111;Q&A;Preston Feight - Chief Executive Officer;Firm;Brazil is still guiding at 70,000 as a midpoint, 65,000 to 75,000, South America 100,000 to 110,000.
112;Q&A;Courtney Yakavonis - Morgan Stanley;Analyst;Perfect, great. Thank you.
113;Q&A;Preston Feight - Chief Executive Officer;Firm;You bet.
114;Q&A;Operator;Operator;Our next question comes from Jeff Kauffman from Loop Capital Markets. Your line is now open.
115;Q&A;Jeff Kauffman - Loop Capital Markets;Analyst;Thank you, very much. Good morning, everyone.
116;Q&A;Preston Feight - Chief Executive Officer;Firm;Hey, good morning.
117;Q&A;Jeff Kauffman - Loop Capital Markets;Analyst;Thank you. A lot of my questions have been answered at this point. Just a couple of nits. You mentioned that you are seeing orders for 2020 at this point, yet we do know there are some aspects of the trucking markets seeing pain particularly on the pricing side to your point not so much the volumes. Have you seen any change on the specs that customers are asking for 2020 versus 2019?
118;Q&A;Preston Feight - Chief Executive Officer;Firm;No. It's a nice question. I think really the customers are always looking for the most fuel efficient, lowest operating costs trucks that they can find. And that's the beauty of being PACCAR as we provide that to our customers. We have this passionate team of people who do a great job of making sure the trucks we develop and sell are really at the best and most efficient vehicles for our customers. And so, I think that's what they're always looking at. We're always going to the customers about to make sure the specs stay and lined up that way, but there hasn't been any fundamental shift.
119;Q&A;Jeff Kauffman - Loop Capital Markets;Analyst;Okay. And then just one last nit. I noticed that tax rate was up a little bit sequentially from the first quarter. That could be just randomness, but I am wondering, might that have to do with maybe more profitability being driven out of North America? What should I be thinking in terms of tax rate for the full year?
120;Q&A;Preston Feight - Chief Executive Officer;Firm;Yes. I think you hit it on the head there. It's an income mix of North America tax rates. So, including states, a little bit higher than Europe, and so that affected in the quarter.
121;Q&A;Jeff Kauffman - Loop Capital Markets;Analyst;Okay. All right. That's all I have. All the questions have been asked already. Congratulations and thank you.
122;Q&A;Preston Feight - Chief Executive Officer;Firm;Great. Thanks a lot.
123;Q&A;Operator;Operator;Our next question comes from Joe O'Dea with Vertical Research. Your line is now open.
