;section;speaker;role;text
10;Q&A;Steve Dyer - Craig-Hallum;Analyst;And so your ability to raise them for the back half of the year, do you feel like the supply chain pinch the worst is behind you, or do you think it will impact you more in Q3 than Q2?
11;Q&A;Jon Douyard - Chief Financial Officer;Firm;I think there's -- I think it's tough to pinpoint that. I think as you look at the OEMs and the chassis situation particularly in the second quarter, there were certainly shutdowns throughout Q2, which will have implications on us in Q3. GM announced some of their pickup truck plants will be idled here in the third quarter. And so, there will be -- continue to be ongoing issues from a chassis perspective. You've got the freight issues coming out of China. You've got just component challenges across the board. But I think where we find comfort is the visibility that we have both from an order perspective and really just our ability to execute on that.
12;Q&A;Steve Dyer - Craig-Hallum;Analyst;Okay, got it. And you talk about backlog you're out more than three-quarters of revenue without taking any more orders. Do you have mechanisms in place to protect margin then given the duration of that backlog and all of the uncertainty around supply chain and commodities and things like that? You're into 2022 do you have mechanism to protect pricing protect margin there?
13;Q&A;Jon Douyard - Chief Financial Officer;Firm;Yes. I think the -- there's a couple of things I would point to. I think Daryl talked about adding rigor to some of our processes. We've certainly done that from the perspective -- of material changes, and so we've instituted that in quotes and new order activity. I think when you look at our backlog in general, particularly on the fleet side of the business, we do have mechanisms in our standard terms and conditions where we're able to work with our customers, if there are certain inflationary elements where we can go back for pricing as well.
14;Q&A;Daryl Adams - President & Chief Executive Officer;Firm;And Steve, I'd add, back in 2018, remember, when the tariffs came in we put in our raw material purchasing strategy, that is still in place. And as we continue to move backlog out, we're continuing to ensure we have adequate supply of material and we understand the pricing to put into the pricing of the quotes that are out that far. So we've moved it forward. We're running on a -- I think it was six months at the time. Now we've moved that out. So we're locking it further. And that sometimes can be challenging with the suppliers, but once we get comfortable with them and they get comfortable with us, it's a good discussion. And we're both comfortable with the pricing we lock in at.
15;Q&A;Steve Dyer - Craig-Hallum;Analyst;Yes, that's what drove that question. Thanks for the color guys.
16;Q&A;Daryl Adams - President & Chief Executive Officer;Firm;Thanks Steve.
17;Q&A;Operator;Operator;The next question is from Matt Koranda of ROTH Capital. Please go ahead.
18;Q&A;Matt Koranda - ROTH Capital;Analyst;Hi, guys. Thanks. Just wanted to see if you could start off by talking about the bookings environment in fleet vehicles. It looks like implied order flow is still very strong maybe ticked down just a touch Q-over-Q. But maybe you could just talk about seasonality in bookings in fleet vehicles and then just traction with Velocity and then maybe mix of new orders that were Velocity.
19;Q&A;Daryl Adams - President & Chief Executive Officer;Firm;Yes. I'll take a little bit of that Matt. Good morning, by the way, and I'll let Jon finish. So, I think it shows the strength of our strategy and the strength of our operational team where as we continue to set records in revenue, we are also continuing to take on additional backlog. So it's not like a delay in the production, which I think is important to mention, right? We're accelerating in -- on all fronts on production and the backlogs so continues to grow. So, as I mentioned, this is based on us having the right products at the time our customers need them and the design and innovation that we're looking for. And if we continue to look at SVSS, the typical Walk in Van plant is setting daily records on volume, monthly records on volume, same with Velocity as it ramps up. And we continue to get backlog. So, when we typically would say the delivery, customers want their products in October before Halloween. Due to the delay in some of the chassis supply during Q2, they are asking for them all the way up through Q4 and right through the holidays. So that's a little unique for this year. And that's helping us with the typical Q4 seasonality. So we're excited about that. And I don't know, Jon, you have anything you want to add?
20;Q&A;Jon Douyard - Chief Financial Officer;Firm;Yes. I think the only thing I would add, we saw really the last three quarters of significant order strength in the SVS business really puts us through now into early 2022. And so we expect that to continue. From an order flow perspective, it probably will slow down here in the second half of the year, just as the -- our customers really prepare for 2022. But we feel pretty confident with the pipeline that we have for next year as well as where we are from a current backlog perspective.
21;Q&A;Daryl Adams - President & Chief Executive Officer;Firm;And I think Matt, so I'm going to come back and add one more. I think as -- if you remember about a year ago, there was some concern about how much of this online order in e-commerce was going to stick. And I think if you look at our backlog and you continue to look at the overall macro and micro items in the last-mile delivery the growth is still there, for this year and next year and we're -- I think it's out for probably three to five years they're looking at it. So we're excited about where this business is going to go and we're putting in capital and team members to make sure that we can handle the growth as it continues over the next few years.
22;Q&A;Matt Koranda - ROTH Capital;Analyst;Good color. Thanks for that. And then, -- so if I heard you right, I guess, fleet vehicles typically seasonally sees kind of a weaker quarter in Q4, as the fleet customers hold off on deliveries during their busier periods. But it sounds like, the fleet vehicles revenue should sort of, build from 2Q and then hold flattish into 4Q? Is that the way to think about the cadence of revenue for fleet vehicles for the rest of the year? And what's embedded in guidance?
23;Q&A;Jon Douyard - Chief Financial Officer;Firm;Yeah. Well, I think if you look at our guidance overall it's probably tough to parse out exactly. We certainly didn't guide on Q3 in particular. But if you look at a Q2 run rate through the balance of the year is really our midpoint guidance. And so between Q3 and Q4, there may be some pluses and minuses depending on component flow and chassis availability those types of things. But we feel pretty comfortable essentially deliver in Q2 for the balance of the year.
24;Q&A;Matt Koranda - ROTH Capital;Analyst;Okay. Got you.
25;Q&A;Jon Douyard - Chief Financial Officer;Firm;Sure.
26;Q&A;Matt Koranda - ROTH Capital;Analyst;And then, you did mention that supply chain got a little bit tougher in the back half of the second quarter. And it sounds like, probably more chassis than anything but wanted to give you the opportunity to discuss anything else that got crimped in the quarter and how we're addressing some of that stuff.
27;Q&A;Daryl Adams - President & Chief Executive Officer;Firm;Yeah. I think, Matt it's -- I'll just tell you, it's up and down the supply chain. It's not just chassis. I think we're not unique to have some labor issues. I think you can look around talk to different people and I think it's -- everybody is having it, just due to the expansion. But we've -- as we mentioned we're taking -- Jon I think, Jon mentioned it, we're taking some alternative actions and having great new ideas on how to hire people how to keep them limit the turnover. And the other thing is -- we mentioned is, we're adding additional suppliers to ensure that we can have the capacity as we need it, because we can see the backlog. So we're looking at it and understanding the current supply constraints and adding on additional suppliers for the commodities that we need, whether it's fasteners, or fiberglass parts, or plastic parts. So the team is really doing a nice job to keep out in front of that and it's pretty neat to watch.
28;Q&A;Matt Koranda - ROTH Capital;Analyst;All right, I appreciate it guys. So thank you.
29;Q&A;Daryl Adams - President & Chief Executive Officer;Firm;Thank you.
30;Q&A;Operator;Operator;The next question is from Mike Shlisky of D.A. Davidson. Please go ahead.
31;Q&A;Mike Shlisky - D.A. Davidson;Analyst;Hey. Good morning guys. And thanks for taking my question.
32;Q&A;Daryl Adams - President & Chief Executive Officer;Firm;Good morning Mike.
33;Q&A;Mike Shlisky - D.A. Davidson;Analyst;I wanted to - Thanks. I want to start off today by asking about another big news of the weekend EVs and that is the new commercial EV that was announced by GM the other day. I'm not sure the sizing of it. And they didn't really give much as far as detail. But is there impression of that vehicle? Is there anywhere in the same size range as the Class three that you're going to be putting out? And to your knowledge will that be the same kind of vehicles as other vans out there that will need an upfit from an outside provider such as, Shyft group?
34;Q&A;Jon Douyard - Chief Financial Officer;Firm;Yeah. Mike good question. I think when we read it -- because there aren't a whole lot of details our assumption is it's probably in the higher classes and more of a maybe even a dry van box, right? So it could be the higher classes, but we're trying to understand it as you are. But again, I think I have confidence in our team and what we're doing in Class 3 which is a niche space as we mentioned. That's why we went into it because we didn't want to compete against our other OEMs in the Class two space or even the people up in the Class 5 and Class 6.
35;Q&A;Mike Shlisky - D.A. Davidson;Analyst;Okay. Got it, I also want to ask just a question about market share. Maybe -- so far this year, you've done a great job executing on the up-fits that have been sent your way. Do you guys sense that some of the smaller players in cargo events just aren't getting it done? Have you found a way to gain some share that others couldn't really fulfill?
36;Q&A;Jon Douyard - Chief Financial Officer;Firm;I think it's probably more of -- as I mentioned, it's our quality our ability to execute find the labor and get the products in the customers' hands. We've seen -- our backlog has seen a nice order flow from customers that we haven't built for typically. Some of them are on the grocery side some were on the delivery side. So it's broad based and it's exciting to see right that what we've been talking to teams about is being able to get the products out the door, at high-quality and customer service is paying off. And it's -- the conquest business is very nice for us in the backlog as well as our new technology new products the Velocity and other products.
37;Q&A;Mike Shlisky - D.A. Davidson;Analyst;Got it. Thanks so much to all. I leave it there.
38;Q&A;Jon Douyard - Chief Financial Officer;Firm;Thanks Mike.
39;Q&A;Operator;Operator;This concludes our question-and-answer session. I would like to turn the conference back over to Juris Pagrabs, for closing remarks.
40;Q&A;Juris Pagrabs - Group Treasurer & Head of Investor Relations;Firm;Thanks, Kate and thanks everyone for participating this morning. Stay tuned for announcements in the next month or so on, additional sell-side conferences that we'll be participating in. I think we have two in September. And then, we actually have a live one in November virtual that we're all looking forward to. So again thanks for participating. And have a great day.
41;Q&A;Operator;Operator;The conference has now concluded. Thank you for attending today's presentation. You may now disconnect.
