;section;speaker;role;text
10;Q&A;Gareth Joyce - President, CEO & Director;Firm;Yes, first of all, let me just say as we go in to 2022, demand is not the challenge for us. We've shared with you that our contracted orders and backlog for both Transit and Powered Energy is healthy at the roughly $1.3 billion mark. So we're confident in the demand that lies ahead of us. Your point about Transit production, yes, we are still constrained running on a one-shift operation intentionally because until we can ensure that we have stable material flow to the line to be able to keep an efficient second shift running, it really doesn't make sense to ramp up and scale from a cost efficiency point of view. So we're eager to get a second shift running, but right now the challenges we see on the supply chain side like we reported last quarter, I mean resin is still a significant material constraint for connectors in wiring harnesses. Until we have a good stable flow of product like that, it's very hard to scale up a second shift in your production line. I would also say there's the actual physical product where we had some constraints on supply, but also the situation around distribution and freight across the globe is still very challenged. Ports are still clogged up. We see long delays in getting product from point of manufacturer to point of our production line in some cases, but more importantly, it's still a little unpredictable. So ultimately what we're looking for to be able to ramp up our second shift is, stable supply of raw material to our production line in a way that we have confidence, we can run it efficiently and cost effectively. As I said, the demand is not a challenge, we have the demand and we are ready to meet it, and we have the team to execute on it. We have the production capability, we have the quality management systems, we just got to make sure we get stable material flow.
11;Q&A;Operator;Operator;Your next question is from the line of Brian Johnson with Barclays.
12;Q&A;Brian Johnson - Barclays Bank;Analyst;Just continuing in that -- the $1.3 billion backlog, just want to confirm, that's up from $750 million last year, which would imply a pretty healthy book-to-bill ratio. Is that correct? I know you're not doing backlog quarterly.
13;Q&A;Gareth Joyce - President, CEO & Director;Firm;That's right. I mean we committed to report our backlog once a year and this is the time we're doing it. And as you can see the book has built nicely and is well balanced between the portfolio. As we noted, you have around $450 million on Transit and round about $800 million on Powered and Energy.
14;Q&A;Brian Johnson - Barclays Bank;Analyst;Okay, so clearly that $1.3 billion supports more than the -- your $300 million next year. But if you don't find anything else, that would only be $330 million year in '23, '24, '25. So I guess a couple of things, kind of, one, in terms of the pipeline that's not backlog, can you give some comfort in growing well beyond that $300 million? Then two, and I think you kind of were circling around this in the last question, if there weren't shift supply constraints, given the Greer factory had opened, what would be the theoretical max production for this year, '22.
15;Q&A;Gareth Joyce - President, CEO & Director;Firm;As you know from our single shift operation, we are running at around about 200 units. If we can run two shift operations for transit bus, we have a capacity of around 400 units. So, once we can get the line fully supplied with raw material, we certainly have growth potential from a production point of view and the ability to feed into that order backlog.
16;Q&A;Brian Johnson - Barclays Bank;Analyst;Okay. And in terms of pipeline negotiated, but not yet signed, does that support further backlog growth into next year?
17;Q&A;Gareth Joyce - President, CEO & Director;Firm;For maybe little bit of clarity, when we talk about contracted orders, that's typically on our Powered side of our business and the way we build those contracts is we report on minimum order quantities. On the Transit side, we talked about backlog, which is typically what comes from the LOIs that we would receive from transit authorities. And in all cases, yes, we know that they have the funding in place to support those LOIs. We don't count options in our backlog and so what you have in that number is essentially what we know under the LOI. Again, I think demand is clear on both sides of the business with fairly good line of sight to those numbers.
18;Q&A;Sherif El-Sabbahy - Bank of America Merrill Lynch;Analyst;So first off, not to over discuss the guide a bit too much, but looking at some of the numbers that have been provided around 2022 outlook prior to this, would you say that without any of the supply chain constraints that those numbers would likely be achievable given the demand backdrop?
19;Q&A;Gareth Joyce - President, CEO & Director;Firm;Yes, I think, if we think about the growth outlook -- as I noted, the demand is there and yes, we talk about, so that -- meeting roughly 40 gigawatt hours of batteries by 2025 for trucks and buses, just in Europe and the U.S. from what today is just a couple of gigawatt hours. The demand is there. But if you consider what sort of disruption we seen to supply chain and production in the past 12 to 18 months, the demand curve does shift to the right simply because we were unable to fulfill the demand. So the curve does move to the right, and so the rate at which we continue to build our growth is a little different to what we saw 12 to 18 months ago. What I'm confident in though is that when you have the demand out there, we've demonstrated with a 25% compound annual growth rate since 2018 and now a guidance towards 24% to 34% growth for 2022. We have a constant drumbeat of growth building in this business, so we know that we're able to scale and meet demand and, but -- but we're not going to give a forecast on an outlook that's just not clear enough for us to see 4, 5 years out from now given the kind of disruption we've seen in the supply environment and how it's impacted production. And the final thing I probably comment on there is, yes, that speaks a lot to the transit environment. I do also just want to mention that battery factory 3.0, when that comes on stream in Greer, South Carolina, it's fourth quarter of this year. We know that the greatest benefit of that comes in 2023. There we're also very excited to be able to set up a large-scale facility where we have the opportunity to not only meet demand, but also do it in a cost-efficient way, because it's a large-scale production facility. So there is a lot of positive opportunity ahead of us that we can lean into as we continue to secure a better supply chain performance in order to meet that demand.
20;Q&A;Sherif El-Sabbahy - Bank of America Merrill Lynch;Analyst;Understood. And just a follow-up on the gross margin, you mentioned that there were pass-throughs that would take some time to come into effect. What's sort of the lag that's currently built into those contracts? And are you taking a different approach to your long-term contracts after this last year of turbulence?
21;Q&A;Gareth Joyce - President, CEO & Director;Firm;Sherif, I'm sorry, I missed the first part of your question, because here was a dead spot on the line for a moment. Would you mind just repeating it for me?
22;Q&A;Sherif El-Sabbahy - Bank of America Merrill Lynch;Analyst;Of course. So you had mentioned the -- there is a bit of a lag with some of the pass-throughs in long-term contracts. What's sort of the timeframe of that that's built into the portfolio of long-term contracts and are you taking a different approach to those contracts going forward given the turbulence in the past year?
23;Q&A;Gareth Joyce - President, CEO & Director;Firm;Yes, that comment was specifically relating to the Energy business, where we are building charging infrastructure that's sort of fleet-scale solutions to meet the needs of these depot charging requirements for multiple vehicles running out of a single depot. As you can appreciate, those are pretty large-scale infrastructure project and as I mentioned infrastructure projects are not always that easy to predict where you might see delays. I mean it could be anything from permitting to site readiness to -- and candidly, in our case, we've had again issues with on time supply of product. So, yes, it's something where I can't say with any certainty what kind of impact that might bring, but we certainly continue to plan as best as we can with the parties that we're working with them on those site developments.
24;Q&A;Operator;Operator;Your final question comes from the line of Steven Fox with Fox Advisors.
25;Q&A;Steven Fox - Fox Advisors;Analyst;Two questions. First off, can you address a little bit more in detail the inflation pressures you're seeing from 2 aspects. One is, I think you mentioned that you're going to try to reprice some of your backlog, which doesn't seem to be having much success in the supply chain to date. So where do you think you could have success on that? And then secondly, when we think about sort of some of the guidance you gave for this year, what are you sort of thinking in terms of inflation going forward from the year, and then I had a follow-up?
26;Q&A;Gareth Joyce - President, CEO & Director;Firm;Sure. Yes. First of all, I think on inflation specifically what I would say is, we are seeing the cost pressure already in our business. We responded to that and have engaged in discussion with existing customers around the opportunity to see price relief, given that input cost pressure, we continue to have those discussions on an ongoing basis. Equally, also for product that is out being sold at the moment by our team, we have taken price action already. So I expect that we will see some benefit from that action being taken, but there will be a lag, right, because we've really seen the cost pressure coming on the supply side. We responded on the demand side and there is a lag effect that occurs between the timing of that and the opportunity to recover some of that impact.
27;Q&A;Steven Fox - Fox Advisors;Analyst;And what about repricing the backlog? Is that a significant effort or is that sort of on the margin? I'm trying to understand the comment if I heard you right.
28;Q&A;Gareth Joyce - President, CEO & Director;Firm;No, I think there is a significant effort. There are some contracts we have in place with customers that allow us to respond to inflationary pressure and others do not. So we don't have a homogenous contract environment and you can appreciate the Transit authorities and contracts for transit buses are very different to what contract might look like for a Powered customer and equally for an Energy contract. So it's not a homogenous contract landscape, but we do have opportunity in some of them.
29;Q&A;Steven Fox - Fox Advisors;Analyst;Okay. That's helpful. And then just lastly, just bigger picture understanding that, obviously a lot of these impacts are out of your control, but trying to set expectations correctly. I'm thinking about the new battery plant coming online by the end of the year, the risk that that gets pushed out, the risks that you continue to see constraints on wiring harnesses, even though you have a massive backlog that could grow a lot more this year. Like how do you leverage that backlog in order to become sort of get a bigger pencil in the supply chain and make sure that you start hitting a lot of these aggressive plans?
30;Q&A;Gareth Joyce - President, CEO & Director;Firm;Yes. Thank you, Steven, that's a great question. As I said, we are a business that is run from start-up to scale up. And so, first of all, we have a leadership team in place and a broader team that is experienced in running production systems, operations, management system, supply chain systems, quality systems, that's an important tool to have at a time like this. So we have in our supply chain team a continuous process on looking at how we can find opportunity to, in some cases consolidate volume to get volume opportunity with the supplier where we think that, that will be beneficial. But in other cases, we actually have to look for alternative sources of supply and diversify our supply base that we de-risk it. That's a constant series of actions that you have to go through to make sure that you're optimizing your supply chain risk. So there is no single action around that. That's a process of continuous optimization given that we're in a dynamic market where it is in fact sometimes very difficult to predict where the next constrains might come. So I think one of the big assets we have is the management operating system to be agile. We able to respond to the market and we are continuing to invest in that and improve our capability. One action as we shared with you on our calls that strategically we knew is very is very important was to lock in a long-term supply agreement on cell supply with LG Energy Solutions. That was a very important strategic step on our supply chain -- a mark around our supply chain team and it's continuing to think about opportunities like that to ensure the security of supply.
31;Q&A;Operator;Operator;There are no further questions at this time. I will now turn the call back over to Mr. Gareth Joyce.
32;Q&A;Gareth Joyce - President, CEO & Director;Firm;Well, thank you. And I'd just like to express my sincere thanks to everyone who joined us today and certainly looking forward to the exciting journey that lies ahead of us. Appreciate your time. Thank you.
33;Q&A;Operator;Operator;Ladies and gentlemen, thank you for your participation. This concludes today's conference call. You may now disconnect.
