;section;speaker;role;text
10;Q&A;Jon Douyard - CFO;Firm;It was an EBITDA comment.
11;Q&A;Ryan Sigdahl - Craig-Hallum Capital Group ;Analyst;Moving on to the EV investments of $30 million this year. I appreciate the breakout there. It's helpful. How should we think about that over the next several years? Is that an upfront investment this year and probably into next year before the commercial launch and then it scales back? Or is that kind of steady run rate and then you just get better leverage through it as you start getting the volumes and the revenue coming in?
12;Q&A;Jon Douyard - CFO;Firm;Yes. I'll start. Maybe, Daryl, you can jump in here. But I think as we look at the overall framework for the investment that we laid out, we're still in line with what our expectations were. We have accelerated investment, as I mentioned, just given some of the excitement that we've seen around the product as well as the progress the team has been able to make in an incredibly short period of time. So we will see what we had initially thought would be more balanced between '22 and '23. We plan to have more upfront investment there to get that vehicle really production ready by the end of the year and in customers' hands starting in 2023, which at that point, you would have the revenue and profit supporting the business.
13;Q&A;Ryan Sigdahl - Craig-Hallum Capital Group ;Analyst;Last one for us, just kind of following up on the EV opportunity. What are you hearing from customers? I realize you're not taking orders yet. But what's kind of the early indication from either wanting to beta test or potentially even wanting to put in orders, but you guys are not accepting them yet?
14;Q&A;Daryl Adams - President and CEO;Firm;Yes. Ryan, this is Daryl. I'll take this one. So I've been in a number of customer meetings with dealers. And these are dealers that, as you can imagine, are trying to get their hands on any EV they can. So we've had them out. They looked at the vehicle. They've seen the chassis. They're excited. They're all going to be done at the NTEA Truck Show in early March, 2 weeks from now. And we're hearing from our traditional last-mile delivery parcel customers. They're hearing the buzz as well. And I think you've seen we're not putting out in front any of the orders or anything that we're taking. We want to wait until we get to the truck show. We want to show the product and let everybody see it before we start taking any orders in or even talking about it. But it has gotten out and the -- all the customers are excited. We actually have them calling us asking for the -- when can they get the product. And we've not gone to them yet because we want to unveil it first. So we're seeing a lot of excitement. The waves are starting to pick up, and we're excited to meet with everybody at the truck show in 2 weeks.
15;Q&A;Ryan Sigdahl - Craig-Hallum Capital Group ;Analyst;If I can sneak one more in quick here. Just kind of on the other side. Do you think when the competitive EV chassis comes to market, you think that impacts your supply from Ford and others as you look to get e-transits and do work for them.
16;Q&A;Daryl Adams - President and CEO;Firm;No, that's -- we thought long and hard about that at the beginning, and that's why we went into the Class III space, right, because most of their vehicles will be in the Class II because we didn't want to disrupt any of that current relationship that we had with them. And there right now, none of them play in the Class III space. So we believe we're -- I don't want to say isolated, but we feel we still have a great relationship with them in the Class II space.
17;Q&A;Operator;Operator;Our next question today will come from Felix Boeschen of Raymond James.
18;Q&A;Felix Boeschen - Raymond James ;Analyst;Congratulations. I wanted to follow up on the EV here and specifically around the $30 million into next year. I think originally, the entire cost of project, you'll have pegged in $50 million to $75 million at all. And I was under the impression the split was going to be roughly 50-50 between R&D and CapEx. Has that split changed at all or that all in, call it, $75 million number. What I'm really trying to figure out is, it sounds like you guys did $6 million in '21 and then another $30 million. So that kind of gets you already to 50% of the $75 million just on R&D costs alone. Just kind of trying to think through that, Jon.
19;Q&A;Jon Douyard - CFO;Firm;Yes. Yes, I think I think the framework is close. I think we said 50-50 potentially closer to 60-40 from an expense standpoint. So as you think about that, we are planning to have a developed vehicle here at the end of the year. And so from an expense standpoint, our expectation is that a majority of the cost will be more upfront than potentially the level loading that we had indicated previously.
20;Q&A;Felix Boeschen - Raymond James ;Analyst;So put another way, I'm not asking for exact guidance into '23, but it sounds like that $30 million into 2023 should be materially lower as you guys start producing the actual vehicles?
21;Q&A;Jon Douyard - CFO;Firm;I think that's fair specifically for the Class III vehicle. And I think you'll start to see some of the capital expenditures pick up here in late '22 and into '23, as we get into production.
22;Q&A;Felix Boeschen - Raymond James ;Analyst;And then I also wanted to touch a little bit on the announcement earlier in the week on the share buyback authorization. Curious, if you guys could talk a bit about capital allocation in general. And maybe, Daryl, as part of that, how you're thinking about the M&A pipeline at this point? Or frankly, if you think buying back stock, is just a better use of capital right now.
23;Q&A;Jon Douyard - CFO;Firm;Daryl, you want to go first?
24;Q&A;Daryl Adams - President and CEO;Firm;Yes. I mean I think -- I'll start on the M&A piece as well. I mean, I think M&A continues to be the #1 priority for us. We've been active in a number of -- with the number of target companies here over the last couple of months. But at the same time, we're not going to reach or particularly for returns that don't make sense to our business. And so in the absence of that, we really wanted some flexibility from a capital allocation standpoint, particularly as we sit here, debt-free at the end of the year. And so it was nice to see that our Board was supportive of that flexibility. But again, we'd like to invest in ourselves as well as continue down the M&A path as well. And Felix, I would only add a little bit on the M&A piece to what Jon talked about is we continue to be active in the market. In our space, there's not a lot out there, but we are spending a lot of time on outreach. We're also looking maybe, if you will, to bringing in some more fab, so maybe an acquisition in a larger fab facility as we continue to grow, we're seeing benefit of in-sourcing that. And if we get a fab facility it'll let us to move some of our current equipment out of our plants, get more production out of them and have a separate plant to do the fab. So we're looking at a number of alternatives. And I think, as Jon said, we're active, and we're hoping this year we can close one.
25;Q&A;Felix Boeschen - Raymond James ;Analyst;So it's got to be right…
26;Q&A;Daryl Adams - President and CEO;Firm;We're not going to reach and it's going to be something where we think we get the right synergies out of to make it accretive to the company instead of impacting it negatively.
27;Q&A;Felix Boeschen - Raymond James ;Analyst;And then, Jon, just quickly following up on the share repo. Is any of that embedded in the EPS guidance for 2022?
28;Q&A;Jon Douyard - CFO;Firm;Not beyond what we did in January.
29;Q&A;Felix Boeschen - Raymond James ;Analyst;And then just my last one. Just kind of curious if you could talk about just the EBITDA cadence through the year, Jon, what kind of gives you confidence in the 2H ramp going from, say, breakeven in 1Q? And does that breakeven assumption assume that sales would be down year-over-year, presumably on chassis constraints?
30;Q&A;Jon Douyard - CFO;Firm;We'll see. When you look at the first quarter, we'll see -- we'll likely see units down will be offset by some of the pricing actions that we took in the year. But I think we see clarity to grow up into the second quarter and the second half. I touched on some of those with our truck body facility in Pennsylvania, which will be in production was not in production here in -- up until this week really. And we're sitting on a record backlog from that perspective. Velocity, just the timing of the orders as well as how the OEMs have laid out chassis timing. Part of that was due to the Stellantis shutdown, but we'll start to see those chassis flow here shortly, which gives us confidence in a Q2 ramp as well. And so I think if you look at -- you look at the year from a profitability perspective, it's certainly back-end loaded. You're probably in the 30% to 40% range in the first half and then it will -- it ramps in the second half.
31;Q&A;Operator;Operator;Our next question today will come from Mike Shlisky of D.A. Davidson.
32;Q&A;Michael Shlisky - D.A. Davidson ;Analyst;And I wanted to start on some of your non-parcel and non-final mile vehicles, your Royal Truck Body, your Magnum, stuff like that. Can you give me just some sense as to how those are going. I'd be curious if you could share with us if there are any particular locations that are standing out besides obviously the final mile piece.
33;Q&A;Daryl Adams - President and CEO;Firm;Maybe I'll start, Mike, on the product side and let Jon talk about the sales side. From a product standpoint in our strategy, we're seeing progress, as I mentioned, geographically between the DuraMag product coming from the Northeast and transitioning that into both Florida and Kansas City area and into the California area. Nice progress. We're also seeing it come back the other way with the Royal product moving across the country. We were just down at our Board meeting down and took a tour of the Strobes plant. And we saw the service bodies there. They're already mounting them with some of the landscape body. So from a strategic standpoint, our strategy is working. We're seeing growth in both of the 2 product lines and look forward to continuing to move that -- this new dealer that we -- distributor that we picked up for the Magnum Headache Racks is going to be, we think, exciting. We get more distribution across the country with that as well. I don't know, Jon, do you want to talk about the performance of those 2.
34;Q&A;Jon Douyard - CFO;Firm;Yes. I think when you look at it from a top line standpoint, the businesses have performed incredibly well and potentially moving faster than our expectations when we acquired them. And I think that's the testament to the things that Daryl talk about in terms of our ability to execute on the value creation strategies of geographic expansion, continued product launches. We've got the shift through with GM picking up here in Q1, which will be [indiscernible] so really picking that brand nationally. I think in terms of locations, I think those businesses are relatively broad. We speak to it more in the infrastructure space, although we have seen some benefit from higher oil prices down in our Texas branches as well, but it's a pretty broad-based customer base.
35;Q&A;Daryl Adams - President and CEO;Firm;And I think -- Mike, we look at the FVS side, right? We're seeing much more customer, let me say, diversity, right, when we're seeing their growth, too. It's not all in parcel, which is nice, right? We have some food and beverage. We have some laundry and linen. We actually have some food coming into there, some grocery and there is synergy. So we're seeing a nice maybe broad type of expansion on the FVS backlog as well.
36;Q&A;Michael Shlisky - D.A. Davidson ;Analyst;So if I get something that does sound pretty strong across the board.
37;Q&A;Daryl Adams - President and CEO;Firm;Yes, for sure. I think the point there, right, is that our underlying strength of our products is strong. We've seen the backlog. Customers want it and they're willing to wait. We're just -- right now, we got some chassis supply issues that the industry has to work through.
38;Q&A;Michael Shlisky - D.A. Davidson ;Analyst;And speaking of supply, I want to touch on another topic, a tough day to be on earnings on a day like this, but a lot of the global aluminum supply does come out of Eastern Europe, Russia, Ukraine area. Have you seen any issues or changes with some of the quoting of that commodity? Are you prepared or looking to find ways to make sure that you can work through any issues that any kind of armed conflict might cause here?
39;Q&A;Jon Douyard - CFO;Firm;Daryl, you want to walk through the strategy that FVS has put in place on the...
40;Q&A;Daryl Adams - President and CEO;Firm;Talk to a couple of things. I mean, obviously, we'll see how this plays out, but the expectation of continued inflation, both from an aluminum commodity and fuel standpoint, I think is likely. I think our team continues to do a nice job of being able to lock in material, and we are locked for a significant portion of our volumes for the year for both sheet and extrusion. And so we'll continue to do that, but the environment does remain dynamic that our teams are staying really close to it.
41;Q&A;Operator;Operator;Our next question today will come from Matt Koranda with ROTH Capital.
42;Q&A;Matthew Koranda - ROTH Capital Partners;Analyst;I'll add my congrats to Juris as well. On the fleet vehicles order flow, I'm just curious, is this sort of high $200 million sort of implied order flow that we're running at sort of a comfortable range to be in for the next several quarters, do you think there is room for that to sort of tick up with some of the diversity of demand that you've mentioned in truck body and other elements of fleet vehicles beyond Velocity. And then maybe I also was curious if you could speak to price. You said a couple of interesting things in the prepared remarks around taking price, but also going back and renegotiating some of the price that's in the backlog, and just wondered if you could speak to sort of the stickiness of that order flow or those embedded orders that you go out and take price on that, that were already in the backlog and sort of how that's impacting the movements in backlog. That's my first question.
43;Q&A;Jon Douyard - CFO;Firm;Yes. I mean I think when you look at really the last 5 quarters, I think you would see FBS order flow in that mid- to high $20 million range. Daryl alluded to it as well. We continue to see really strong orders here through the first quarter -- first 2 months of the first quarter. And so, the trend continues. And I think this is clearly not a demand issue that we're staring at here. I think we do continue to diversify the backlog, to your point, I think truck body continues to be really strong for us. We feel like we're well positioned there to be taking share and then the underlying parcel piece as well. When you look at the repricing that we did from a backlog perspective, it was actually, I think, pretty well received and understood. I think it's no secret what's happening from an external environment standpoint. So when you think about the stickiness of it, we have very little fallout single-digit millions of fallout from that exercise. And so we've got to stay on top of it and continue to be proactive there as the environment continues to evolve.
44;Q&A;Matthew Koranda - ROTH Capital Partners;Analyst;And then when we think about the outlook for the year and sort of the back half weighted year here, it does look like just looking at the FVS backlog and the guidance that you provided that you'll be probably delivering on a good portion of the existing backlog that you've got at the moment. So I was curious about sort of capacity to deliver on that backlog as we kind of move into the back half of the year, just given that you guys are sort of suggesting a pretty big uptick in production rates in the back half. What are some of the gating items that we should be thinking about? I mean, obviously, chassis is always top of mind for folks. But are there any other gating items that we should be thinking about as it pertains to your ability to deliver on the FVS backlog, maybe labor or other kind of production constraints?
45;Q&A;Daryl Adams - President and CEO;Firm;Maybe I'll take it, Jon, the beginning and let you jump in on the end. So Matt, from a facility standpoint, we don't -- right now, we don't see any road blocks, right? We're planning for it. We're making some changes. We actually have some very timely automation that's getting put in. It's a little delayed. It was supposed to be in last year, but late last year, delayed due to components and supplier issues. So those are, I believe, being set up right now, which will help with our expansion, right? We've seen the backlog grow. A few years ago, we were looking at maybe 4 to 6 months, right? Now it's out to about a year. So we've seen it coming, and we've made plans from a manufacturing standpoint. Now some of the -- you mentioned one of them, right, other than chassis, you mentioned labor. So it is something that continues to be challenging. But as we did in '21 and '20, right, we're able to find enough labor to help us build the products. We believe we have a good formula and the team is right now making efforts to get people on board to take that ramp. And it's -- over the last number of years, we've had that muscle memory of really building hard Q2 and 3 and then Q1 and 4 are a little bit less. So -- we continue to try to get our customers to level load that, but they continue to stay with their typical patterns. So we've gained some muscle memory and the team is ready to hire. So we believe we'll have success there. Jon, I don't know if you have anything else to add.
46;Q&A;Jon Douyard - CFO;Firm;No [indiscernible]
47;Q&A;Matthew Koranda - ROTH Capital Partners;Analyst;And then just wondered, maybe, Jon, if you could help put a finer point on sort of the EBITDA margin bridge that you sort of embedded into guidance for '22? It looks like the chart was helpful where you stripped out the EV development costs, and it doesn't like you expect the underlying EBITDA margin in the business to expand slightly relative to '21. Can you just talk about some of the puts and takes around sort of mix and price cost and the underlying movements there so we can understand a little bit more about sort of what you're assuming for the year in '22 EBITDA.
48;Q&A;Jon Douyard - CFO;Firm;Sure. I think from a mix perspective, a couple of things. I think as our truck body business grows, it has historically been a mix negative for us. The other thing I would point to there is we've got the USPS truck body or the pass-through from a chassis perspective in there as well, which is 20 to 30 basis point headwind for us. From a pricing and inflation standpoint, we were actually -- in Q4, we were basically neutral from a price cost standpoint, so good progress by the team. We expect that to improve as we get into '22. But we're not going to get necessarily the margin uplift there given just the dynamics of how the calculations work. And so those more or less [indiscernible] at each other from a rate perspective, but certainly covered from a dollar standpoint. We continue to push productivity and those types of things. But certainly, the EV investment is a headwind when you include that. And so overall, I think relatively flat from a guidance standpoint with some of the mix pressures that we talked about.
49;Q&A;Matthew Koranda - ROTH Capital Partners;Analyst;And then last one for me. Maybe I'll just ask the M&A pipeline question in a slightly different way, which is this. Have there been any resets and expectations from some of the targets you've looked at in terms of valuation, just given some of the public market volatility we've seen? Obviously, that takes a little bit of time, I think, to sort of filter into the private markets and other stuff that you might be looking at that's smaller, but any opportunities that may shake loose or that may be sort of coming faster than the pipeline now that we've got a bit more public market volatility here.
50;Q&A;Jon Douyard - CFO;Firm;I think we I think when you look at the deals we've been involved in the -- they've been -- they continue to be very highly competitive. So there is -- the markets are flush with cash, ready to deploy, which has made them competitive and as we've sort of alluded to, some of the multiples that we've seen are at levels that we're not willing to extend ourselves to. And so we continue to -- we continue to go out and do our own cultivation and research and identifying companies and looking for those right opportunities for us. And we feel like there are actionable deals at reasonable multiples out there.
51;Q&A;Operator;Operator;Our next question today will come from Chris McGinnis of Sidoti & Company.
