;section;speaker;role;text
22;Q&A;Jason Lippert - President and Chief Executive Officer;Firm;And I would just, I would just add to that, Kathryn, the OEMs for the most part, most of them will tell you today that they could stop taking retail orders and have enough, production to last them until the fall of next year. Which tells you, where the inventory position is, with a lot of a lot of the dealers and we just feel that the pandemic related push is going to continue to extend into the, into next year. And there's a lot of -- there's a lot of great marketing, and there's a lot of great stories out there, where people are just, hearing about the advantages of travel and vacationing with our visas, so we expected to extend well, in the next year.
23;Q&A;Kathryn Thompson - Thompson Research;Analyst;That's helpful. And then when you look at the time-off for production around Thanksgiving and Christmas, that can vary pretty widely from year to year. What are you looking at for this year, relative to last year, but also handicap, because you're obviously having a very different type of operations this year because of COVID versus last year?
24;Q&A;Jason Lippert - President and Chief Executive Officer;Firm;Yes, so I'd say that, we're definitely take the industry definitely plans on taking less time off this year, both holidays, that's a given, I think the big unknown is, supply chain. There's been a lot of -- has done a lot of start and stops over the last few months with OEMs. So it isn't, it doesn't look like it or necessarily feel like it. But there's been a significant amount of days taken by OEMs over the last three months, because they just don't have all the -- they haven't had all the products they need to run. So we don't know how, because it's been so spotty, it's hard to tell how that's going to compare to this upcoming quarter. But you could kind of conceivably look at the last quarter as there was several days taken off that wouldn't have been taken off otherwise, because of the fact that, some of the OEMs didn't have, or many of the OEMs didn't have parts to been complete days.
25;Q&A;Kathryn Thompson - Thompson Research;Analyst;Okay. And the final point on supply chain, and that there's been a great deal of focus on this. But do you feel like it's incrementally better, worse, or unchanged relative to say, six to eight weeks ago?
26;Q&A;Jason Lippert - President and Chief Executive Officer;Firm;I'd say, I'd say incrementally better. I mean, August and September, and even in the October were very tough months for the industry. But it's the one thing that I keep telling people is the industry is so resilient. From the OEM side, I mean, when there's problems, as you know, people around here don't, waste time and take action. So, whether it's getting some of the great suppliers to ramp up capacity so that they can do more, or whether it's enabling and finding other new suppliers and vendors to come into the mix, both inside domestically. And from a foreign standpoint, there's been a lot of suppliers added over the last few months that are getting ramped up so that we are better prepared to handle the upcoming demand. So it's again, one thing I put my money on as the OEMs finding, finding ways creative ways around the supply chain problems, basically and fixing it fast.
27;Q&A;Kathryn Thompson - Thompson Research;Analyst;Okay, great. Thank you very much.
28;Q&A;Operator;Operator;Next question comes from Daniel Moore with CJS Securities.
29;Q&A;Daniel Moore - CJS Securities;Analyst;Jason, Brian. Good morning. Thanks for taking the questions. Just a couple of follow ups, maybe talk to the sustainability of the market share gains, do you see the opportunity to pick up more shares other suppliers struggled around production capacity in 2021, and any particular products areas?
30;Q&A;Jason Lippert - President and Chief Executive Officer;Firm;Absolutely. There's a -- there's always one crisis hits, there's eyes, the weakness shows up for those who aren't, aren't ready or prepared. And I think that, we've been most prepared. It's just, around culture and team building that we've done over the last couple of decades. And we have a lot of the same people at the business today that have been here in the last couple of decades. And we're ready for this. But I'd say that between windows and awnings and chassis, we've been able to pick up some share just because of the -- when your competitor or supplier peers don't have the capacity, they can just pop up a building where we've got 90 facilities worldwide prepared to take on a little bit more capacity. And when you've got great teams and a good culture, I think it's easier to run extra days and extra shifts. So that's helped us out a ton to be able to pick that up. We've tried to do a very carefully and not take everything that's come at us, because we got to take care of our existing customers that have stayed loyal to us first. But we've definitely picked up share in most areas.
31;Q&A;Daniel Moore - CJS Securities;Analyst;Very helpful. And maybe just contrast the inventory situation for Marine with that of RV and what that implies for Marine shipments in 2021 from your perspective?
32;Q&A;Brian Hall - Executive Vice President and Chief Financial Officer;Firm;Yes. I think that, as we've talked historically, it still rings true. They're different industries. I mean, they're certainly going through the same experience where the lifestyle is very popular. People are -- it's their alternative that fly in the Europe or wherever they were gone before. And people are doing that on boats. They're doing that in RVs. So same demand profile, same types of stories when it comes to talking to the retail dealerships and the fact that they have little to no inventory. I think that the one thing that is different though is the production capacity that's there. Little bit more challenging throughout the supply chain as well. And you just think about engines and all the components that have to go into a boat, a little bit different than some of these parts and pieces that we're able to put together for an RV. So those capacity and supply chain are both totally different or not totally, but very different within the Marine space.
33;Q&A;Daniel Moore - CJS Securities;Analyst;Okay. And lastly, the guide implies a ramp in CapEx in Q4 presumably increasing capacity and maybe pulling forward some projects. Just maybe talk about some of the key projects you're working on. And similar levels, so that $50 million to $60 million range for next year seem reasonable? Or you see that maybe moving higher given the really strong demand outlook? Thank you.
34;Q&A;Brian Hall - Executive Vice President and Chief Financial Officer;Firm;Yes. Certainly, we've revised upwards, our CapEx expectation for the year a couple times now as things have changed so quickly on us post April. So, we revised up slightly to $50 million to $60 million for this year. There are some projects that we were looking at for 2021 that we pulled forward given our current balance sheet in that position and how positive they look. So things like adding additional capacity. Having a little bit of redundancy, it's one thing that probably doesn't get recognized as much as it should. The fact that we do make products, the same product in multiple facilities. And when Jason says, we're able to react, it's because we can shift production around when others that are maybe in a single site. They don't necessarily have that ability. So we have products that were not exactly where we need to be and we're putting some of that redundancy in place. So that's pretty significant for us on a go forward basis For 2021, I would expect it to be a little bit higher. We have quite a few opportunities to expand capacity, and with some very nice return on investment profile. So we're looking to lay all those out now. Probably don't have a ton to say about it at this point. But I would anticipate us to get back into a more normal range as a percentage of sales, which would probably tell you $80 million plus is as a starting point.
35;Q&A;Jason Lippert - President and Chief Executive Officer;Firm;And I'll add to that, Dan, real quick. Back in -- I don't remember for 2017 or 2018, but we had $120 million in CapEx, one of those two years. And we've changed the process quite a bit since then. And we were probably three quarters of billion less in revenues when we have that. So, I tell you that our CapEx processes is efficient as it's ever been.
36;Q&A;Daniel Moore - CJS Securities;Analyst;Perfect. Very helpful. Thank you both and good luck on Q4.
37;Q&A;Jason Lippert - President and Chief Executive Officer;Firm;Thanks, Dan.
38;Q&A;Operator;Operator;Next question comes from Fred Wightman with Wolfe Research.
39;Q&A;Fred Wightman - Wolfe Research;Analyst;Hey, guys. Good morning. I just want to circle back on the October sales trends. Is that really just a supply chain disruptions showing up on the RV side of the business? And if it is, is that really just a deferral and timing issue or is it something else?
40;Q&A;Brian Hall - Executive Vice President and Chief Financial Officer;Firm;I think part of it is if you look at September over September, you'd see probably a bigger increase because of the -- we have typically of the shows in model change. You see, the OEMs and the dealer is really slow up on new product trying to drain the previous model year. So, I'd say, that's why the September's -- the comp is probably a little bit bigger there. But in terms of October, I think part of us just that and coupled with the fact that there's the situation with, my -- here, but the other days down that we had with different product lines. So we had several customers when October take multiple days down, almost like days off, because they didn't have supply our product. So I think the short answer is had the industry been able to ship 100% of what they had orders for in October, the number would have been significantly higher, but I thought it would be the best way to put in.
41;Q&A;Fred Wightman - Wolfe Research;Analyst;Sure. That's super helpful. And just to follow-up on that last point about the days closed. I mean, was that largely concentrated in the beginning part of the month, as it sort of the debate it a little bit? Or is it still sort of something you guys are contending with here into the latter part of October as well too?
42;Q&A;Jason Lippert - President and Chief Executive Officer;Firm;I'd say, Peak -- I'd say, peaked in the middle part of the month. The back part of the month felt a little bit better and it feels better going into November. So I don't expect as many issues. But I can't speak for all the supply base out there that are having the issues. It seems like three issues taken care of in a month and then a new one pops up. And one component unfortunately can stop an OEM from shipping product. And that's kind of what we're seeing there.
43;Q&A;Fred Wightman - Wolfe Research;Analyst;Perfect. Thanks a lot, guys.
44;Q&A;Jason Lippert - President and Chief Executive Officer;Firm;Thanks.
45;Q&A;Operator;Operator;Next question comes from Brett Jordan with Jefferies.
46;Q&A;Mark Jordan - Jefferies;Analyst;Good morning. This is Mark Jordan for Brett. Most of my questions have been asked here. But I guess thinking about M&A, I understand the company has been more focused on diversification maybe outside of the RV industry in recent years. But how do you see opportunities right now, I guess, within the industry how do you view conditions? And then also, I guess, outside of the industry?
47;Q&A;Jason Lippert - President and Chief Executive Officer;Firm;Outside the core RV business, I mean, obviously, when we talk about Marine, it's just a solid as our RVs. They tend to move a little bit slower, but they've got just as much demand there. And we've got a big shot at taking market share in those areas. On the adjacent side, we talked about cargo trailers being and utility trailers and commercial trailers being 600,000 unit market. And we're constantly looking at content in those areas. Axles and suspensions are a big opportunity for us there, because we still only have probably 35 or so percent of the market. So there's a big chunk of it left for us to go after. And we've been, we've been going after that market share over the last five, six years, pretty, heavy. Then we're focused on that replacement cycle for the aftermarket as we continue to talk about the number of units in that replacement cycle from 2016 forward, it's just a huge number. So there's all sorts of aftermarket component opportunities. And then we continue to develop new products specifically for the aftermarket, which is relatively new in the last couple of years. So we're developing products and components, specifically for our aftermarket customers and partners there that prior to a couple years ago, we were only looking at developing existing OEM components into the aftermarket. And Europe is going to continue to grow. So those are the constant buckets that we've got. We're just looking for more content in those buckets. And I think there's a lot of upside in the non-RV space.
48;Q&A;Brian Hall - Executive Vice President and Chief Financial Officer;Firm;And I guess I would add, Mark. From a liquidity perspective we're in a great position. Certainly when the pandemic hit our leverage went the wrong way. But now with the results what we've seen the past six months or so, we've made a huge impact on to reduce our leverage position. As I said in my prepared remarks, we're at about 1.7 times on a pro forma basis that includes all 12 months for the acquisitions that we have. So liquidities in a great position, ready to capitalize on any opportunity that presents itself. I think that the one thing that's maybe, as we went into this pandemic, I think there might have been an expectation that it could be similar to 2008 or 2009 where there's a lot of opportunities that present themselves. I think there are opportunities presenting themselves, but it's quite a bit different given our industries are at record highs and the multiples that I think everyone would be anticipating as opposed to some of the really nice bargains that you might find when you look back at maybe a deeper recession like 2008, 2009.
49;Q&A;Mark Jordan - Jefferies;Analyst;Okay, great. Thank you very much.
50;Q&A;Operator;Operator;Next question comes from Alice Wycklendt with Baird.
51;Q&A;Alice Wycklendt - Baird;Analyst;Yes. Good morning, gentlemen. Hoping to just touch on CURT a bit more coming up on a year of owning that. What have you learned from the acquisition? Sounds like it's gone very well. And then what do you see as the biggest opportunities for CURT from here?
52;Q&A;Jason Lippert - President and Chief Executive Officer;Firm;Yes. So it has been great. I mean, we didn't obviously anticipate the COVID situation. But their products fell perfectly into that outdoor segment once outdoors became really popular as a result of all the pandemic related sales we've seen pushed in that area. They haven't been able to keep up. Their largest categories hitches and towing. So all the people that went out and purchase bikes and other things that they wanted to carry with them on their car to take on a little road trip or vacation. And I think 97% of Americans took their -- use their car in their vacations this year. So they haven't been able to keep up on hitches, and the demand is still there. I think the October, they exceeded forecast significantly. So, in terms of product lines, I mean, they've got a real robust innovation department based out of Wixom, Michigan, with a great engineering team. And they've got several things that they're getting ready to launch this next year. And when you look at their competitors, there just isn't a lot of things going on in that realm. So I give us a better chance of -- CURT a better chance of really exceeding expectations, innovation, new products category than anybody else in their area. So that'd be kind of answer to that.
53;Q&A;Alice Wycklendt - Baird;Analyst;Yes. Thanks. And then, I think you noted that girls in Europe kind of caught up to the U.S. in the quarter after remaining depressed for a little bit longer. But we've seen additional headlines, lockdowns in Europe. Do you expect any impact on your production in Europe as a result?
