;section;speaker;role;text
10;Q&A;Jeff Osborne - Cowen & Company;Analyst;Yes, I was wondering if we can get back to the battery supply commentary, how are things shaping up for next year, just given a lot of folks are having to put deposits down for the year ahead. Do you have confidence and the ability to - go ahead?
11;Q&A;Mark Russell - Chief Executive Officer;Firm;"Jeff, that's a great question. Because the suppliers that we rely on, which are Korean based and home base, they have other production facilities, but they're based in Korea. And they are holding off on 2022 commitments until at least until June. And probably my guess is we won't be able to firm that up until July. So you'll probably have to wait another quarter before we get final commitments on allocation for '22. And that's the situation; everybody's going to be on allocation, you're going to get what they're willing to give you. And we're doing our best to make sure that we get as much as we need to be able to build the trucks that we can build and that we know we can sell without constraint because of battery cells. But we won't know for sure, for at least another I'd say 45 to 90 days, what the allocation is going to be for 2022."
12;Q&A;Kim Brady - Chief Financial Officer;Firm;Jeff having that said, we want you to recognize that we are having active discussions with the cell suppliers about 2022 as well as 2023 supplies. And as you stated, some of the cell suppliers are requesting that we make initial down payments for potential support in terms of dedicated lines. And so that's something that we are actively evaluating and having discussions and in fact we have a supplier that will be here next week.
13;Q&A;Jeff Osborne - Cowen & Company;Analyst;"It's good to hear. The second area I want to pivot to was on the hydrogen side, can you just remind us or refresh us what the strategy is there in terms of the five stations, I think when you initially went public, you had placed an order with Nell for five electrolyzers, you've now I guess, identified three sites, with the two from TA; looking out more broadly in '22 and '23, do you still have this ambitious plan for a nationwide network over the next four or five, six years? Or are you going to do that more scaled back and much more regionally focused, say on the southwest?"
14;Q&A;Mark Russell - Chief Executive Officer;Firm;"No, Jeff, we absolutely are committed to the plan that we outlined previously. And we'll start that network here in North America with stations in California and Arizona, given the APS rate schedule that we have in the coverage area of that utility, which extends to the California border, along Interstate 10. That's going to allow us to produce hydrogen very cost effectively competitive with diesel. And so in addition to stations where we might produce and dispense on site here in Arizona, because we have the right power structure, and in the western part of Arizona, accessible, particularly to the corridors that lead into California, we're likely to do a hub facility, that would likely be a dispensing station, but we're going to be producing a lot more hydrogen than is required for that location. Because we're going to move that hydrogen into higher cost locations, in this case in Southern California, so where we don't get the electric rate to make your competitively priced hydrogen, we'll make it nearby, in this case, just over that border in Arizona, and then we'll move the hydrogen into those dispensing locations so that the two locations that we'll be making public with TA in the very near future, are very strategically located, particularly for our launch customer, Anheuser Busch, which has a brewery in Van Nuys, California, to be able to fuel their loads in and out. So we feel better about this than ever, is no longer theoretical, that we have all the building blocks in place, including electricity, which is up to 90% of the total cost of the hydrogen over the life of the station. And we have that in place now. And then we'll be adding additional city pairs and geographic regions in various parts of the country. And following probably the same model, which will be a mix of producing and dispensing locations and then hub locations where we will move hydrogen to dispensing locations only. And that model will probably be what we follow across the United States. Similarly in Europe, we will be doing something similar with a possible difference of what we just announced with OGE. So IVECO is also participating in that consortium with OGE, which is the largest pipeline operator in Germany. And they are going to be distributing very green hydrogen by the way; a lot of that hydrogen will be sourced from North Sea wind power. And they'll make that with the electrolyzer facilities, onshore in the northern Netherlands. And then it will be pipeline distributed throughout Northern Europe. And we'll start dispensing that from pipeline distribution. And it was stations that we're going to build in Germany that should be the most cost effective and green hydrogen in the world when we start actually, it's very exciting way to start there in Europe that should be very cost effective and competitive."
15;Q&A;Operator;Operator;Our next question is from Jeff Kaufman of Vertical Research Partners.
16;Q&A;Jeff Kaufman - Vertical Research Partners;Analyst;Thank you very much. Good morning. Thank you for that video. I think it was great to see the trucks in motion at least until we can see them live. I was just curious you're measuring top speed and efficiency upgrades. Do you have any measurements yet on what your realized I guess miles per gallon equivalent on the battery trucks are? And also in terms of range testing, have you - how are the maximum drivable ranges testing out so far?
17;Q&A;Mark Russell - Chief Executive Officer;Firm;Well, Jeff, the range is as I mentioned earlier, one of the chief selling points of this vehicle it should be the longest range battery electric vehicle that we know of Class 8 heavy truck in the world that we know that this point 750 kilowatts on board, we know it's going to translate into really good range. We've already had some range testing results, and they are - I'll just tell you they're very impressive. This is going to be a really long-range battery truck. And we have of course, there's a lot of work yet to be done before we can actually translate that into a representation of miles per gallon equivalent. But right now the results are very encouraging very positive so far.
18;Q&A;Jeff Kaufman - Vertical Research Partners;Analyst;Okay, thank you. And I think you answered this in your commentary in terms of what the trucks are doing to get commissioned. So there are no customers actually testing the trucks themselves yet, correct?
19;Q&A;Mark Russell - Chief Executive Officer;Firm;That is correct. All of our testing is internal, although this past week, we allowed customers in the vehicles and of course, they were doing their own inspections. And we were, we'd get their physical hands on the vehicle, but they were at the test track facilities, we won't have customer fleet testing for a little bit and for a few more months.
20;Q&A;Operator;Operator;Our next question is from Chris McNally with Evercore ISI.
21;Q&A;Chris McNally - Evercore ISI;Analyst;Thanks team. Two questions. The first is maybe a little bit more detail on the hydrogen station strategy. If we look at the TA announcement, you answered a little bit of the question with Jeff, I just wanted to dive in high level just over the next two years how much of sort of your needs are covered by the two stations with TA plus the central hub, is it 30%, 50% something much more, just to understand how many more of these separate agreements may be coming.
22;Q&A;Mark Russell - Chief Executive Officer;Firm;So, Chris, our target is to supply 100% of the trucks that we deliver, 100% of our fuel with the stations that we provide, that's - it's a bundled lease. So the city pair we're targeting first is Phoenix and Los Angeles. And so we need fuel in Los Angeles, we need fuel here in Phoenix, we have 1,000 ton dispensing station at our headquarters here in Phoenix, which has been operating on a prototype test basis for some time now. But we'll be adding to that. So that we have retail, open to the public retail station here in the Phoenix metropolitan area, we'll have - we'll start out with the two stations in Los Angeles. And then in between, on the border, we will - we're planning to build a hub facility as I've described. So that will allow us to provide fuel between Phoenix and Los Angeles, it will also provide fuel for out and back routes be from Phoenix, and from Los Angeles, out and back up to half the range of the vehicle of course. And then the next thing - the next stage for this region will be to provide coverage in Central California somewhere in the Bay Area most likely, which is just about the right distance stuff 100 miles from the Los Angeles, nearest Los Angeles station. And then of course, eventually infill stations for those for that area so that you can provide the coverage that you need. The idea is that we have enough fuel to fuel the trucks that we deliver in that geography. And we'll be doing that same thing delivering the trucks and the fuel synchronized as we move to other city pairs and other geographies around the country.
23;Q&A;Kim Brady - Chief Financial Officer;Firm;Chris, as you recall, our 2023 forecast for hydrogen truck is approximate 2,000 units. And we assume that represents about 10 stations in terms of an 810 commercial station equivalent, as Mark indicated that in some locations, we will have stations where we generate hydrogen on site. Other locations we may have a hub and transport to dispensing stations. And there may be areas where we may actually procure hydrogen via long term offtake agreements. And so I think that probably gives you some combination of how we're looking at ultimately delivering hydrogen at the pump level. But you shouldn't assume that it will be all 10 a ton dispensing stations where we generate hydrogen outside.
24;Q&A;Mark Russell - Chief Executive Officer;Firm;Although we do have as was, I think somebody asked earlier about the longer lead time item which is the electrolyzers themselves. We do have a $30 million electrolyzer order in process with now so there'll be producing and delivering the electrolyzers for up to the first five stations if there are tons of pieces. We may - as we may adjust the sizing depending on the needs of the local, the exact location of course.
25;Q&A;Chris McNally - Evercore ISI;Analyst;And Mark, I very much appreciated the math and that the 215 rule is super helpful as well. I guess what I'm thinking about high level is how much actually is the TA agreement where you sort of have this ability to expand, right? This could be a foundation agreement, sort of the two stations work out. And then they're your partners for other cities and geographies, versus maybe having a couple of partners. So a couple of agreements that look like TA that way maybe for different geographies or different economics, different revenue models, I guess that was a little bit more the focus of my question, as opposed to the actual math on the stations.
26;Q&A;Mark Russell - Chief Executive Officer;Firm;Understand, Chris. And that's absolutely true, we're very pleased to be partnering up with TA, they have a very good coverage of stations in the places where we're going to need to be, they also have - tend to have larger locations, they have - they never did, they never have skimped on the land for their stations. So they're, the actual amount of land that they have in each location is a little bit higher than some of their competitors, they are larger than the competitors, which is very helpful for us. We don't need a lot of land for dispensing. Usually, a truck stop will have enough space for us to put the dispensing equipment in there, if we're only dispensing. And these first two stations, by the way, will be dispensing only we'll be moving the hydrogen in there. They're in high cost locations for electricity in California than in the Los Angeles space. And so we'll be moving the hydrogen. And so those will be relatively simple, and relatively inexpensive stations compared to ones where we are producing and dispensing on site. So we'll be looking at other potential partnerships as well, we were already doing that have been in discussions for some time with a lot of potential partners on the hydrogen infrastructure side. You'll see us do other things on that front, as we go forward.
27;Q&A;Chris McNally - Evercore ISI;Analyst;Great, super appreciate the detail. And then the seconds on order for progression. Nice to see the orders from total in California. I just was curious if we could maybe get an update on whether we could also see a launch customer for the over the BEV, particularly in Europe, does that make still much sense to think about a major launch customer for Europe, or could it be an accumulation of several smaller orders, but specifically for Europe.
28;Q&A;Mark Russell - Chief Executive Officer;Firm;"So Chris, at this point, we do like having a launch customer, we've been very fortunate to have Anheuser Busch, as a partner for the launch of the fuel cell vehicle now for several years, where they've helped us to develop the vehicles, they helped us in testing, we're going to have a couple of prototypes in their fleet. We'll tell you more about that, coming up here in the next couple quarters. And that's just a really excellent way to bring a new vehicle to market. And so we're looking for that kind of launch customer with the Tre BEV, TTSI which we just announced a couple of days ago is going to be one of our launches. And that's going to be a great place for us to test the Tre BEV applicability in a port and dredge application; they agreed to take up to 30 of the Tre BEV there. The agreements that we do the testing and they'll take up to 30 of the 100 will be Tre BEVs. And then 70 will be Tre fuel cells, which of course in the dredge operation have the advantage of additional range and runtime and quicker refueling. But there's a lot of applications for dredge that we think the battery-electric vehicle will be just fine. And they do too. So that's a good place to launch. We're still - we're in discussions with other potential launch customers on other applications for the Tre BEV, which of course are focused on Metropolitan deliveries, regional deliveries, where you can stay within the range constraints of the Tre BEV. And again, we're going to have a longest range of any battery-electric heavy truck that we know of at this point. So we feel really good about that. As I mentioned, we have 25 fleets represented here this week to come in and kick the tires, metaphorically speaking, and had a great week with them. Those discussions are continuing. We, of course, can always place test vehicles ones and twos, with customers, everybody-- the only question people have is when can I get my test, when can I try one. But we're focused at this point of our development on launch customers. Because we know we can sell that we can put the ones and twos into the market without much problem. But we'd rather at this point have one or two, maybe three launch customers. And so we're working on that if we can do it."
29;Q&A;Operator;Operator;Our next question is from Edison Yu from Deutsche Bank.
30;Q&A;Emmanuel Rosner - Deutsche Bank;Analyst;Hey, that is Emmanuel Rosner. First topic want to cover is the total transportation of order 400 trucks or Letter of Intent? Could you maybe drill down more into the mix of that, for BEV versus FECV? Are these based on - is the order based on specific range performance commitments. And then also what kind of pricing would you expect? And also what sort of the operational plans to kind of convert this to firm orders?
31;Q&A;Mark Russell - Chief Executive Officer;Firm;"Sure, Edison, the split, the anticipated split is going to be , 30 battery trucks, and 70 fuel cell trucks. And the four operations at TTSI are running in Los Angeles and Long Beach requires them to get two full shifts every 24 hours, at least. So they turn these trucks very quickly. Typically, they have a one quick turn between the two shifts, and then a longer turn, where you can actually have the truck offline a little bit longer. So the first between the first and second shift, they call that hot seat, because the driver, the next driver gets in while the seat is still warm, is that quick, and you do not be able to fuel really quickly. That's the reason that's huge to the fuel cell trucks, because the Quick Change is that doesn't allow for up for a battery charge, you have to be able to fill in the same timeframe that you can fill a diesel truck, which we can do with a fuel cell truck, we can - that refueling can be accomplished in 10 to 15 minutes, which is about the same time as a diesel. And so that is really suitable. And that's why they skewed the order 72 to a fuel cell and 30 batteries. But battery works just fine for range, you don't need the long range that you get from a fuel cell truck in a dredge operation typically, you need runtime, but not so much range, they're usually not exceeding. They will certainly not exceed the range normally, for a lot of their use cases of the Tre BEV; it's going to be the longest range truck out there at 750 kilowatts on board. So that's not a problem. The challenge is the recharge time. Right now our fastest recharge units that we're using are 350 kilowatts. And to go from the lowest recommended state of charge for recharging to 80%, which is the ideal recharge target for battery life takes about 99 minutes at this point for us in our testing. So that's a little bit longer than they need for a hot seats shift change, but they can recharge on the longer term after the second shift. So this is stuff we're working on with TTSI great partner for us. They're really committed to greening up their fleet. And we really excited to be working with them to figure out how to solve the challenge for dredge operations, which as you know in Southern California is one of their biggest problems for carbon and other emissions in Southern California, because they - it's one of the busiest ports in the world there."
32;Q&A;Kim Brady - Chief Financial Officer;Firm;Edison with your question in terms of timing of converting this into a firm order, we do have commitment to deliver test vehicles sometime next year for hydrogen fuel cell trucks as well as battery electric trucks. And we are working also with TTSI. And helping them in terms of procuring government subsidies on these trucks in terms of pricing is more favorable than what we have out into our model.
33;Q&A;Emmanuel Rosner - Deutsche Bank;Analyst;Understood, that's really helpful and insightful. Just one last question. Just trying to get a sense after the customer days, you're still aiming for 4Q deliveries, when could we maybe expect to know who those initial 50 to 100 truck customers will be or who they will be - will there be some sort of announcement communicated about the profile or who exactly those are?
34;Q&A;Mark Russell - Chief Executive Officer;Firm;Sure. So obviously, TTSI is one, they will be in launch, there'll be getting early units. We'll be working with them for sure. And we've as I mentioned before, we'd like to add to that another one or two, launch customers who we would be able to partner with them in similar vein, and we're working on that right now. We've made some really good progress on that front this week. And we hope to be able to announce those soon.
35;Q&A;Operator;Operator;Our next question is from Joseph Spak of RBC Capital Markets.
36;Q&A;Joseph Spak - RBC Capital Markets;Analyst;Thank you very much. I know you've highlighted Anheuser Busch as a key partner and customer and know against you talked about even using them for this phase two for this TA announcement. Can you just talk a little bit more about how that relationship has progressed over maybe the past couple of months? And I think you're required to get them some hydrogen prototypes by the end of the year. Is that still the case? And is that on target?
37;Q&A;Mark Russell - Chief Executive Officer;Firm;Joseph. So they, we've shared a goal with them to be on the cutting edge of this, from the beginning, that was their corporate objective includes some very strong targets for them to hit by 2025 for actual operations and emissions reductions. And that's for them as part of imbeds worldwide commitments. So very strong corporate commitment, laudable corporate commitment, that kind of partner that we're looking for, is really committed. And as you know, we were able to do a demo run hauling beer from the flagship brewing St. Louis, using fuel cell prototype. We did that last, over a year ago, right, just over a year ago. And we do share a goal to have regular deliveries being made on a pilot basis by the end of 2021 with Anheuser Busch, and so we're working on that very diligently. The two prototype vehicles that we're targeting for that purpose are actually underway in the shop. And we're on track for that at this point.
38;Q&A;Joseph Spak - RBC Capital Markets;Analyst;Okay. I thought maybe I misheard. But I was wondering if you could clarify, I thought you said in the prepared remarks today Coolidge capacity was 2,500. I thought that was supposed to be about 5k in phase one. Did something change? Are you talking about different points along the goal here?
