;section;speaker;role;text
10;Q&A;Thomas Healy - Chief Executive Officer;Firm;Yes, absolutely. So just to kind of start with our kind of high level plan of how we're going to produce it themselves. Initially, we're going to start with being able to build systems at our own facility in Austin. And then from there we will move the install of the product into mod centers. And that's something we've spoken about in past calls, where we partnered up with some facilities like Lonestar truck centers, as well as Fontaine, and Berkshire Hathaway to be able to utilize their facilities right next to many of the major truck OEMs, to be able to actually do the installs. Now at their facilities, they're capable of doing thousands of units a year. So really we don't see any limits there in terms of being able to ramp up volumes. And then from an assembly standpoint, as we start to hit the capacity of what we can build in-house at Hyliion, and once again, it's really more the early units that we plan on doing at our own facility. We'll then move to contract manufacturers to do the assembly for us. So really sticking with that asset light approach here where we don't need to go set up our own, hundreds of thousands - hundreds of millions of dollars manufacturing facilities in order to be able to produce these products.
11;Q&A;Avi Jaroslawicz - UBS;Analyst;Got it. Okay, cool. I think I'll hop back in the queue. Thanks guys.
12;Q&A;Operator;Operator;Our next question comes from the line of Brian Johnson with Barclays.
13;Q&A;Brian Johnson - Barclays;Analyst;A couple of sets of questions. First, around the Innovation Council in hybrid, in terms of managing the sales pipeline, can you just get a sense about when you would - we would start the looking for orders for the hybrid truck is as well. Of course, it's going to be later for the Hypertruck. I mean, how much the valuation kick the tires or the things before orders in terms of setting test vehicles in potential customer fleet that are revenue creating, but sort of point the way of those sales funnel.
14;Q&A;Thomas Healy - Chief Executive Officer;Firm;Yes. And so what we found in the discussions with fleets is we're really kind of falling into their normal technology evaluation adoption cycle. And so just a little background on kind of how fleets approach it. First, they want to get their hands on the technology, see it live. And then from there they want to start deploying it in their operations and low volumes units to be able to experience it and prove it out firsthand. And then from there the goal would be to be kind of slotted into their normal truck purchasing that they're doing. So for a fleet that's keeping trucks for four years, five years every year there'll be turning over about 20% to 25% of their operations of their trucks. And our goal would be that we can be spotting into that new truck purchase a bill that a fleet is not going to take a truck that's only two years old and just get rid of it, to replace with a new technology. They're going to be getting rid of the ones that are end of their life and then cycling in a new technology from there. So we're working with fleet both on the hybrid and on the Hypertruck discussions to really understand their adoption cycles. So with hybrid, we've already got some fleets out running the solutions. We've already seen some of those fleets come back and place repeat orders with us. And as we go into launching the improved version of the hybrid, that'll be another process. Here we go through getting it rolled out with more and more fleets so that they can experience it. And then with the Hypertruck, the big thing with the innovation council is that those fleets have committed to run these trucks in their operations to experience them. And we really see that as one of the early stages of that adoption cycle. And then from there, once they've proven, our goal is proved to them that we can hit those emissions numbers. We can hit those reduction and operating costs. And then from there, it gets slotted into their new truck purchasing that they're doing every year. But the great news for us is some of these large fleets that operate thousands of vehicles. They can be turning over a 1,000 trucks a year in their operations.
15;Q&A;Brian Johnson - Barclays;Analyst;Okay. Second question, Dana was an early equity backer of you, supported you in some manufacturing operations. So can you explain kind of the thinking in terms of adding their core for the Hypertruck, does that displace Dana? Will it be the traditional axle shortly that fleet tab between the Dana and Meritor set with one standard and the other available?
16;Q&A;Thomas Healy - Chief Executive Officer;Firm;Yes, absolutely. So with Dana, you're absolutely right. They were an early investor in Hyliion, and we've recently decided to end our exclusive supply dealings with Dana. But we have - we still have an ongoing relationship with Dana where we're able to supply source components from them. It's really just the exclusive aspect of it that has been terminated. And so with that, we've announced that we're going to be utilizing the Meritor e-axle solutions in the launch of the Hypertruck. And so really what we went out and looked at is what solutions were available on the market that would allow us to be able to really meet the demands we're seeing from our customers. And we saw that that Meritor e-axle solution, which Meritor put hundreds of thousands of miles of testing on that that axle. And then we're actually going to be implementing it into our first demo truck that is going to be unveiled at the ACT expo. That's what we'll be going to market, from an actual supply standpoint for that product.
17;Q&A;Operator;Operator;Your next question comes from the line of Bill Peterson with JPMorgan.
18;Q&A;Bill Peterson - JPMorgan;Analyst;Yes. Good morning. And thanks for taking my questions. I have two. And I guess first on the hybrid side, I understand, limited or immaterial revenue this year, but would you say just for clarification, is this as a result of supply chain issues or would this be more of a result of just, I guess not meeting all the milestones that your customers are looking for on time. I'm just curious at that point and then really what does the pipeline look for the hybrid trucks as we look into next year and beyond?
19;Q&A;Thomas Healy - Chief Executive Officer;Firm;Yes. So on the Hypertruck, this year kind of the revenue generation not being material, as really a factor of over past calls. We had expressed that we've experienced some delays in the development of the hybrid as well as some supply chain issues. So it's kind of a combination of both of those. And so from that standpoint, we are still on track to launching that product this year and starting to recognize revenue on it, which would be a huge milestone for the organization. But we just don't see it becoming a material amount of revenue. Then your second part of the question was around Hypertruck orders. So one of the things that we announced this past quarter was a 300 unit reservation with Detmar, that's a huge indication towards fleet interest and one of the things that's pretty interesting about Detmar here is they actually are looking at this technology as a way to expand the size of their fleet operations because they see that they can offer their customers a unique benefit of significant emission reductions for the oil and gas space. And so we're seeing a lot of customer interest in the Hypertruck. The discussions are frankly exceeding my expectations of what we envisioned from a fleet discussion and overall fleets are just viewing it as a really practical way in order to be able to adopt the electrified powertrains into their fleet operation. We break down many of the hurdles that they're often faced with like, having to set up the infrastructure, having costs that are more expensive than diesel. Those are things that we're not faced with when we're looking at the value proposition of the hypertruck.
20;Q&A;Bill Peterson - JPMorgan;Analyst;I might've misspoke I was wondering the pipeline for the hybrid truck next year. But I'll go ahead and ask my second question as well, related to the hyper truck, I guess when you think about the trials that are going to be happening all throughout next year, what are the key criteria? What are they looking for? Like what makes the, I guess, for example, in the Detmar unit go to full purchase agreements, as opposed to just the reservations. So just a clarification again, on hybrid ramp next year. And then what are the customers looking for the - to prove out next year.
21;Q&A;Thomas Healy - Chief Executive Officer;Firm;Yeah. So first on the hybrid side, so we're in that phase right now where we've already started seeding the market with some early units. As I mentioned, we are starting to see some customers coming back and placing repeat orders with the hybrid. So that's a big positive indicator there. And then, we'll continue to seed the market with the improved hybrid system in order to get ready for next year and starting to really hit stride with commercializing that solution. And then with the Hypertruck, some of the key things that the fleets are going to be looking for, I'd say, yes, I think it kind of comes down to three things it's going to be, does it save them money? Does it have reliability and our drivers accepting the solution? So I'll walk through a little bit with each. One is the TCO side. We see that that's actually one of our biggest value propositions for bringing a fleet and probably their number one pinpoint, fleet to view these vehicles that tool and asset for their operations. And so they're going to make buying decisions based on TCO models. And that's where we can bring a lot of value by actually having a cost model that is less than diesel. Then from a reliability standpoint, they want to make sure that this doesn't add a significant amount of maintenance headaches, and hurdles in their operations because uptime is critical for them in order to be able to move assets around the country or move goods around the country. And then third driver acceptance. They want to make sure that the drivers are like driving the vehicle and that it's a truck that works for them. And we see - we strongly believe that there's a huge shift in kind of driver experience from going from diesel truck to our hybrid trucks solution. You have very smooth acceleration, very fast acceleration with an electric drive train in one where we think drivers, from the drivers that have driven our Hypertruck proof of concept vehicle, they love it. They love the experience, and we actually think that's going to be a big selling point for fleets.
22;Q&A;Operator;Operator;Your next question comes from the line of Noel Parks with Tuohy Brothers Investments.
23;Q&A;Noel Parks - Tuohy Brothers Investments;Analyst;Good morning. Just a couple of questions, you mentioned the mod centers and how you'll be able to integrate them into the manufacturing process. I'm just wondering on the cost side, are the costs of working through the mod centers, are those highly visible? Or are they more sort of a work in progress like you need to get up and running and sort of see how they settle out.
24;Q&A;Thomas Healy - Chief Executive Officer;Firm;So we've actually already started using mod centers to do some of the installs for us. Actually, the majority of the installs that have taken place thus far this year parts of the system has been updated by different mod centers. And so we are getting some clarity on kind of early units, and then we're working on what that pricing is. And then we're working with those outfitters in order to look at what is going to be the long-term installation costs. Now, one of the reasons that we haven't put as much clarity around on units we've been installing to date is really because as we go into the improved hybrid system, one of the biggest shifts in that product is a much easier installation process. We spent a lot of time looking at how can we reduce the installation time, make it easier for a mod center in order to be able to install it. And so we see that with rolling that product out, we'll be in a position where as we ramp volumes we'll be able to have a strong cost model set up with those mod centers to do the installs.
25;Q&A;Unknown;Analyst;Great. And I just wonder if you could talk about maybe over the last say, six months or so, how customer evaluation process has been going. Just wondering about the level of urgency that you're seeing among the fleet operators and curious, are they at a point that they've done enough investigation of different offerings out there that they're already actively ruling out vendors who sort of want meet their requirements? Or should we think of this as being more, still very much in its infancy?
26;Q&A;Thomas Healy - Chief Executive Officer;Firm;Sure. So maybe just speaking about the industry as a whole first, because I think this is really important. There is so much attention being shifted towards electrification right now within fleets from where we were a year ago, two years ago, the level of interest is skyrocketing. And please know that electrification is coming and it's happening. And they're now at a phase where they're trying to figure out what electrified solution is going to make sense for them. And your comment in the question, they are really diving into those kind of nitpicky things like, well, how much is it going to cost to set up a station, a recharger or a hydrogen station. Even getting down to examples, like can the grid support rechargers? We had a fleet share a story with us, not too long ago where they were saying that they went to their utility provider and they weren't even going to be able to operate 10 trucks off of the grid, the EV trucks off of the grid because of the electric demand that those would require. So fleets are really diving into those picky details. And that's where we're seeing our solution really shining, especially with the Hypertruck solution where you can use that existing infrastructure of natural gas out there. The costs are there today to make it - have it make sense. It's not something that we need drastic cost reductions in the year ahead of the fuel cost in order to make it, hit a cost parity of diesel. We're already at a point today where you can achieve a cost that's less than diesel. So those are the level of details fleets are diving into. And I think every fleet is looking at this the same way. They want to experience the technology firsthand in their operations for a period of time, determine what makes the most sense for their fleet. And then they'll move forward with cycling that technology into the new vehicles they're adopting.
27;Q&A;Unknown;Analyst;Great. Thanks a lot.
28;Q&A;Operator;Operator;Your next question comes from the line of Mark Delaney with Goldman Sachs.
29;Q&A;Mark Delaney - Goldman Sachs;Analyst;Hi. Yes. Thanks very much for taking the questions. I was hoping to better understand the long range variant of the ERX. And you guys talk about 75 miles of capability. What are you guys changing that's leading to the longer range? Is it just a bigger battery? Are there other changes you're making to the design of the ERX that allowing you for that longer range?
30;Q&A;Thomas Healy - Chief Executive Officer;Firm;Thanks, Mark. So, maybe first, one of the things that we've received a lot of feedback, from yourself from other sell-side analysts, from the OEMs and even fleet as then this focus around the EV credits and being able to really achieve the mandates that are coming out from carb and others. And this was one of the main drivers behind implementing this shift in the variant of the product where with extending the range - the BEV only range of the truck, we are now enabling the OEMs to qualify for the BEV credits for any truck they ship with our powertrain in it. So that means they're getting the same credits that a full electric plug-in truck would be getting as those are being shipped. And so we see that as a huge enabler for the OEMs because as they are getting mandated to - as we mentioned in the call, like in 2024 5% of their fleets need to get the credits and then it's going to grow up to 40% in the years ahead that our technology can go after those same credits. And with that 75 miles BEV range, we're able to buy for 75% of BEV credit. And so that was the main driver to the other part of your question of how are we doing it? It is increasing the kilowatt hours of the battery pack to enable us to have that longer range.
31;Q&A;Mark Delaney - Goldman Sachs;Analyst;That's helpful. And then just in terms of the timeline for the long range version, maybe you can talk about that in a bit more depth. Is it similar to what you were already discussing for the ERX overall? Or is there a different timeline for the long range version? Thank you.
32;Q&A;Thomas Healy - Chief Executive Officer;Firm;So, because of such a strong focus on these BEV credit, us wanting to make sure we're working with the government agencies to really achieve their targets that they're putting out there. We've actually pulled that in as our initial product that we're going to be launching, we'll have that larger battery pack, and that will be what we go to market with first. So all the timing that we've discussed, that's actually going siding with the timing of - or that is the timing of the long range model and then we'll be releasing a shorter range model after the long range model is already out there.
33;Q&A;Mark Delaney - Goldman Sachs;Analyst;Got it. Thank you.
34;Q&A;Operator;Operator;Your next question is a follow-up from Bill Peterson with JPMorgan.
35;Q&A;Bill Peterson - JPMorgan;Analyst;Yes. Hi. This is somewhat more of a longer-term question, and I clearly understand the focus on hybrid and Hypertruck really with the RNG and so forth. But the infrastructure bill just passed the Senate. Obviously there's more work to go in the house, but if you think about there's clearly sort of a lot of focus on hydrogen. How would this potentially, let's say, change your longer-term three year, let's say, timeline on implementing the hydrogen as the direct fuel source or fuel cell version. Just kind of your thoughts on infrastructure bill in general. And I realize there are some components related to gas in there, but just some thoughts on the infrastructure going sort of a longer term outlook.
36;Q&A;Thomas Healy - Chief Executive Officer;Firm;Yes. So first off, just all of the push and focus that's coming from the Biden administration towards electrification is fantastic. And we're seeing that help with that customer interest and demand and ability for fleets to be able to adopt if some of these technologies are being subsidized. So it's all really positive. But going back to your question, one of the things we announced a couple of earnings calls ago was our path to AI-based future and evolving the Hypertruck powertrain to make sure that we evolve with the production and build out of hydrogen fueling stations. So we're starting with natural gas today because that's what's logical for today. With renewable natural gas, you can get to net carbon negative. You've got the costs that are there, the stations that are there, but as hydrogen gets built out, we will evolve the generator that we use on the truck to evolve, to be able to use hydrogen. So starting with natural gas, then we're actually going to go to a fuel agnostic generator that can run on either natural gas or hydrogen. And then eventually moving to hydrogen fuel cell, which would only be able to run on hydrogen. And so we see that, as we roll the Hypertruck out, it's not a monumental massive shift in order to change out that generator to move to differing solutions to accommodate different fuels. So we'll have millions of miles already deployed on our powertrain using natural gas, and then we'll be able to evolve that into a hydrogen generator. So we think we're positioned really well to take advantage of this shift to hydrogen. And whenever those stations are built out and the cost of hydrogen come down and the transportation of hydrogen is figured out, we'll be well-positioned with our powertrain to be able to offer fleet solution to run on hydrogen.
37;Q&A;Bill Peterson - JPMorgan;Analyst;Yes. Thanks for that. Just lessons more of just housekeeping. You gave the color on the operating expense for the year implying kind of a big step up here in a third quarter. But I guess, conceptually, how should we think about that into next year, given what you need to do to with the Hypertrunk validation and so forth. And then, the other part of the cash uses is, is CapEx. I know you're obviously of the new buildings, how should we think about CapEx for the remainder of the year and into next year.
38;Q&A;Sherri Baker - Chief Financial Officer;Firm;Yes. Great questions. And I actually take them in reverse order. So really key differentiator for us is we are an asset light model. So CapEx for us is actually not a significant cash outlay. This year, we expect cash to be not likely in the $10 million to $20 million range. That's really comprised mostly operations in our facility expansion. So depending on the speed at which we are able to complete the phases of that facility renovation that will depend on where we come up in that range. But it's just important to note that CapEx for us is not as significant amount compared to maybe some others in the space. And then from an expense perspective, we're actually in the process right now of starting our 2022 planning cycles. So one thing that we're doing is we've been implementing various portions of NetSuite as an ERP, and we're also tacking on a forecasting and planning module that is an industry leader that will allow us to actually build KPI driven that will tie directly to our commercialization phases. So also moving throughout the year and completing that process, we'll be able to give you better visibility into what that expense looks like. But as it sits right now, we feel like we are very well capitalized and we have ample liquidity to carry us through all this commercialization phases in 2022 and beyond.
39;Q&A;Bill Peterson - JPMorgan;Analyst;Thank you.
40;Q&A;Operator;Operator;Ladies and gentlemen, we've reached the allotted time for questions. I would now like to turn the floor back to Mr. Healy for any additional or closing remarks.
41;Q&A;Thomas Healy - Chief Executive Officer;Firm;Well, thank you. I appreciate everyone joining the call today. Hopefully you can see there's so much going on within Hyliion, a lot of exciting developments taking place right now, and a lot of big milestones that are coming up as we get towards the end of this year. So please be following the journey with us as we get Hypertruck units out on the road and showcasing them at trade shows here and a lot of exciting - fun and exciting things coming up here. We look forward to chatting again next quarter, and I hope you have a great rest of your day. Thank you.
42;Q&A;Operator;Operator;Thank you for participating in today's conference call. You may now disconnect your lines at this time.
