;section;speaker;role;text
10;Q&A;Jennifer Sherman - President, CEO & Director;Firm;Yes. And the pandemic and some of the supply chain challenges have delayed some of our expectations regarding margin improvement of the recent acquisitions. So we've got plans in place. We've been able to successfully improve margin profile of previous acquisitions. And that has been delayed in part because of the pandemic and supply chain challenges.
11;Q&A;Robert Barger - KeyBanc Capital Markets;Analyst;Yes, understood. And I guess to that point, when I think about the 40-60 front half, back half weighting, it seems like you're thinking 1Q EPS comes in well below 1Q '21. And do you expect 2Q is below as well? Or is that pressure primarily in 1Q manifesting in a much weaker quarter and then more normalizing in 2Q?
12;Q&A;Jennifer Sherman - President, CEO & Director;Firm;It is a much weaker quarter for Q1 and more normalizing in Q2.
13;Q&A;Robert Barger - KeyBanc Capital Markets;Analyst;Got it. And I'll just ask one more and then jump back in line. Just as you think about your mix of organic growth and the likely pace of acquisitions, if we assume that you continue at the rate you have done, what is the right incremental margin on a consolidated basis going forward?  And I know it's a tough question to answer because of mix and acquisition integration costs and everything else. But just your guidance this year kind of implies a mid-teen or slightly below at the midpoint. Is that where we kind of live if you continue to do deals at this rate?
14;Q&A;Jennifer Sherman - President, CEO & Director;Firm;I've got to go back to what Ian said is we're very focused when we evaluate acquisitions about whether they can operate within that target range. And it's not just for acquisitions. It's also as we look at new organic growth initiatives, our new projects, we look again at whether they can operate within that target range through the cycle.  And given our backlogs, as we move through the supply chain and very challenges, I'm very confident with the capacity expansions that we've done that we'll be able to move to the higher end of those ranges as we move through the year, particularly for our Vactor and TRUVAC businesses.
15;Q&A;Operator;Operator;The next question comes from Mike Shlisky from D.A. Davidson.
16;Q&A;David Johnson - D.A. Davidson;Analyst;This is David Johnson for Mike actually. Excluding over a year now, the new presidential administration, can you share any information on any changes made by OSHA or other government agencies that might be supportive of the Safety and Security business in the near term?
17;Q&A;Jennifer Sherman - President, CEO & Director;Firm;With respect to OSHA, one of the things that we monitor very closely is on the safe digging side of things. And we continue to see more states adopt safe digging as a best practice similar to what OSHA has done.  And that we believe will be a very important tailwind for that particular business. We haven't seen any specific action that would benefit the SSG side. Obviously, the -- as we talked about the federal stimulus package that was passed, we're starting to see the benefit of that with respect to our orders. There are certain municipalities that frankly couldn't afford our products. And with access to these funds, they've been able to afford our products. And again, one of the things that I'm very encouraged about is the infrastructure legislation that was passed in November of last year. I know there's going to be some commentary this evening about how it's going to be dispersed. And we believe that's a very important catalyst for growth for most of our businesses.
18;Q&A;David Johnson - D.A. Davidson;Analyst;Got you. That's very helpful. And also, do you see any customers switching brands or even trying to find used trucks for up-fitting?
19;Q&A;Jennifer Sherman - President, CEO & Director;Firm;"I think right now, given the chassis constraints that customers are trying to find new chassis, used chassis, any chassis that they can. As I talked about on the call, one of the things we are encouraged about is although we're on allocation for our non-dump truck businesses; the chassis supply has been more profitable, which has helped us with efficiency in those businesses. And we believe, based on what the chassis suppliers are saying that we should see some improvement in the second half of this year."
20;Q&A;Operator;Operator;The next question comes from Walter Liptak from Seaport Global Securities.
21;Q&A;Walter Liptak - Seaport Research Partners;Analyst;I wanted to ask about the revenue guidance. At the low end of the 2022 sales guidance of $1.35 billion, that seems a little bit low considering the order entry and the backlog and things like that. I wonder if you could talk about what would have to go wrong for you to come in at the low end.
22;Q&A;Jennifer Sherman - President, CEO & Director;Firm;We've assumed that there's going to be improvements in supply chain in the second half of the year based on what we've seen so far this year. I said we are encouraged about kind of the chassis predictability, particularly for our Vactor, Elgin and MRL businesses. And if those assumptions were wrong, that we didn't see that improvement in the second half of the year that can move us to the lower end of the range.
23;Q&A;Walter Liptak - Seaport Research Partners;Analyst;Okay, great.
24;Q&A;Jennifer Sherman - President, CEO & Director;Firm;The resurgence of -- if we saw -- the other thing I would add is if we saw some type of resurgence of the coronavirus similar to what we saw in January, which I do believe is unprecedented.
25;Q&A;Walter Liptak - Seaport Research Partners;Analyst;Yes. It sounds like things are getting better, though. So that's good, right?
26;Q&A;Jennifer Sherman - President, CEO & Director;Firm;Absolutely.
27;Q&A;Walter Liptak - Seaport Research Partners;Analyst;Okay. The order entry looked great. I wonder if you could just go into a little bit more detail. You made a comment in the prepared remarks about some dealers placing orders in advance of something. I wonder if you could just wash that out a little bit.
28;Q&A;Jennifer Sherman - President, CEO & Director;Firm;Sure. I guess the first comment I want to make is we've done analysis and the strong orders were really across the board. So that was one of the things we're encouraged about. It wasn't -- we saw a really nice improvement in both the municipal and the industrial side of the business. However, with longer lead times, we've seen some of our dealers placed orders. The other important factor is chassis availability for them. And so, in order to secure the chassis that they need, it is easier to secure those chassis if they've placed orders. But again, I want to emphasize that we saw those strong order trends continued in January, and we're encouraged by what we're seeing.
29;Q&A;Walter Liptak - Seaport Research Partners;Analyst;Okay. That sounds great. And maybe a last one for me is just on aftermarket in ESG at 30% is good. What was the growth rate of aftermarket? And is that something that's sustainable?
30;Q&A;Ian Hudson - SVP & CFO;Firm;Yes. So Walt, if you look at kind of Q4, the aftermarket revenues in the aggregate were up about $12 million. So that's a growth rate of about 19%. And then, for the full year, it would have been up about $56 million, and that's a 24% growth rate. So I think what we described on the -- in our prepared remarks with the tightness in the supply chain having this tool in our toolbox to be able to offer rentals or used equipment to our customers. We're certainly seeing the benefits of that strategy in '21, and we expect that to continue in '22. So we think the aftermarket business continues to be an area of focus for us. 30% of ESG's revenue that's kind of close to what we were aiming for when we started on this journey. So I think we are certainly encouraged with the prospects. And as we described, we're looking to potentially expand into some new geographies that we think are underserved.
31;Q&A;Jennifer Sherman - President, CEO & Director;Firm;Absolutely. I just want to echo, the aftermarkets team just had a fantastic 2021 is really off to a strong start. And we'll continue to be encouraged by the growth opportunities for that business unit.
32;Q&A;Operator;Operator;The next question comes from Chris Moore with CJS Securities.
33;Q&A;Christopher Moore - CJS Securities;Analyst;Maybe just kind of get the sense for the rough mix between volume and price at the midpoint of revenue guidance. And how that would change if you were able to approach the higher end with higher end would be more volume-focused?
34;Q&A;Ian Hudson - SVP & CFO;Firm;Yes. I think, Chris, if you look at the overall kind of implied growth rate in our revenue outlook, it's 11% to 20%. I think there is obviously the full year contributions from the acquisitions. So that's between 6% and 7% of the growth is coming from the acquisitions.  And so, that implies kind of organic growth of between 4% and 12%. I think the pricing is probably more in the kind of 3% to 5% range based on the actions that we've taken. Obviously, the volume is the variable in that equation as we talked about the supply chain. So I think it's more to get to the upper end of the range. It's more of a volume driver. If we get more supplies and if it eases beyond what we expect, then, I think we would be likely towards the upper end of the range or the upper half of the range.
35;Q&A;Jennifer Sherman - President, CEO & Director;Firm;Yes. And as I think about it, we did a number of capacity expansions. We have the backlog. We have generally good access to labor. And so as we move through these issues, which I'm confident we will, we're in an excellent position for the second half of this year and as we move into '23.
36;Q&A;Christopher Moore - CJS Securities;Analyst;Got it. It makes sense. We're talking about the aftermarket. So just in terms of used equipment sales in Q4, I'm assuming that that was up meaningfully. Does that have any impact in your kind of rental revenue in '22, given the difficulty to build things and have that rental fleet where you need it to be?
37;Q&A;Ian Hudson - SVP & CFO;Firm;Yes. I mean, obviously, with the strength of the used equipment sales, and you're right, it was up about 50% year-over-year in Q4 Chris. So it was strong used equipment sales that we saw. We had factored into our plans for '22 in our planning processes, a significant replenishment of our own fleets and in fact growing the size of the fleet.  So that's all baked into our plans that we have at the factories. And we've gone out and we've made sure we've procured the chassis to fulfill that demand. So we are still expecting rental income to grow year-over-year. But as I said, we had factored all of that into our plans with '22. So that's baked into the outlook.
38;Q&A;Jennifer Sherman - President, CEO & Director;Firm;Yes. To reiterate, we are still on track with respect to the investments that we're making in our rental fleet for 2022 to support that year-over-year growth.
39;Q&A;Christopher Moore - CJS Securities;Analyst;Got it. I appreciate it. I'll leave it there.
40;Q&A;Operator;Operator;The next question comes from Greg Burns with Sidoti and Company.
41;Q&A;Gregory Burns - Sidoti & Company;Analyst;Can you just talk about the complexion of the backlog, the split between municipal and industrial and what is tied to fixed contracts and the timing of kind of how you see the pricing realization occurring over the next year?
42;Q&A;Ian Hudson - SVP & CFO;Firm;I think when we look at our orders, we've seen -- as I think Jennifer mentioned, it's been across the board. So both municipal and industrial orders in '21 were both up in excess of 50%. So it's a nice balance of muni and industrial. There are obviously some -- on the municipal side, it is a little more difficult to have price adjustments of the backlog. So there is a little bit more pressure on the municipal side of the business. And I think that's what some of the impacts that we're expecting in Q1 on the dump truck side is reflective of that municipal business that is not including the price adjustments that we've made.
43;Q&A;Gregory Burns - Sidoti & Company;Analyst;Okay. And in terms of the dump truck business, is there anything you can do to help your customers get supply of chassis, like can you -- like use your procurement to get them chassis. Like is there any remediation that you could do for them going forward?
44;Q&A;Jennifer Sherman - President, CEO & Director;Firm;Rest assured, we're exploring every option.
45;Q&A;Gregory Burns - Sidoti & Company;Analyst;Okay. Okay. And then on the electrification front, when you look at the competitive landscape, where do you think you are in terms of your electrification projects? Are there other competitors out there with demoing trucks? Do you have a sense of like kind of where you sit in terms of your market position in terms of electrification?
46;Q&A;Jennifer Sherman - President, CEO & Director;Firm;We believe with respect to the U.S. manufacturers and the markets we operate, we're in a leading market position on electrification. On the Street Sweeper side of things, there are some smaller European players that have electric offerings, although generally, U.S. municipalities tend to buy from U.S. manufacturers.
47;Q&A;Gregory Burns - Sidoti & Company;Analyst;Okay. And then when we think about electrification, is that a -- like will that expand your total addressable market? Or is it more -- is it going to be more of like a replacement cycle accelerator?
48;Q&A;Jennifer Sherman - President, CEO & Director;Firm;I think it's really both, because given our focus on electrification and the products that we've introduced, -- there are certain municipalities that have objectives in terms of buying electric vehicles. So we believe that we'll be in a leading position to provide those. And also as replacement cycles occur, they will consider our product vis-a-vis competitors, given where we are on that development journey.
49;Q&A;Operator;Operator;The next question comes from Marco Rodriguez from Stonegate Capital Markets.
50;Q&A;Marco Rodriguez - Stonegate Capital Markets;Analyst;I was wondering if maybe you could talk a little bit more about the chassis lead times. Obviously, it's a plate chain issues are all over the place. But can you help us kind of understand what do those lead times look like in weeks or months? And if you can kind of contrast that to what is a normal lead time? And how you kind of see -- if I remember correctly in your prepared remarks, you said you're expecting that to improve in the second half. Can you just kind of give us a sense of that improvement?
51;Q&A;Jennifer Sherman - President, CEO & Director;Firm;Sure. So it really varies business to business. So with respect to our dump truck businesses, we do not procure the chassis. So it's a very -- it's up to -- it can vary depending on the type of customer.  With respect to our Vactor, Elgin, MRL businesses, it's a combination. In some cases, we procure the chassis. In some cases, our customers procure the chassis. We have worked very closely with our customers on a number of aggressive chassis procurement initiatives, so lead times are extended right now with all the chassis manufacturers, the vast majority are sold out for 2022. So we're into 2023. We have our allocations as to our dealers for 2022, where there's upside is if we can procure additional chassis. And our teams and our dealers are very focused on opportunities to procure additional chassis because what I said earlier is we're in a position where we've done a number of capacity expansions. We have relatively good access to labor. So we're ready to go because we want to reduce our own lead times given our unprecedented backlogs.
52;Q&A;Marco Rodriguez - Stonegate Capital Markets;Analyst;Got it. And then in terms of the margin pressures you guys saw quite a bit of commentary and I appreciate some of the figures, I believe I got a $5 million headwind price/cost. I'm assuming most of that is in the gross margin pressure line.  Can you maybe just kind of unpack that area? It seems like it came up a bit short versus at least for our estimate, where were the big numbers that you saw, if you can help kind of rank the pressures you saw there? And I'm assuming based on guidance that the expectations that pressure should remain in Q1 and maybe alleviate a bit in Q2?
53;Q&A;Ian Hudson - SVP & CFO;Firm;Yes. So on the gross margin front for Q4, and so that we had the $5 million unfavorable price cost impact in the fourth quarter. We also had a $2 million increase in coronavirus medical expenses that we described in our prepared remarks. So combined, that's about $7 million of pressure that would have really been impacting the gross margins within ESG.  So when you look at that comparison, Q4, we went from about 23% a little over 23% down to a little under 20% on the gross margin front in Q4. If you adjust for those 2 things, it would have been more in line, I would say, although it would have still been down slightly with just some of the general inefficiencies we had in the supply chain disruption. So I think those are the two largest variables that we mentioned in our prepared remarks that impacted gross margin in the quarter.
54;Q&A;Marco Rodriguez - Stonegate Capital Markets;Analyst;Got it. And just the manufacturing efficiency that you had with all the absences, I don't remember if you mentioned this on the call, but that has started to improve or has improved or has gone. And obviously, you're not operating in complete capacity because you don't have the chassis availability. But can you kind of comment on that a little bit?
55;Q&A;Jennifer Sherman - President, CEO & Director;Firm;Sure, absolutely. We've seen dramatic improvement in the second half of February, where we're really back to kind of a more normal state in this coronavirus world. So it started similar to the rest of the country. And in our Canadian operations also, it started in -- towards the holidays in December. It peaked pretty dramatically in January. And then as we exited January, we saw a dramatic decline.
