;section;speaker;role;text
21;Q&A;Jerry Revich - Goldman Sachs;Analyst;And in terms of the Parts part of the business, can you talk about what the cadence has been in April? Obviously very steady performance in the March quarter. I'm wondering if you'd be willing to talk about what kind of trends you've seen so far in April.
22;Q&A;Preston Feight - CEO;Firm;One of the things that's interesting and just kind of gives a little help I hope is that 75% of all goods are moved by trucks. And so, a lot of the trucking companies are really busy right now and they're moving around the country taking care of our communities. And as that's happening, those trucks end up consuming parts. So, there was a lot of strong activity in March and we still have going on in April. And we'll kind of watch how the quarter develops. But, we expect our Parts team to continue to perform really well. And they have great programs. And one of the things that's been nice to watch is their e-commerce programs and the way they're handling our customers and working directly with customers and dealers to support these critical needs is going really well.
23;Q&A;Jerry Revich - Goldman Sachs;Analyst;And then, in terms of the operational discussion, the conversation you just had with Andy on the warranty program. So, if we back out the warranty program, decremental margins would have been 20%. Is that the sort of run rate that we're comfortable thinking through, or is the level of being shut down for most of April, if not all of April, does that throw that type of decremental margin out -- off filter as we think about what this quarter might look like?
24;Q&A;Preston Feight - CEO;Firm;Yes. I think that we're -- your assessment of the impact of the product support fees does match into the margin. But, I would say that looking forward and what is going to be going forward, we're going to watch how the situation develops and when we get our factories running and what the state of the economy is in the second quarter.
25;Q&A;Jerry Revich - Goldman Sachs;Analyst;Okay. And maybe just a clarification on the warranty program. Was that just a one-time Over-the-Air software update across the population, or could you just give us some context behind what exactly that warranty item was?
26;Q&A;Preston Feight - CEO;Firm;Well, we have the opportunity to optimize the performance of our trucks and engines, mostly on our MX engine for the 2017 to 2019 engines. And so, that was hardware and software upgrades. And this accrual we think we got that all covered and making sure that our customers have optimally performing trucks and engines, always part of our game plan.
27;Q&A;Operator;Operator;Your next question comes from the line of Tim Thein of Citigroup.
28;Q&A;Tim Thein - Citigroup;Analyst;First question I had was on loss provisions within the FinCo and I think, were certainly higher than I was expecting, at least the absolute level was, not -- obviously not directionally. But A, if you could comment there in terms of -- is there a specific region or a customer set that maybe you'd call out? And I'm just thinking about how that potentially looks going forward. Should we, at least, shorter term have a more challenging backdrop for truckers, at least in North America? So, maybe just how to think about again loss provisions and what you experienced in the quarter?
29;Q&A;Harrie Schippers - President and CFO;Firm;The $50 million increase in credit loss provision reflects the weaker economy. And weak economy under the new CECL accounting standards resulted in a more volatile number. So, with the weak economy, the calculation resulted in $50 million higher credit loss provision. If we look at the finance company, the portfolio is in really good shape. We have a very healthy mix of very good A and B customers. And past dues remain really low, currently less than 1%. So, finance company is in good shape. But the weak economy and the accounting standards drive most of that increase in credit loss reserve.
30;Q&A;Tim Thein - Citigroup;Analyst;Maybe just one last one question. I'm curious from the Parts team how -- I'm not sure how closely they follow it. But in the K, and I know you're not talking or you're not giving guidance on parts sales specifically. But, kind of jumped out at me, I saw in the K put out a forecast the other day that they expect, and again, this is not to say this aligns with PACCAR exactly. But, I'm talking about parts demand to be down like 20% in the U.S. I'm just curious, if you had any comments on that?
31;Q&A;Preston Feight - CEO;Firm;Well, I don't really have any comments on the case numbers. I know that -- what we're watching is a team that's got great programs and really strongly positioned to support with not just parts but knowledge, and they're doing a great job of that. And as I said, talking to a lot of customers and our dealers, there is a lot of activity still going out there and we'll support at the level it's needed.
32;Q&A;Operator;Operator;Your next question comes from the line of Ann Duignan of JP Morgan.
33;Q&A;Ann Duignan - JP Morgan;Analyst;On the used equipment values, about 28% of your finance book is European, and most of that, I think is probably guaranteed residuals. So, can you talk about these pricing in the FinCo business and what that might manifest itself -- how that might manifest itself as we go forward here?
34;Q&A;Harrie Schippers - President and CFO;Firm;Used truck prices in Europe came down a little bit in the first quarter. North American used truck prices was mostly flat, of course down compared to where we were a year ago. Kenworth and Peterbilt trucks commanded 10% to 15% premium over our competitive vehicles. So, we're in a really good shape from that perspective. But adding used struck retail centers, opening one in Czech Republic this quarter, just added one in Denton, Texas. The used truck inventories, as far as we can tell in Europe are a little bit higher than where they've been, especially for the industry. Thus, used truck inventory is in relatively good shape, if you compare it to where the rest of the inventory -- the industry is. Anything you want to add to that?
35;Q&A;Preston Feight - CEO;Firm;That's exactly right. I mean, we have a lower percentage of the inventory of used trucks in Europe than the industry does. And that puts us in good position.
36;Q&A;Ann Duignan - JP Morgan;Analyst;But you did call out Europe -- used prices in Europe being weaker than they were a quarter ago or weaker than they were last year.
37;Q&A;Harrie Schippers - President and CFO;Firm;A little bit lower than a quarter ago and lower than a year ago, but…
38;Q&A;Preston Feight - CEO;Firm;That's kind of industry wide.
39;Q&A;Harrie Schippers - President and CFO;Firm;That's industry wide. Yes.
40;Q&A;Ann Duignan - JP Morgan;Analyst;Okay. And then, just on production cuts, can you give us any kind of direction in terms of the number of deliveries, truck deliveries you had in Q1? And any ideas as you ramp back up, what you would expect deliveries to be quarter-over-quarter? I mean, I know you can't see past the second quarter. But, as you ramp, any direction, at least give us a ballpark for Q1 and then where we might think about Q2 being?
41;Q&A;Preston Feight - CEO;Firm;Sure, Ann. We can talk a little bit about that and that deliveries were 38,400 for the three-month period. But, as far as what we'll see going forward, like I said, I'd come back as -- our biggest focus right now is making sure that our employees are well cared for. And as we watch that and take care of that, then we'll ramp back up our production, align that to the demand and we'll see where that takes us in the second quarter.
42;Q&A;Ann Duignan - JP Morgan;Analyst;Okay. I'll leave it there in the interest of time. Thank you.
43;Q&A;Preston Feight - CEO;Firm;Okay.
44;Q&A;Operator;Operator;Your next question comes from the line of David Raso of Evercore ISI. Your line is open.
45;Q&A;David Raso - Evercore ISI;Analyst;Hi. Good morning. My question is sort of bigger picture, trying to think about this period, the nuances of how this is different or similar than '08-'09, so that how you -- what are the differences or similarities between how you're handling this period and that period with maybe three things in particular, if you could address at a minimum. You mentioned in your prepared remarks, 81 consecutive years of profitability. Obviously, back in '09, there were two quarters that were basically around breakeven. Just wanted to see if you could address the idea of this being your number 82, which is if your willingness to speak to that. Second, the gross margin declines roughly were kind of 14.5%, 15%. They dropped down to 8% to 8.5% in 2009. Just trying to get some sense of magnitude, what's different about the business model, more parts, whatever it may be. And lastly, the special dividend. Your balance sheet, the equipment company was still net cash back in '09, but you still chose to greatly reduce the special dividend year-over-year. Just wanted to try to weave those three key pieces in answering the question of the differences and similarities of today versus the great recession?
46;Q&A;Preston Feight - CEO;Firm;Sure, David. Good to talk with you. First off, you got to start by thinking that we did succeed in '08 and '09. And as we look at the Company right now, as we sit here in 2020, we're an even stronger company than we were there. We have $4.3 billion in cash sitting on our balance sheet. We have great liquidity. We have great access to liquidity in the market still that hasn't changed during this timeframe. Our parts business has grown over that more than a decade, and it's just a foundational part of our business, does a great job. And we have an experienced leadership team that has been through a lot of cycles. And we know how to manage things, we know how to control costs, and we have amazing trucks and engines out there. The MX engine is doing a great job and it's 43% of our builds. So, that's helpful to us from a Parts standpoint. Just the business that we've built is really strong and is doing a good job of taking care of our customers. And freight continues to move in this environment. So, we feel positive about our future and the product we have on the field and those that we're developing.
47;Q&A;David Raso - Evercore ISI;Analyst;But, could you address those three issues to some degree? Just the idea of however you feel the flex in your costs, how the situation may be, and even just your framework, it sounds like you do expect obviously some uneven, but at least some reopening of the factories in the not too distant future. Can we look at '09 as a guide point that if you were able to stay profitable in that environment, this should be similar? The gross margin is getting cut in half roughly, a little bit better than that is a framework and also the handling of the special dividend. If you can just give some parameters of the difference now versus then for those three issues in particular?
48;Q&A;Preston Feight - CEO;Firm;Well, let's just take the last one, you mentioned the dividends. And we announced our dividends yesterday for the first quarter, $0.32 a share, which is a strong indicator of what we've done. We have a great history of dividends and we'll look forward to what our future is going to be and that's a Board decision and we take care of that as we progress through the year, based upon the results. I think that -- I don't think that it's a fair thing to think of it as an '08-'09 kind of a thing, they are just different. Each situation is unique. And what we've got is freight being moved, kind of giving you the kind of the -- the truth of the matter is the freight is being moved. Our Company is well-built. We have a great position in terms of our liquidity, our cash position, our product investments. Our trucks are the best in the world. And that feels pretty good.
49;Q&A;David Raso - Evercore ISI;Analyst;And the comfort in the larger parts business and a business that's more on your own vertically integrated drive train than back then. Is that something else that we should take a little more comfort in versus '09? But at the same time the unevenness of the production, it's really less of almost your decision that when you can ramp up. I mean, is that the yin and yang here better about Parts, a little more uncertain about the Truck margins, just given in a way a bit of out of your hands?
50;Q&A;Preston Feight - CEO;Firm;Sure. We have the stronger foundational parts market. We have the growth in our engine business, right, '08, '09 wasn't here in North America. So, that's good. I think, the other thing to think about the share growth over that timeframe has been significant. So, we've had really strong share growth over that time, which contributes extra volume to us. And PACCAR does a great job. Our team is so good at adjusting the business, both in capital and expense side to think about how the business should be run. And so, we really do adjust to market conditions.
51;Q&A;Operator;Operator;Your next question comes from the line of Joel Tiss of BMO.
52;Q&A;Joel Tiss - BMO;Analyst;So, just to follow up on kind of the thrust of Ann and David's questioning. Does your intelligence, like what you know and see today and hear, does that give you a sense that by the end of the second quarter, you'll be able to give us more, whatever it is, like a clearer view of what the rest of the year looks like and how things play out?
53;Q&A;Preston Feight - CEO;Firm;I think, as a general sense, it seems like by the next quarter gets through us, we'll have a lot more information than we do today and we'll share with you what we can at that point.
54;Q&A;Joel Tiss - BMO;Analyst;And then, I wonder if you could give us a little bit of a sense like you're kind of hinting at flexibility in the factories and every time you walk through, there's fewer and fewer people or there's more automation, whatever the right way to say it is. Can you give us a sense of some of the internal focus points? You guys are kind of using this pandemic as an opportunity to come out of this situation stronger over the next 5 or 10 years than you were going into it?
55;Q&A;Preston Feight - CEO;Firm;Well, I think, what I look at is first -- the first thing that comes to my mind is when we go to our factories, when I go to our factories, I meet with our people, whether it's in a distribution center or a truck factory or anywhere, it's just how impressive they are. And we have such an incredible group of people and they're just exceptional, they're just exceptional people. I'm so proud of them and what they're doing. So, they're the ones that are everyday thinking of new ways to optimize our efficiencies and effectiveness and they do it every day. And they continue in that vein. And we Six Sigma as a great tool for ourselves and optimizing and we'll continue doing that. This is accretive time for us as we look at truck production and how we come back. And we'll learn some new things and they'll be helpful to improving the business and making us even more effective and efficient as we look forward.
56;Q&A;Joel Tiss - BMO;Analyst;Your employees are going to make a recording of this and come back to you and ask for a raise next January. Thanks very much.
57;Q&A;Preston Feight - CEO;Firm;They are the best in the world. They are fantastic.
58;Q&A;Operator;Operator;Your next question comes from the line of David Leiker of Baird.
59;Q&A;David Leiker - Baird;Analyst;I want to try and dig through a little bit of kind of the segments within the trucking space and your customers. I mean, there are some parts that are strong, consumer focus, package delivery focus. There are some that are really weak, energy and auto related. Could you talk a little bit about that customer mix for you, for your products, and how that would compare to the industry overall in general?
60;Q&A;Preston Feight - CEO;Firm;Sure. You did a good job of summarizing what's really going on as if you look at refrigerated carriers or protein haulers. They obviously have just seen a shift in where their business is going. So, those long-haul trucking companies that are delivering that are doing well. Vocational segment is where we're a market leader -- the market leader. And that business has been strong. And I mentioned that part of our inventory is at bodybuilders right now. So, that inventory is being built, being ready for production for a summer season. And I think, as you look at some of the over the road trucking companies, it varies by company. Talking with some of them, they have a good base of customers. And those that have a good base of customers, they're will really well positioned. And there, as you said, the energy sector has been lower but the yin to that yang is that fuel prices are down 20%. And if fuel prices are one third of the operating costs for a trucking company, then that's helping them from their operating models as well. So, that's kind of you -- you characterized it well. And that's a little bit more information on it.
61;Q&A;Operator;Operator;Your next question comes from the line of Ross Gilardi of Bank of America. Your line is open.
62;Q&A;Ross Gilardi - of America;Analyst;Good morning, guys.
63;Q&A;Preston Feight - CEO;Firm;Good morning, Ross.
64;Q&A;Ross Gilardi - of America;Analyst;I have two questions. First on the PDCs and the two additional ones that you're going to add. Can you quantify at all how big of a global increase in parts footprint that this will represent when you open them? And do you worry at all about adding parts distribution capacity in the middle of a recession? And I'm trying to just get at like how many -- you guys have added a lot of distribution centers over the last 5 to 10 years, and granted, that markets not going to move like -- is volatile as the overall truck cycle. But, if we're in a slower economy for a longer period of time, do you bump up and will limit some point as to how much you can continue to expand that that distribution network?
65;Q&A;Preston Feight - CEO;Firm;Sure. We have 18 distribution centers, we'll be adding two more that was down in Las Vegas facility a couple of weeks ago, new one, it's just beautiful. And I know the employees are excited to move in there as we're talking about it. I think, one of the things that's happening is there's always opportunity to gain share. And we continue to use those distribution centers and the best practices around them to gain share. For example, our distribution centers are more closely aligned to our dealer body, then we're able to deliver more overnight parts to our customers and keep their uptime at maximum levels, which is one of our key objectives. That gives us a competitive advantage against the market. So, that's part of the thinking. It's not just about parts and storing, it's about getting them to the customers as quickly as possible, and that's been really successful for us and helping the parts team grow the business.
66;Q&A;Ross Gilardi - of America;Analyst;Okay. So, is it fair -- are they all fairly similar in size? If you're adding to on a network of 18, is this sort of like a 10% increase? And will the business benefit from just some type of pipeline fill in the -- I don't know if that'd be a second quarter event or a second half event that will help continue to support the top-line for the parts business this year?
67;Q&A;Preston Feight - CEO;Firm;So, you're right in saying it will continue to support the top line growth of the business. And yes, roughly 10%. There is some variation in the size of the PDCs, but they're roughly the right order, same orders of magnitude.
68;Q&A;Ross Gilardi - of America;Analyst;Okay, got you. And then just lastly, can you quantify your energy exposure? I realized that it's tricky. But maybe at the very least, you could you could tell us what portion of your U.S. and Canadian dealer network is located in the Gulf region or other energy-dependent regions? And anything like that would be really useful.
69;Q&A;Preston Feight - CEO;Firm;Yes. We have a very diversified portfolio. It's not concentrated overly in the energy sector. So, the dealers that have -- there are some dealers that obviously have more exposure. But, our dealers are doing just such a great job of building their businesses that they have good absorption, good parts and service businesses throughout diversified customer bases, even for themselves. And so, dealer body is in really good shape and managing that well.
70;Q&A;Ross Gilardi - of America;Analyst;Okay, thanks.
71;Q&A;Preston Feight - CEO;Firm;You bet.
72;Q&A;Operator;Operator;Your next question comes from the line of Jamie Cook of Credit Suisse. Your line is open.
73;Q&A;Jamie Cook - Credit Suisse;Analyst;Hi. Good morning. And I'm glad everyone is healthy and okay in this environment. I guess, just two questions. One, can you just talk to, like on the truck side in Europe and in the U.S., like what you're hearing from your customers in terms of trends in April. And I understand that you don't want to give an industry forecast, but what your customers are sort of telling you, how they're thinking about the year because that would imply you're probably managing your business for that for whatever they're telling you? And then, I guess, just my second question, understanding your taking initiatives to cut R&D and CapEx, but how do you think sort of the coronavirus impacts people's view around alternative technologies, like EV or fuel cell relative to diesel, in particular with diesel prices lower now, perhaps we focus more on economics. So, if you could help give color on that that would be helpful.
74;Q&A;Preston Feight - CEO;Firm;Yes, sure. Good to talk to you, Jamie. I'd say from a customer standpoint, we do talk to a lot of our customers and the dealers and keep track of what's going on. And there is -- as we said before, some segments are doing well and some are experiencing moderate slowdowns. And that's to be expected in a situation with this much dynamic factoring going into it. But, it's got a good customer base and they do a good job managing their business. So, they're making the adjustments. And if there's some trucks that are not as fully utilized, that's true. But, I'm pretty impressed with how they talk about their business and their customer base. And again, they're an essential part of our economy and they will continue to move freight and are continuing to move freight. So, that's pretty important to keep perspective on. From a tech standpoint and R&D and CapEx alignment to that, when I look at that and say, you have some really neat programs going on and we're continuing on some of the exciting programs that we have within our portfolios, and some of those are R&D related. So, whether that's battery electric vehicles or work that we're doing, that work's going to continue. We're going to keep moving along and doing the critical things that are going to build a bright future for our Company and provide our customers the lowest operating cost possible. So, it's kind of a bit of a look at what's going on.
75;Q&A;Operator;Operator;Your next question comes from the line of Steven Fisher of UBS.
76;Q&A;Steven Fisher - UBS;Analyst;You guys called out some nice market share gains across the regions. What is your order share in backlog, tell you about what your market share of retail and production might be over the next few quarters, and are there any regional differences?
77;Q&A;Preston Feight - CEO;Firm;"Well, I think, we have seen good market share gains, as we mentioned, the 30.4% in the U.S. and 16.7% in Europe and really strong 8.7% in Brazil; and in the medium duty side also good growth in both Europe and North America. So, that's been good. And as far as what order intake has been, I think the last month we have numbers for we had was March and we had 38% of the order intake in the month of March. We're in a good position."
78;Q&A;Harrie Schippers - President and CFO;Firm;Some more color on Europe. I think the market share growth to 16.7% for DAF has been in most markets, especially the UK. The UK, share in the first quarter grown to 35%. So, we're really benefiting from the fact that we have an excellent factory in Leyland and are able to build our trucks for the UK, in the UK.
79;Q&A;Steven Fisher - UBS;Analyst;Okay. And then, you have some plans to open up some international used truck centers. How much better do you expected the used margins to be at these company-owned retail centers versus any other used sales channels that are out there?
80;Q&A;Harrie Schippers - President and CFO;Firm;Those used truck centers, one of the benefits that we have is that they predominantly sell to retail customers. And the margins we make when we sell a used truck to a diesel customer are significantly higher than selling them to wholesalers or other customers. So, those used truck centers really give us a very nice return on our investment there.
81;Q&A;Operator;Operator;Your next question comes from the line of Seth Weber of RBC Capital Markets.
82;Q&A;Seth Weber - RBC Capital Markets;Analyst;Actually I wanted to follow up on Steve's last question on the used sales mix. Is there any color you can provide on sort of where you see the channel mix works today, where you think it's going as far as retail versus wholesale or auction, anything that we can kind of use to frame what the opportunity there is to get the margins up?
83;Q&A;Preston Feight - CEO;Firm;What I look at is, the PACCAR Financial team has done a really good job of building this used truck center network and we've seen even in the U.S. uptick in the recent time of more retail activity flowing through the used truck centers. And as we build like the one in Prague and expand our capabilities, that just creates an outlet for the strong customer demand for PACCAR products and the used market. And it gives them a good place to go to get a young truck that's going to serve their needs really well and they're happy to buy those trucks from us, because they know what they're getting. That helps values.
84;Q&A;Seth Weber - RBC Capital Markets;Analyst;And then, sorry, if I missed this. But, have you talked to just the new truck pricing environment? I think, last quarter, you said it was up about 2%. I'm just wondering, if anything has changed given the macro and also the weakness in used pricing. If anybody -- if any of your competitors are doing anything irrational, or is that you still seeing positive pricing on the new truck side? Thanks.
85;Q&A;Preston Feight - CEO;Firm;Well, I'll let you talk to the competitors and what they do that's irrational. But for us, what we see is steadiness in pricing. And I think there continues to be a strong desire to have the best trucks, which are Kenworth, Peterbilt and DAF.
86;Q&A;Operator;Operator;Your next question comes from the line of Courtney Yakavonis from Morgan Stanley. Your line is open.
87;Q&A;Courtney Yakavonis - Morgan Stanley;Analyst;I was wondering if you could just share with us a little bit more detail on how to think about some of the fixed costs associated with the plant shutdowns and then also with the plant reopenings. And if any of the protocols that you're enacting that could last for a bit longer might impact the cost basis over the next 12 to 18 months?
