;section;speaker;role;text
10;Q&A;Brian Hall - Executive Vice President and CFO;Firm;Scott, I'd add to that, I think you know what, back in October, we were talking about a lot of these random shutdowns and just disruptions because of supply chain, et cetera. But to give you an idea, our chassis shipments, just the numbers of them from October to January have increased 12%. So I think things are running much more efficiently. We talked about it growing, you know, 10% or so by the time we got to January and it's certainly industry has done a nice job of getting caught up and we were able to see that pull through.
11;Q&A;Scott Stember - C.L. King;Analyst;Got it. And, Brian, maybe on the gross margin, I know there's some seasonality in the fourth quarter when you compare it to the third quarter, which is going to be talk about how we should look at gross margins going forward. It seems like input costs are something that we have to keep an eye on but just trying to get a sense of, you know, last quarter - in the third quarter you were pushing doubly you know actually over 11% operating margins, just trying to get a sense of where we should look for, you know, margins to be, you know, during 2021?
12;Q&A;Brian Hall - Executive Vice President and CFO;Firm;Yep. I think that, you know, we started talking a little bit early fourth quarter or late third quarter about some of our input costs rising, primarily steel and aluminum, certainly labor has been challenging as well. But once you got into those late fall months, you know as COVID kind of spiked here locally. You certainly had - we had to deal with that from an operations perspective as well. So you did see some margin deterioration from third quarter to fourth quarter. Some of it, like you said, due to the seasonality but the rest of it due to some of these pressures on our input costs. I would expect that to continue to increase, I think our overall margin that we turned in, in Q4, I think will - it's going to be a bit spotty throughout the course of the year, because I think that, you know, as you know, we have a lot of our steel and aluminum products tied to the pricing or our customers tied to some indexes, there's a little bit of lag there. So we've had some price reductions that were flowing through during 2020. And now in 2021, I think we're going to start to see things go the other way, but with a little bit of a lag there. You know, we're also addressing some specific price increases to help out on some more, you know, unusual items, things like freight that skyrocketed here in the past few months as well. So all in all, I think, you know, we did a little over 8% in the fourth quarter, I think we'll see that grow a little bit, but then likely level out and maybe decline some and then pull back up in the later months of the year. So I think we'll show some, our typical incremental margin, but then offset by, you know, some of these, you know, costs such as steel, aluminum and freight primarily, by maybe, you know, I want to say our - if you took your incremental margin that we typically have somewhere around 20%, you know, maybe 1.5% at times, you could see as a headwind, at least what we're - that's what we're seeing today.
13;Q&A;Jason Lippert - President, CEO and Director;Firm;And I'd add to that, Scott, just real quick, that additive to margins going forward. We - I mean, we had weeks during the last quarter of Q4, where, you know, we had 10% to 20% of our workforce missing because of COVID, trying to get just out the regular required volume. And, you know, going forward, it feels a lot better, certainly things can happen. But January was certainly a month where we didn't have anywhere near close to that. Haven't had that this month either. So you know, as long as COVID doesn't wreak havoc in our operations, you know, we can get, you know, 95% plus of our workforce engaged in building product and not have you know, 10 to 20% missing sometimes that adds huge deficiencies so.
14;Q&A;Scott Stember - C.L. King;Analyst;All right, great. And just last question, Jason, you touched on or you mentioned the opportunity with TRACKER sounds like a very nice opportunity, could you maybe size up what or just to frame out the size of the opportunity ultimately there?
15;Q&A;Jason Lippert - President, CEO and Director;Firm;Yeah, it's not too dissimilar from, you know, some of the other verticals we've taken over, you know, we've done chassis verticals, we've done furniture verticals for people over the years for our customers, and I think TRACKER sees that, you know, they've been up here a lot, they see the opportunities and all product lines and as you're well aware, all the Marine, all the RV businesses are looking for more capacity right now. So if you can sub out a vertical that's really not adding value, and it helps, you know, create an immediate labor pool to build more boats or more RVs. And you got a company like us, that's, you know, willing to, you know, lease space and put our teams around building out a vertical like this so that they can use that capacity for building their finished products that's - it's good for both. So you know, they're a big boat manufacturer. They're the, you know, one of the largest in the country. So we're excited to start doing a lot of things for them, not just furniture.
16;Q&A;Scott Stember - C.L. King;Analyst;Got it. That's all I have. Thanks.
17;Q&A;Jason Lippert - President, CEO and Director;Firm;Thanks.
18;Q&A;Operator;Operator;Next question comes from Kathryn Thompson with Thompson Research Group.
19;Q&A;Brian Biros - Thompson Research Group;Analyst;Hey, good morning, this is actually Brian on for Kathryn, thank you for taking my questions. I guess I wanted to start with some of the prepared remarks kind of alluded to seeing those supply chain issues kind of continuing into 2020, sorry, 2021, I guess could you maybe touch on what those issues actually are that are out there or could possibly out there if that's COVID disruption that still might be causing plants to shut down or if it's something just more fundamental with the industry, I guess, was that kind of in reference to Lippert specifically? Or is that kind of just across the general supplier base? And then any kind of updated expectations on when it all could be back to normal?
20;Q&A;Jason Lippert - President, CEO and Director;Firm;Yeah, I think the last part of your question's a little bit more challenging to answer, but you know, I think all the supply chain on the OEM side, I mean, we're - we've all got certain struggles, I mean, freight certainly the largest issue that's kind of hitting a lot of businesses. So we're all having to beg, borrow and steal to try to figure out how to get product here from overseas. It's not really freight domestic, it's just freight overseas that's really, you know, the larger problem for the OEM suppliers. You know, steel is obviously challenging right now, you hear about a lot of businesses that are buying steel challenge to get it. If you can find it, you're paying a lot more than what market is. So, you know, our business and our industry is relatively small. So the steel users, some of the other raw materials that are being challenged right now, I mean the one thing I love about our industry is, you know, we're pretty resilient, we're pretty resourceful. When there's problems and issues, we find a way to substitute, OEMs are generally pretty lenient on substitutions. So, you know, the industry makes substitutions pretty regularly, so that we can continue to stay running, so I don't anticipate much of any disruption and production from supply chain related issues. It's just probably going to be one of those things that just, you know, is poking at us for the next several quarters and hopefully things start to even out. So hope that answers your question.
21;Q&A;Brian Biros - Thompson Research Group;Analyst;It does. Yeah, thank you for the color. I guess second question, I guess maybe could you guys talk about high level how to think about kind of some of the comps throughout 2021. I guess there'll be some interesting looking numbers at least for Q2, and then at the end of the back half, there'll be maybe some tough comps. But you're also expecting kind of some retail growth for 2021 as well. So maybe just some insights on how you guys are thinking about the quarterly comps throughout 2021 will be helpful.
22;Q&A;Brian Hall - Executive Vice President and CFO;Firm;Yeah, I think, you know, start with first quarter. You know, I do think that our January reported results are pretty indicative of what we're expecting for the quarter, other than March, you know, we were up 38% for January. And I think that, you know, February is likely to be similar. You know, as Jason mentioned as more production comes online with the OEMs, that's certainly going to have an impact. But we're not expecting that here in the, you know, recent months, but March, then, you know, there was a shutdown, I think that last week or so on March. So that's where I think we'll see our growth rates start to pick up. Obviously, when you get into Q2, those are going to be some pretty significant growth numbers. You know, in the back half, I do think, you know, as I mentioned earlier. Our chassis shipments are up right now 12% from October to January, I think that tells you in the back half of the year, at least for Q3 and Q4 what we'd kind of expect, you know, as the industries work to replenish inventories across RVs and Marines, I'd expect those rates to continue to push into the back half of the year plus whatever, you know, content growth we have on top of that.
23;Q&A;Brian Biros - Thompson Research Group;Analyst;Thank you.
24;Q&A;Operator;Operator;Next question comes from Fred Wightman with Wolfe Research.
25;Q&A;Fred Wightman - Wolfe Research;Analyst;Hey, guys, good morning. Thanks for taking the call here. Could you just maybe touch on your expectations for the cadence of reported RVIA shipments over the next few months? I mean, you guys have alluded to this 12% increase in chassis a few different times. I think in the past, you'd sort of talked about getting closer to that 50,000 unit number in the start of the year. I mean, is that still realistic? Or do you think that the supply chain disruptions have sort of pushed that type of delivery number farther into the year?
26;Q&A;Jason Lippert - President, CEO and Director;Firm;I mean, I think it's absolutely realistic. Again, part of that just because, you know, supply chain and COVID haven't, you know, at least as of late in the last month and a half or so haven't wreaked as much havoc as what we saw in the - earlier in the prior quarter. So you know, they're also, like I said, in the beginning of my remarks, they're putting, you know, the OEMs are putting, on just the RV side are putting up close to 20 new facilities online to build RV product, RV finished products over the course of the next four quarters, so some of those are going online right now. Others will go online in Q2 and Q3 and a few left little straggle on Q4. But that's a lot of facilities, they're going to add a lot more volume opportunities, I mean a big challenge is going to be labor. Us along with some of the other OEMs out there are putting facilities outside of Elkhart County right now to help just make sure that we're distributing labor evenly. And we're not creating bigger labor issues here that are bigger than the ones that already exist. So I think the OEMs and suppliers are doing a great job to mitigate supply chain issues and feel that those numbers are totally realistic. They'll get there.
27;Q&A;Fred Wightman - Wolfe Research;Analyst;Great. And then could you just give maybe an update on the state of those semi-finished goods that you guys have talked about in the past? Is it sort of steady to where we were exiting the third quarter? Have you seen some improvement to where productions probably closer to actual shipments? Or is there still going to be some variability there because of that supply chain impact?
28;Q&A;Brian Hall - Executive Vice President and CFO;Firm;Yeah I think, I mean, personally, all the lots that I drive by on my way into work every day have, you know, there aren't as many units sitting out there at all. So I think that that's indicative of what you know, Jason was saying earlier that, you know, supply chains done a great job of catching back up, they've been able to get a lot more units out the door. I think if you look at what wholesale shipments did November, December, you certainly saw that kind of, at least in my opinion, that glut of inventory that stacked up here for a couple months go out the door, because I think wholesale shipments were outpacing what production levels were at that point in time. And fortunately it - well, you can look at it fortunately and unfortunately, I don't think we've built back inventories at the dealer level, because, you know, it seems as though we're still seeing heightened retail demand, and as of every unit that's getting shipped out right now is being retail sold. So, you know, there's still a lot of work to be done there to replenish inventory. So these next couple months, I would anticipate there to be quite a few units get shipped, they'll produce and ship as many as they can.
29;Q&A;Fred Wightman - Wolfe Research;Analyst;Great. Thanks, guys.
30;Q&A;Operator;Operator;Next question comes from Daniel Moore with CJS Securities.
31;Q&A;Daniel Moore - CJS Securities;Analyst;Thank you. Good morning, Jason and Brian. Just wanted to drill down a little bit into some of your commentary around, you know, inflationary input costs and relationship to maybe gross margin more specifically. So, you know 25% gross margin pretty strong by historical standards? Can we sustain that in H1, given the inflation in steel, aluminum and freight? Or do you expect a little bit of pressure. And then, you know, is there upside to that as we think about the full year?
32;Q&A;Brian Hall - Executive Vice President and CFO;Firm;Yeah, I think, you know, like I mentioned earlier, I think, first and foremost, you know, our operating leverage has been really solid, both within the gross margin line, the leveraging of those overheads as well as our SG&A. So I expect that to continue. Now, what is the headwind or you know, these input costs, and like I said, I think, you know, in at least the next couple quarters, what we'd expect based on what we're seeing is that, we'll continue to grab that incremental margin on the volume, but it's likely to be, you know, probably 150 basis points of headwinds. You know, steel, aluminum, freight being the main drivers of that, like I mentioned, we've got some price adjustments, but some of them lag a little bit. So I think it'll be a bit spotty, but I would expect to see that, you know, maybe 150 basis points or so, I hate to be too specific like that, so maybe 1% to 2% somewhere in that range. And then certainly, you know, what steel and aluminum does in the back half of the year, I think that's, you know, the forwards are pointing to might calm down a little bit. But, you know, that's a big unknown. So back half, probably not as clear as is here on the front half. And like I said, I think we'd expect a little bit of headwind in Q1 and then maybe some of that reverse and then in Q2 was - as some of our price adjustments catch up.
33;Q&A;Jason Lippert - President, CEO and Director;Firm;And there's already been, you know, a significant amount of, you know, pricing going back to the OEMs to the dealers, you know, just because of all this volatility over the last couple of quarters. So, you know, the great thing like I said about the OEMs and the businesses are great at recontenting and decontenting around some of those. So the deflationary impact doesn't hit the consumer too heavily. Although there is some - there has been some inflation in our product, it's probably not as great as what you might think. So we, you know, and we've taken a lot of market share on top of that. So just with the growth in the business, we've probably took more market share, I know we took more market share in the last couple quarters than we have in any other prior quarters in a while. So we've got a lot of good tailwinds head in our direction, the big unknown of just be what's next, what shortages are going to pop up in the next couple of quarters. And, you know, we just don't have that kind of visibility, but we'll deal with them as they come like we have the last couple of quarters.
34;Q&A;Daniel Moore - CJS Securities;Analyst;Got it. That's super helpful. And so if I'm hearing it right, we've kind of think about your typical incremental margin, but then a, you know, 100, 200 basis point impact to EBIT margin from what that would be in the in the short-term? Am I hearing that right, Brian? I'm sorry I just wanted to be clear, okay.
35;Q&A;Brian Hall - Executive Vice President and CFO;Firm;Yeah, in the short-term.
36;Q&A;Daniel Moore - CJS Securities;Analyst;Yep and then Aftermarket revenue. I mean, it remains off the charts and CURT obviously not going to cover up the ball. Just talk about your expectations for Aftermarket growth maybe organically and overall for this year?
