;section;speaker;role;text
10;Q&A;Stanley Elliott - Stifel;Analyst;Perfect thank you. Appreciate it.
11;Q&A;Operator;Operator;Our next question comes from the line of Jamie Cook with Credit Suisse. Please proceed with your question.
12;Q&A;Jamie Cook - Credit Suisse;Analyst;Hi good morning. Nice quarter. I was impressed in the quarter by the aerial margins as I'm sure everyone else is. So I guess, Wilson, assuming, let's say, the market is sort of flat next year versus growth, are there opportunities for you to still improve your margin? Or assuming a modest sales decline, how do we think about the decremental margins given some of the improvements we've seen just in the operating cost structure of that business? And then my second question, could you just comment on your comfort level with inventories or where you are producing relative to retail demand and just channel inventory as well?
13;Q&A;Wilson Jones - President & Chief Executive Officer;Firm;Sure. And thanks, Jamie, for the compliment. We appreciate that. Aerial margins, we're pleased with what JLG has done. Good internal and external execution there, and it obviously shows in their margins. What you do know is that we had some pricing erosion over the years with emissions, with the oil and gas contagion and most recently with the material increases in steel. So those are the headwinds that we're still calling back to get back to some of those previous peak margins. The JLG team would tell you that there's still a lot of internal opportunities on our optimizing cost and capital initiatives that run our MOVE Strategy. So we believe with some of the structural things that they've done in the business and going forward, much like fire & emergency, they do have margin enhancement opportunities. Obviously, we've got to execute those initiatives, but we're not going to rest on where we are. We'll continue to work on that and move forward. It will depend on what the market does, which at this point we don't see a big dip in the market or big change there. So we think we've got opportunities to continue to improve those margins over the cycle, I would say. With regard to our inventory, we're very comfortable. I think the JLG team called it properly in terms of their inventory. It's on a good pace. We believe it fits with the current market structure. Obviously, you always watch your inventory and guard it, but where they are today is a place where, I would say, myself and Dave are very comfortable.
14;Q&A;Jamie Cook - Credit Suisse;Analyst;Okay thanks. I'll let someone else ask a question.
15;Q&A;Wilson Jones - President & Chief Executive Officer;Firm;Thanks.
16;Q&A;Operator;Operator;Our next question comes from the line of Steve Volkmann with Jefferies. Please proceed with your question.
17;Q&A;Steve Volkmann - Jefferies;Analyst;Analyst Hey good morning guys.I'm just going to tag team with Jamie here a little bit and drill in a little more, if we could. And I guess what I'm trying to think about on the access margin is how much of what they're doing is kind of in process improvement, etc. In other words, could we have a flat or even slightly improved margin despite a slightly lower revenue line in 2020?
18;Q&A;Dave Sagehorn - Executive Vice President & Chief Financial Officer;Firm;Steve, good morning. It's Dave. So I think a lot of what you saw in the third quarter year-over-year out of access really is a reflection of where we were last year, and I think Wilson touched on this. And we were ramping up, new team members getting them assimilate it. We're continuing to have supply chain challenges. We see what we saw this year is a supply chain that was in a much better position in terms of on-time deliveries, less expedited freight, less disruptions to the production line. So we like where we are from that standpoint. And as you think about going into next year, I think the team is already challenged to look for ways to improve their operations, improve efficiencies, improve margins. If I think about flat environment next year from a top line, I think you've got to look at what incrementally we can do there. I'm not going to -- we're not here today to give you what '20 looks like, but we're certainly going to strive to improve those efficiencies and margins in this segment. And on a downside, if we do end up in a little bit of a down environment next year, what we always talk about is are we -- we strive to be in a better place from an overall execution and margin standpoint than we were the last time we were at this given level, whatever that would be. So we'll continue to strive, but we're not here today to give you full out guidance for '20 yet.
19;Q&A;Wilson Jones - President & Chief Executive Officer;Firm;I think what I would add to that, Steve, is where we are today from, say, a couple of years ago, we're much stronger operationally across all four of our segments. We are in a good position operationally to handle things. And we'll continue to handle the things we can control. With regards to your question, top of mix that's available to us in the market will be an issue that we'll be working around. But the simplification that we're putting into these businesses, the teams are doing a nice job of building this platform team concept. It's driving end-to-end accountability. So I think all of the things that we can control, you're going to see continued good performance there. And then we've got to just determine what the market is going to be and what's available to us. That will certainly play into this too. But we like our position really with all 4 segments and where they are operationally.
20;Q&A;Steve Volkmann - Jefferies;Analyst;And just for my follow-up, Wilson, since you've kind of made some comments about access into 2020, what are you hearing from your customers in the other segments relative -- I mean in fire & emergency, you should probably have some pretty decent visibility, maybe not so much in commercial and defense probably locked in, I don't know. Any sort of qualitative thoughts around the other three segments as we go into 2020? And I'll leave it there.
21;Q&A;Wilson Jones - President & Chief Executive Officer;Firm;Yes, Steve, I have to say that's a great question because we really -- if you look, you hear us talk a lot about being a different integrated global industrial. And obviously, we talk a lot about access and we should. It's a really big component and an important component of our business. But when you look at our portfolio today, fire & emergency, really strong backlog, good market outlook, not growing great, but positive on the municipal side. And then look at their margin performance. You look at refuse collection vehicles, basically an all-time high backlog there in our commercial segment. A lot of that municipal spending should bode well for us into the future. Same for the defense. You see a runway there, not only domestically, but now with the JLTV, international defense opportunities. So we're positive on the long-term outlook here. We know we've got to work through some of the questions around access into '20. But we think because of the balance we have with these other three segments, we're in a really good spot.
22;Q&A;Operator;Operator;Our next question comes from the line of Mig Dobre with Robert W. Baird. Please proceed with your question.
23;Q&A;Mig Dobre - Robert W. Baird;Analyst;Good morning gentlemen and congrats on very, very good margins on what looks to me to be relatively weak mix in your access segment. So well done there. I'm just trying to clarify some things based on your comments, Wilson. So if I look at your orders in access equipment year-to-date, right, we're seeing that these orders were down maybe about 11%. And you're talking about 2020, potentially the market, right, your customer demand being down versus your fiscal '19. So I'm kind of trying to triangulate what your market outlook would actually imply for your own revenues, right, because as I understand it, you're expecting orders to potentially be a little bit weaker in '20 than they've been in '19. So can you maybe help us at a high level understand what that would mean for your business?
24;Q&A;Wilson Jones - President & Chief Executive Officer;Firm;Well, I'll go down this path, Mig, and Dave can jump in with me. I think, obviously, we're not calling '20 today, but what we're sharing with you is the information that we have available to us. When you look at the backlog, I think you'd made a comment about concern about our backlog. If you look at where we are today from a backlog, take out last year, the outlier with all those large 4 orders in there, this would be our largest backlog amount this quarter in 10 years. So we have a healthy backlog in access. I think what I'd also shared with you is last quarter, I talked a little bit about how the order patterns were changing. We didn't expect to see these big forward orders like we did last year coming into focus here in the near future, and that's what we're seeing. I think the order patterns are going to go back. If you remember a couple of years ago, with capacity available, most of our customers would order a product and take delivery sometimes in the same quarter. So I think that's a little bit of what's going on here. I think we're going to come up with a more detailed information after we get into discussions with our rental companies in the fall and call '20. But again, if you listen to their comments, good environment, good fundamentals, so I expect their business to be in a good place next year. And we do know there is some replacement needed next year, probably not as significant as '21. So it's -- we've probably got used to a little bit false sense of security here with a big backlog and all those forward orders. If you look to the history, that trend chart, you can see that was really an anomaly. And what it does is, it causes this kind of conversation with yields or built up tough comps.
25;Q&A;Mig Dobre - Robert W. Baird;Analyst;Right. And just for the record, I misspoke earlier the orders being down 11%, they're actually down more than that. And I am sort of wondering here, if this order dynamic that I'm describing is accurate into fiscal '20, given where your current production volumes are and revenue recognition is, right, that does create a headwind. Is it now fair for us to expect some kind of restructuring program as you're managing your production volumes going forward? At what point in time should we be thinking about that? And I'm done.
26;Q&A;Wilson Jones - President & Chief Executive Officer;Firm;Well. You're probably thinking a little more severe than we are, Mig. Right now, with our conversations on where we are, we adjust production weekly, and it's real time. We know cyclical businesses. We've been in this for a long time. We have to be nimble, and so we manage those production levels as we go. And with our current backlog there, we're in a good spot. Now we have to see how this plays out this quarter and into the first quarter from an order standpoint. But we're not seeing that panic button at this point. Now you probably know us well enough that we always plan different scenarios, and we do plan deeper scenarios. But at this stage, we don't see that that's going to come into play at least in the near future.
27;Q&A;Operator;Operator;Our next question comes from the line of Jerry Revich with Goldman Sachs. Please proceed with your question.
28;Q&A;Jerry Revich - Goldman Sachs;Analyst;I'm wondering if you could talk about the level of interest for foreign JLTV orders now. Can you give us an update of how many countries are looking at the product? And what the anticipated timing and magnitude could be if we're sitting here 2 years from now? How big could the international JLTV program be compared to what we're shipping domestically?
29;Q&A;Wilson Jones - President & Chief Executive Officer;Firm;Yes, Jerry. We haven't really spiced that as far as total dollars or total units. Where we are today, Slovenia has got a letter of agreement in now with FMS case with our government for 38 JLTVs. I think in the past, we've talked about Lithuania is in working on FMS case. We've talked about the U.K. and a potential order up just south of 3,000 units. They had 2 units, now that they have, out in test. Those are the 3 countries that we can talk about. We've talked in the past both of several others that we've done trials with and we expect some success with, but we haven't called the timing of that. I think you know international orders especially going through the FMS cases can take some time, and it's kind of hard to call exactly when you're going to get the orders, delivery dates, etc. So where we stand today, I would expect that we are going to continue to see some of these orders come in into '20. Don't know if we'll be able to get them built and delivered in '20. It may be early '21 or into '21. But we still are very positive about our opportunities for the JLTV on the international front. And I should add now that the Middle East is -- we've got some customers there that have shown some heavy interest in the JLTV too.
30;Q&A;Dave Sagehorn - Executive Vice President & Chief Financial Officer;Firm;Jerry, I'd just add. I know your question is about international, but domestically, just a reminder that our JLTV production for the U.S. Department of Defense is going to continue to increase over the next several years as that program continues to ramp as well.
31;Q&A;Jerry Revich - Goldman Sachs;Analyst;Sure. That's clear. And then in fire & emergency, really interesting comments about the growing location count. Can you just ballpark that for us in terms of the percentage location growth that we're looking for in '19 versus '18 or '20 versus '18, however you want to frame that for your dealer network just so we can understand the magnitude of opportunity from a share standpoint?
32;Q&A;Wilson Jones - President & Chief Executive Officer;Firm;Well. If you think, I'm not going to put a share target on it for you, Jerry, but if you think about fire & emergency segment fire & emergency business, a big part of it is sort of after the sale. And our distribution channel really gets that, and they focus on total cost of ownership model. So if you think about 36 dealers or so around the U.S. and a one-third of them are expanding, I think that tells you that their footprint is going to be more significant and give them more opportunities to service. And again, the service usually leads to selling the second, third and fourth fire trucks.
33;Q&A;Jerry Revich - Goldman Sachs;Analyst;We'll put the share target on for you, but in terms of.
34;Q&A;Wilson Jones - President & Chief Executive Officer;Firm;I figured you would. That's your job.
35;Q&A;Jerry Revich - Goldman Sachs;Analyst;Appreciate it. Thank you.
36;Q&A;Wilson Jones - President & Chief Executive Officer;Firm;Thanks.
37;Q&A;Operator;Operator;Our next question comes from the line of Seth Weber with RBC Capital Markets. Please proceed with your question.
38;Q&A;Seth Weber - RBC Capital Markets;Analyst;Hey guys good morning. Hey I wanted to ask about the defense margin. I think the implied margin here for the fourth quarter is something like a 7.5% or so to kind of get to your midpoint of the guide, which is still kind of well below where you were running last year and then the first half of this year. So is there are there still some kind of transitory issues here from ramp-up costs or mix issue or something that's weighing that's going to continue to weigh on the fourth quarter defense margin? And how should we think about 2020-ish kind of run rate?
39;Q&A;Dave Sagehorn - Executive Vice President & Chief Financial Officer;Firm;Seth, it's Dave. So I'm going to continue to beat the drum here that we would encourage investors to look at the full year margin guide for defense. As we've talked about for a few quarters now, the adoption of the new revenue recognition standard has introduced a lot of accounting volatility into our defense results. It's not -- we're not thrilled with that. In our opinion, we were better off under the old accounting standard as it relates to defense. But what you're seeing is really just the timing of recognition of largely non-truck production contract costs from one quarter to another. And why that gets magnified under the new revenue recognition standard is, you may recall, we're only allowed to project the margin for a given program out over the quantities of orders that we actually have in hand. So for example, the JLTV, the overall contract was for about 17,000 vehicles. We have orders on hand for 11,000. We can only project those costs over that smaller quantity, which drives variability from a quarter to quarter. So -- and I'm kind of droning on here, but really want to emphasize, full year, we expect the high single-digit margin. Our outlook for the segment is unchanged. We did expect to see lower margins in the third and fourth quarter. It's not surprising that we see third quarter being lower than fourth or fourth quarter being lower than third under this new revenue recognition standard. And as it relates to our outlook for the future years, I think we're still comfortable saying that we view this business as a high single-digit operating income margin business.
40;Q&A;Seth Weber - RBC Capital Markets;Analyst;And then maybe if I could just take another whack at the access margin outlook, it looks like you're guiding to margin kind of flat in the fourth quarter year-over-year for access even though revenue is going to be down, which is great. And I think you said you're really not seeing the steel price decline tailwinds yet. And I guess is it possible maybe -- Wilson, I mean, do you think that the mix -- the customer mix gets a little better next year or maybe more the IRCs versus the nationals? Is there anything that you're seeing there from kind of just a customer perspective that the nationals kind of go bigger this year? Or just trying to continue to think through the margin on access kind of going forward.
41;Q&A;Dave Sagehorn - Executive Vice President & Chief Financial Officer;Firm;Seth, I'll take this one. As it relates from a customer mix, actually, what we're seeing -- have largely seen throughout all of fiscal '19 is a higher than traditional mix of independent rental companies versus the nationals. And there's probably a number of reasons for that. But it's still early for fiscal '20. We've got -- our rental customers are largely focused on finishing out their fiscal '19. Our team at access will get heavily engaged with them about 2020 in the coming months. So it's probably premature to predict what the customer mix is going to look like in '20 versus what we saw in '19.
42;Q&A;Seth Weber - RBC Capital Markets;Analyst;Okay. Then -- but just -- and then steel, does that start to help you in the fourth quarter? Or is that more of a 2020 issue?
43;Q&A;Dave Sagehorn - Executive Vice President & Chief Financial Officer;Firm;We should see incrementally versus the third quarter a little bit of positive impact from that. But I guess I just want to -- on the whole topic of steel and pricing on that, we've referenced improved cost or price cost in the quarter. And the emphasis there is on improved. If you look at our non-defense segments overall, we are -- in the third quarter, we are barely covering the cost increases that we had experienced. So there's been a lot of inflation out there that we've absorbed, continue to absorb. Yes, steel has gone down. We do expect to see some of that come through. But we're also hearing about steel mills out there putting out price increases. We'll have to see if it sticks. But they're trying to get the price back up. You've got the executive order requiring 95% U.S. steel content on all federal infrastructure projects. That's probably going to be a little bit of an impetus to potentially higher steel prices as we go forward. So while we think we're going to see a little bit of benefit in fiscal Q4 from what we've seen over the last number of months, I think we have to continue to watch that market in the steel environment and really other material cost environment over the next quarter or two to see how we think that really is going to impact us in fiscal '20.
44;Q&A;Wilson Jones - President & Chief Executive Officer;Firm;I think you've got another moving piece there with the anci costs. The anci standards are going to draw some costs in there too, Seth. So all of this will be crawled up in talking with our customers during the fall assuring all that information with the normal pricing discussions. And then obviously, we'll talk to them first and then be announcing really where we're going on the price side for next year.
45;Q&A;Seth Weber - RBC Capital Markets;Analyst;Okay guys I appreciate it. Thank you.
46;Q&A;Operator;Operator;Our next question comes from the line of Courtney Yakavonis with Morgan Stanley. Please proceed with your question.
47;Q&A;Courtney Yakavonis - Morgan Stanley;Analyst;Hi. Thanks for the question. Just wanted to follow up a little bit on the pricing discussion and steel. I think you guys had previously talked about having the surcharge that you're expecting to roll off. So is it the case that that's not expected to roll off any time soon just given some of the pricing pressures that you're talking about? And then secondly, given the strength that we have seen in telehandlers versus AWP, how is the mix for that in the backlog right now? And when you talked about some moderation in 2020, does that apply to both AWP and telehandlers?
48;Q&A;Dave Sagehorn - Executive Vice President & Chief Financial Officer;Firm;I'll start off, Courtney, and if Wilson wants to chime in, he's certainly welcome. But just we'll go through our annual pricing discussions with our customers through the course of the fall here. So we follow the same process we always do. As we just mentioned on the last question, there's a number of factors that we take into consideration with that. But there certainly will be a lot of focus and attention placed on that as we determine where the right place to land for our pricing guide for '20 is. That will involve, obviously, a lot of discussions with our customers as well. In terms of mix, as we look at the fourth quarter, I think we're going to see a little bit of heavier telehandler mix again compared to the fourth quarter of '18, and also a little bit heavier telehandler mix than we saw in the third quarter. Third quarter, we actually saw AWP mix tick up versus what we'd seen in the last few quarters, but we think we're going to see a little bit reversion back to a little bit heavier telehandler in the fourth quarter.
49;Q&A;Courtney Yakavonis - Morgan Stanley;Analyst;So is it fair to say that in the fourth quarter, given that your sales are implied to be down, it's predominantly in AWP and telehandlers would still be up?
